id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.44095,0.895328,3.21947,-4.35874,2.44377,0.893516,3.20987,-4.38363,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.77857,0.895328,3.71132,-4.38985,1.82118,0.893516,3.80164,-4.38363,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.88645,0.895328,3.33807,-4.38734,2.52973,0.893516,3.11112,-4.38363,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.87338,0.895328,2.44576,-4.38266,1.90139,0.893516,2.47649,-4.38363,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.21438,0.895328,3.5341,-4.38652,2.08063,0.893516,3.41357,-4.38363,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.24398,0.895328,3.76723,-4.40542,2.19078,0.893516,3.70898,-4.38363,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.22678,0.895328,2.95925,-4.37966,2.07221,0.893516,2.85918,-4.38363,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.49784,0.895328,2.95342,-4.39189,2.67512,0.893516,3.10075,-4.38363,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.60955,0.895328,3.07864,-4.3902,1.57426,0.893516,3.03654,-4.38363,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.08298,0.895328,3.35304,-4.37564,1.85837,0.893516,3.13012,-4.38363,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.06919,0.887728,6.14888,-4.37313,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.07083,0.887728,5.97475,-4.38461,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.09371,0.887728,6.47128,-4.3939,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.19143,0.887728,5.78802,-4.37209,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.24813,0.887728,5.82303,-4.38207,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.18223,0.887728,6.20924,-4.38437,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.37,0.887728,5.93138,-4.38189,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.12214,0.887728,6.48856,-4.38428,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,2.10763,0.887728,6.01128,-4.38325,2.04434,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,2.21514,0.887728,5.94946,-4.3731,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.16426,0.887728,5.80842,-4.37355,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.16047,0.887728,5.94543,-4.39489,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.07404,0.887728,5.90833,-4.38633,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.21483,0.887728,5.37044,-4.37407,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,2.22356,0.887728,6.0109,-4.37742,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,2.12609,0.887728,5.88947,-4.38843,2.04435,0.885277,4.67516,-4.38363,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.765332,0.750171,2.39238,-1.90663,0.877492,0.749962,2.5649,-1.92403,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.05857,0.750171,2.66608,-1.94427,0.843342,0.749962,2.39476,-1.92402,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.45953,0.750171,1.81718,-1.91588,0.505989,0.749962,1.9099,-1.92402,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.521078,0.750171,1.98668,-1.93071,0.54248,0.749962,2.04985,-1.92402,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.447351,0.611208,3.20957,-1.93509,0.44239,0.612774,3.20276,-1.92402,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.747137,0.611208,3.7508,-1.93591,0.693266,0.612774,3.61034,-1.92403,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.895,0.611208,4.0082,-1.9301,0.687319,0.612774,3.63935,-1.92401,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.839969,0.611208,3.61294,-1.90261,0.728488,0.612774,3.43913,-1.92402,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.519026,0.696492,2.24618,-1.91952,0.517457,0.701737,2.27322,-1.924,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.828749,0.696492,2.62843,-1.9328,0.706524,0.701737,2.47898,-1.92401,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.709901,0.75017,6.17759,-1.93498,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.735127,0.75017,5.72894,-1.92428,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.711412,0.75017,5.69963,-1.9335,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.683695,0.75017,5.82527,-1.94473,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.745889,0.75017,5.64093,-1.93928,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.732534,0.75017,6.38189,-1.92983,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.730712,0.75017,5.61559,-1.934,0.650537,0.749961,4.67516,-1.92402,69.0|322,152
