id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.02434e-08,-2.01797e-09,0.678098,4.71448e-09,2.71169e-12,-3.88467e-13,0.676437,4.86278e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.69789e-08,-3.09964e-09,1.01617,-5.54883e-09,-3.84262e-13,4.996e-15,1.01604,-5.69766e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-6.55345e-10,9.86831e-09,0.603408,1.0106e-08,-2.1852e-13,-1.86962e-13,0.612352,1.26565e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.05888e-08,-4.6065e-09,0.573249,-8.8388e-09,3.18884e-13,3.81917e-14,0.571436,-1.05738e-12,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.39106e-08,-2.68698e-09,0.838264,6.82722e-10,-8.16819e-13,1.63869e-13,0.829027,-4.71179e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-1.64376e-08,-1.28582e-09,0.874219,6.74586e-10,2.07986e-13,1.40776e-13,0.874355,4.72955e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,5.59344e-09,-5.16556e-10,0.657877,-8.51416e-09,-8.88734e-14,6.61693e-14,0.660438,-4.04121e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-2.05005e-09,1.8361e-09,0.560036,-6.30106e-09,3.19481e-13,9.88098e-14,0.574354,-4.60521e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-2.07523e-08,2.58213e-09,0.864747,1.82637e-09,-5.36252e-13,2.14606e-13,0.883745,1.34559e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.40255e-08,7.39559e-10,0.808383,-5.3724e-09,1.72126e-13,-6.39488e-14,0.811863,-6.75016e-14,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-2.37866e-09,1.12627e-09,0.0425872,5.02661e-09,-5.28466e-14,-2.44249e-15,3.7825e-07,5.9952e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-6.24908e-09,5.73067e-09,-0.13319,1.41015e-09,2.57572e-14,6.66134e-16,4.86882e-07,-1.22125e-14,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-1.91035e-08,-9.64451e-12,0.0937106,-2.64968e-09,-8.43769e-15,8.21565e-15,-3.24587e-07,9.32587e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.9803e-09,-3.66827e-09,0.105092,8.46612e-09,-1.95399e-14,-1.77636e-15,1.04148e-07,7.54952e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.9882e-09,-2.87736e-09,-0.126468,4.50182e-09,8.88178e-15,-7.54952e-15,3.38481e-07,4.88498e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.79889e-09,-2.61759e-09,0.0629273,-5.25403e-09,-1.06581e-14,-1.55431e-15,1.68773e-07,-6.66134e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.0652e-08,-1.78512e-09,0.0164855,-4.53268e-09,1.64313e-14,2.22045e-15,9.5208e-08,5.9952e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-1.10937e-08,2.38147e-10,-0.0235971,3.21448e-09,3.39728e-14,-2.22045e-16,-1.80266e-07,2.42029e-14,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,6.93192e-09,-7.59545e-11,0.033435,1.24049e-09,-8.88178e-16,-1.9984e-15,3.36179e-07,-8.88178e-16,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.46523e-08,1.78595e-11,-0.259041,7.82444e-10,-1.11022e-15,2.44249e-15,2.69108e-07,-9.76996e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-2.60644e-08,-1.76884e-09,0.320499,3.07885e-09,1.86517e-14,-7.32747e-15,1.56746e-08,3.10862e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.26148e-08,-3.47547e-10,0.142613,3.84866e-09,1.64313e-14,-2.22045e-16,-3.40529e-07,1.33227e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,3.82298e-09,1.66122e-09,-0.015117,5.23921e-09,-2.22045e-15,8.21565e-15,3.95059e-07,-3.33067e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,3.76137e-09,-7.32932e-10,-0.0890847,-2.39049e-10,2.22045e-14,1.9984e-15,2.2578e-07,-6.21725e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,7.29831e-09,2.52432e-09,-0.00495217,3.94e-10,7.64722e-13,1.39466e-12,-0.00508642,-4.97824e-13,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,4.11672e-09,1.91267e-09,-0.119406,-3.74259e-09,-3.88578e-14,7.32747e-15,5.43189e-07,-6.21725e-15,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-1.84352e-08,2.72048e-09,0.794463,1.06449e-09,2.37116e-12,3.3018e-13,0.823626,-4.75564e-13,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.22102e-08,-7.37727e-10,0.774752,-6.84428e-10,-2.63406e-12,-3.74367e-13,0.773794,-9.56069e-13,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-8.29558e-09,1.08142e-09,0.751767,-1.23013e-09,1.11089e-12,5.05374e-13,0.756584,4.03788e-13,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-1.3906e-08,-3.42731e-09,0.806676,-8.1418e-10,-1.23845e-13,-2.085e-13,0.804738,-3.59268e-13,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,1.20731e-08,-6.06296e-10,0.887597,4.27955e-09,1.76037e-12,-2.94098e-13,0.903357,-1.0747e-12,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-6.76931e-09,-3.75592e-09,0.836107,-1.28535e-08,-4.2788e-13,1.52878e-13,0.838445,-6.43929e-13,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-7.15728e-09,6.58548e-09,0.849639,-4.96122e-09,-1.93534e-12,-3.14304e-13,0.845325,6.82121e-13,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,-6.54051e-09,-2.78478e-09,0.772476,-4.45649e-09,-8.9706e-13,2.226e-13,0.775661,-8.43769e-14,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-1.19629e-08,2.59037e-09,0.828837,1.68598e-09,-2.73614e-12,4.06342e-14,0.820728,5.01155e-13,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,1.8725e-08,-3.77371e-09,0.781921,3.37951e-09,6.15841e-13,-7.86593e-13,0.775623,-3.49942e-13,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-4.93607e-09,-5.02198e-10,0.00104688,-7.03565e-09,-6.29998e-11,1.19851e-11,0.00107048,3.89022e-13,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,7.02172e-10,-4.47778e-09,0.105418,-3.092e-09,3.05311e-16,0,2.19436e-07,7.54952e-15,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-4.80935e-09,1.97879e-09,-0.0982951,5.36587e-09,-3.05311e-15,1.33227e-15,-3.91217e-07,-4.88498e-15,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,1.06763e-08,-1.14462e-09,-0.0594403,8.59043e-09,-1.27676e-14,7.99361e-15,-1.06208e-06,9.76996e-15,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,8.49053e-09,-3.42449e-10,0.0699456,7.37073e-10,-6.77236e-15,2.22045e-16,1.38559e-09,-3.55271e-15,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,-8.29521e-09,-2.11671e-09,-0.0905438,3.91402e-09,3.475e-14,-3.77476e-15,-2.20846e-07,1.02141e-14,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,1.7291e-08,-3.36159e-10,-0.150251,-3.93508e-09,-1.1241e-14,1.55431e-15,2.34881e-07,8.43769e-15,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,-4.41257e-10,2.85878e-09,-0.405065,2.77818e-10,-2.38976e-14,-2.22045e-15,2.3733e-07,-7.54952e-15,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,1.01186e-08,1.10373e-09,0.0258845,1.1894e-09,8.77076e-15,-2.22045e-15,-6.25946e-07,-9.32587e-15,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-1.96424e-09,1.27903e-09,0.360599,-8.42577e-09,5.03486e-14,1.33227e-15,-2.18227e-07,-3.55271e-15,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,-1.70101e-08,1.07797e-09,0.30922,-1.15856e-09,2.54519e-14,1.77636e-15,-2.15506e-07,-5.32907e-15,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,-1.84824e-09,-7.71733e-10,-0.282667,9.19931e-10,-2.65898e-14,-4.44089e-15,-3.82497e-07,5.77316e-15,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,-1.28596e-08,1.96974e-10,0.097225,-8.85576e-09,1.14908e-14,3.10862e-15,-4.73891e-07,-6.21725e-15,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,7.86179e-09,5.03522e-10,0.291345,-3.39165e-09,-7.49401e-16,-1.77636e-15,4.84507e-07,-3.10862e-15,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,-6.00844e-09,3.68425e-09,0.0691292,9.26639e-09,-1.31006e-14,-1.33227e-15,1.66973e-07,-1.02141e-14,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,-4.46374e-09,2.42505e-09,-0.0805054,-3.42385e-09,-8.07687e-15,-2.66454e-15,-3.73982e-07,1.11022e-14,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,7.90964e-09,-6.82195e-10,1.18809,-3.04582e-09,1.70652e-12,3.80362e-13,1.18437,-6.66134e-14,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,1.27517e-08,-1.40694e-09,1.19354,-4.34515e-09,1.11811e-12,8.81517e-14,1.19983,-1.44773e-13,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,-9.19944e-09,-2.07689e-09,1.18334,1.81751e-09,-1.47882e-13,2.41585e-13,1.18073,-5.24025e-14,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,-5.86126e-09,1.89832e-10,1.22104,4.13091e-10,-7.1354e-13,3.55271e-14,1.22504,1.7053e-13,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,-2.18281e-08,2.07198e-11,1.76121,-3.75652e-09,6.25056e-13,2.69562e-13,1.74649,1.25233e-13,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,-3.31473e-09,1.89727e-09,1.62806,-7.62768e-09,6.88338e-15,3.61045e-13,1.62477,1.18572e-13,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,1.03277e-08,-3.1282e-09,1.31915,3.20357e-09,-4.05675e-13,-7.77156e-15,1.33677,7.72715e-14,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,-3.59754e-09,-2.35422e-09,1.28804,-4.45336e-09,-3.85247e-13,-2.4647e-14,1.28961,4.87166e-13,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,1.09833e-08,1.79037e-10,1.39833,-1.22898e-09,-1.40887e-13,9.10383e-14,1.39945,1.23901e-13,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,9.11738e-10,1.3314e-09,1.46984,8.10499e-11,-7.96585e-13,1.40554e-13,1.47811,4.51195e-13,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,1.20471e-08,1.19297e-09,0.185129,1.49354e-09,2.5091e-14,6.66134e-16,2.36359e-08,4.44089e-16,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,1.78895e-08,-1.38675e-09,-0.155117,-3.82396e-09,5.10703e-15,-1.22125e-15,6.0938e-07,4.88498e-15,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,-1.1798e-08,1.63071e-09,-0.00896124,-5.32466e-09,-9.55902e-13,2.66343e-13,-0.00915853,-3.39728e-13,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,1.97545e-08,3.44872e-09,-0.109803,2.33224e-09,-2.66454e-14,1.22125e-15,-4.33019e-08,-3.10862e-15,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,8.75697e-09,-7.70261e-10,0.197671,-5.36456e-09,1.04361e-14,-5.21805e-15,3.46292e-07,-1.64313e-14,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,5.89032e-09,-2.10122e-09,-0.0993061,6.39647e-09,1.22125e-14,-5.77316e-15,2.01037e-07,-1.82077e-14,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,-3.61442e-09,1.17316e-09,0.0404934,-3.84469e-09,-4.01967e-12,-7.48734e-13,0.0414399,-2.54108e-12,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,1.1349e-08,2.23443e-10,0.150653,1.62106e-09,-2.95319e-14,9.76996e-15,-3.31453e-07,1.19904e-14,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,5.75466e-09,1.43724e-09,0.0477506,-1.49027e-09,-2.06501e-14,2.77556e-15,-2.78495e-08,7.99361e-15,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,1.67526e-09,-2.88824e-09,0.00351501,-4.91655e-09,2.29463e-11,-1.55931e-12,0.00355631,1.50204e-11,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,7.06776e-10,-2.08829e-09,0.175182,1.47948e-09,6.21725e-15,3.9968e-15,-2.24549e-07,-5.77316e-15,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,-5.88276e-10,3.04995e-09,0.172847,-1.67562e-09,9.10383e-15,1.77636e-15,2.03875e-07,-1.59872e-14,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,-1.07519e-08,-1.65918e-09,0.0387511,-3.85853e-09,1.05915e-13,-1.04361e-14,-1.1667e-06,-6.66134e-15,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,1.10075e-08,-2.27019e-10,0.151705,-2.5206e-09,3.77476e-15,-2.44249e-15,3.64206e-07,1.77636e-15,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,-2.6333e-09,-8.75065e-10,0.111501,-2.4589e-09,1.35447e-14,-3.10862e-15,4.11845e-08,-3.9968e-15,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,3.34753e-09,-9.60155e-10,-0.0710028,-2.90888e-09,-2.64233e-14,1.24345e-14,9.03685e-08,-7.54952e-15,69.0|276,1056
