id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.37061,0.951202,2.21719,-2.37336,1.36958,0.951202,2.23867,-2.37336,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.37061,0.951202,3.16715,-2.37336,1.36958,0.951202,3.17255,-2.37336,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.37061,0.951202,2.09896,-2.37336,1.36958,0.951202,2.10847,-2.37336,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.37061,0.951202,2.02292,-2.37336,1.36958,0.951202,2.0128,-2.37336,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.37061,0.951202,2.57919,-2.37336,1.36958,0.951202,2.61778,-2.37336,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.37061,0.951202,2.72568,-2.37336,1.36958,0.951202,2.74574,-2.37336,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.37061,0.951202,2.22349,-2.37336,1.36958,0.951202,2.20567,-2.37336,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.37061,0.951202,2.00858,-2.37336,1.36958,0.951202,2.02932,-2.37336,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.37061,0.951202,2.79216,-2.37336,1.36958,0.951202,2.76252,-2.37336,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.37061,0.951202,2.56559,-2.37336,1.36958,0.951202,2.57392,-2.37336,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.37061,2.12306,7.44459,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.37061,2.12306,5.42239,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.37061,2.12306,27.9789,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.37061,2.12306,6.11589,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.37061,2.12306,6.86929,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.37061,2.12306,5.95788,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.37061,2.12306,5.57931,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.37061,2.12306,9.78233,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.37061,2.12306,7.89564,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.37061,2.12306,3.64406,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.37061,2.12306,11.0768,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.37061,2.12306,6.25445,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.37061,2.12306,5.2202,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.37061,2.12306,6.40133,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.37061,2.12306,5.67684,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.37061,2.12306,15.649,-2.92096,1.36958,2.12306,1,-2.92096,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.862606,0.707293,2.5897,-3.14429,0.852897,0.707293,2.56766,-3.14429,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.862606,0.707293,2.45448,-3.14429,0.852897,0.707293,2.44518,-3.14429,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.862606,0.707293,2.41998,-3.14429,0.852897,0.707293,2.41164,-3.14429,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.862606,0.707293,2.53998,-3.14429,0.852897,0.707293,2.52274,-3.14429,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.862606,0.592664,4.22335,-5.07391,0.852897,0.592664,4.2124,-5.07391,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.862606,0.592664,3.96945,-5.07391,0.852897,0.592664,3.9315,-5.07391,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.862606,0.592664,3.95801,-5.07391,0.852897,0.592664,3.97494,-5.07391,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.862606,0.592664,3.65704,-5.07391,0.852897,0.592664,3.67023,-5.07391,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.862606,0.671183,2.88537,-0.423295,0.852897,0.671183,2.85042,-0.423295,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.862606,0.671183,2.73601,-0.423295,0.852897,0.671183,2.71561,-0.423295,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.862606,1.52299,7.66633,-2.61291,0.852897,1.52299,1,-2.61291,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.862606,1.52299,9.07171,-2.61291,0.852897,1.52299,1,-2.61291,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.862606,1.52299,5.90223,-2.61291,0.852897,1.52299,1,-2.61291,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.862606,1.52299,7.32645,-2.61291,0.852897,1.52299,1,-2.61291,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.862606,1.52299,7.83793,-2.61291,0.852897,1.52299,1,-2.61291,69.0|322,152
