id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,-0.597303,-3.15546e-09,-4.07935e-09,0,-0.611449,2.6823e-13,-2.59348e-13,0,70.0|274,411
411|3,-1.16725,7.36282e-09,-1.69892e-08,0,-1.17694,2.70228e-13,2.38032e-13,0,70.0|274,411
411|5,-0.491199,9.76507e-09,-4.50172e-09,0,-0.488974,2.93543e-13,-1.45661e-13,0,70.0|274,411
411|6,-0.393457,6.54826e-09,-5.09633e-09,0,-0.416073,2.33591e-13,9.59233e-14,0,70.0|274,411
411|8,-0.842639,2.63421e-09,1.3049e-08,0,-0.87206,-1.30562e-13,3.19744e-14,0,70.0|274,411
411|7,-0.92569,-1.43441e-09,1.04588e-08,0,-0.943013,-9.99201e-14,-7.10543e-14,0,70.0|274,411
411|9,-0.554405,-7.77644e-10,-5.6437e-09,0,-0.578567,-2.66454e-14,-8.17124e-14,0,70.0|274,411
411|10,-0.428126,3.54502e-09,-3.89045e-09,0,-0.425967,1.10179e-12,1.21148e-12,0,70.0|274,411
411|12,-0.95259,7.69779e-09,3.92484e-10,0,-0.960822,1.5854e-13,-2.94875e-13,0,70.0|274,411
411|11,-0.814941,-3.89523e-09,5.94545e-09,0,-0.837447,-1.42775e-13,1.06581e-14,0,70.0|274,411
411|1,0.007412,7.39968e-09,1.74942e-09,0,4.22381e-07,0,-3.55271e-15,0,69.0|274,411
411|2,0.186538,-1.38447e-09,3.58584e-09,0,-2.45617e-07,8.88178e-15,7.10543e-15,0,69.0|274,411
152|8,-1.64114,-2.08442e-08,7.037e-09,0,-1.65297,7.66054e-14,2.34479e-13,0,65.0|322,152
152|7,-1.54401,-3.68086e-09,-3.10436e-09,0,-1.542,-1.24789e-13,-2.13163e-14,0,65.0|322,152
152|6,-1.56943,9.04076e-09,3.26024e-10,0,-1.55748,-2.44249e-13,-1.77636e-14,0,65.0|322,152
152|5,-1.68138,-7.81243e-09,3.11908e-09,0,-1.67167,1.98508e-13,-6.03961e-14,0,65.0|322,152
152|12,-2.75557,-1.04569e-08,-1.06317e-09,0,-2.77154,-4.17444e-14,1.77636e-14,0,28.0|322,152
152|11,-2.6187,-9.83001e-09,-1.18022e-08,0,-2.63079,1.24789e-13,1.45661e-13,0,28.0|322,152
152|10,-2.64692,-2.26948e-09,4.49589e-09,0,-2.65636,-2.17604e-14,1.3145e-13,0,28.0|322,152
152|9,-2.49516,1.0317e-08,1.89552e-09,0,-2.48001,-2.31593e-13,1.81188e-13,0,28.0|322,152
152|3,-1.81847,3.35545e-09,-1.60482e-08,0,-1.83858,-2.9754e-14,2.73559e-13,0,22.0|322,152
