id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.552036,1.50948,-26.2008,0.0460866,0.542564,1.50948,-26.2008,0.0458529,70.0|274,411
411|3,0.312016,1.50948,-26.2008,0.0460866,0.308222,1.50948,-26.2008,0.0458529,70.0|274,411
411|5,0.613524,1.50948,-26.2008,0.0460866,0.613255,1.50948,-26.2008,0.0458529,70.0|274,411
411|6,0.677631,1.50948,-26.2008,0.0460866,0.659632,1.50948,-26.2008,0.0458529,70.0|274,411
411|8,0.431796,1.50948,-26.2008,0.0460866,0.41809,1.50948,-26.2008,0.0458529,70.0|274,411
411|7,0.397606,1.50948,-26.2008,0.0460866,0.389453,1.50948,-26.2008,0.0458529,70.0|274,411
411|9,0.576356,1.50948,-26.2008,0.0460866,0.560701,1.50948,-26.2008,0.0458529,70.0|274,411
411|10,0.654631,1.50948,-26.2008,0.0460866,0.653138,1.50948,-26.2008,0.0458529,70.0|274,411
411|12,0.386945,1.50948,-26.2008,0.0460866,0.382578,1.50948,-26.2008,0.0458529,70.0|274,411
411|11,0.444655,1.50948,-26.2008,0.0460866,0.432814,1.50948,-26.2008,0.0458529,70.0|274,411
411|1,5.20783,4.3609,-26.2008,0.0460866,1,4.3609,-26.2008,0.0458529,69.0|274,411
411|2,41.9467,4.3609,-26.2008,0.0460866,1,4.3609,-26.2008,0.0458529,69.0|274,411
152|8,0.195133,1.15194,-26.5297,0.0545981,0.191481,1.15194,-26.5297,0.0542537,65.0|322,152
152|7,0.214608,1.15194,-26.5297,0.0545981,0.213952,1.15194,-26.5297,0.0542537,65.0|322,152
152|6,0.208815,1.15194,-26.5297,0.0545981,0.210665,1.15194,-26.5297,0.0542537,65.0|322,152
152|5,0.186949,1.15194,-26.5297,0.0545981,0.187933,1.15194,-26.5297,0.0542537,65.0|322,152
152|12,0.0638264,1.14567,-26.5297,0.0545981,0.0625656,1.14567,-26.5297,0.0542537,28.0|322,152
152|11,0.0732829,1.14567,-26.5297,0.0545981,0.0720217,1.14567,-26.5297,0.0542537,28.0|322,152
152|10,0.0711135,1.14567,-26.5297,0.0545981,0.0702034,1.14567,-26.5297,0.0542537,28.0|322,152
152|9,0.0827236,1.14567,-26.5297,0.0545981,0.0837427,1.14567,-26.5297,0.0542537,28.0|322,152
152|3,0.163036,1.16632,-26.5297,0.0545981,0.159043,1.16632,-26.5297,0.0542537,22.0|322,152
152|4,0.178374,1.16632,-26.5297,0.0545981,0.17526,1.16632,-26.5297,0.0542537,22.0|322,152
152|1,11.4561,3.40155,-26.5297,0.0545981,1,3.40155,-26.5297,0.0542537,69.0|322,152
152|2,8.55571,3.40155,-26.5297,0.0545981,1,3.40155,-26.5297,0.0542537,69.0|322,152
1056|8,0.158833,1.95338,-24.22,8.57322e-07,0.158178,1.95338,-24.22,9.5707e-07,65.0|276,1056
1056|7,0.157728,1.95338,-24.22,8.57322e-07,0.153995,1.95338,-24.22,9.5707e-07,65.0|276,1056
1056|6,0.155169,1.95338,-24.22,8.57322e-07,0.155332,1.95338,-24.22,9.5707e-07,65.0|276,1056
1056|5,0.145348,1.95338,-24.22,8.57322e-07,0.14627,1.95338,-24.22,9.5707e-07,65.0|276,1056
1056|12,0.03869,1.92392,-24.22,8.57322e-07,0.0393062,1.92392,-24.22,9.5707e-07,28.0|276,1056
1056|11,0.0469658,1.92392,-24.22,8.57322e-07,0.0466092,1.92392,-24.22,9.5707e-07,28.0|276,1056
1056|10,0.0703446,1.92392,-24.22,8.57322e-07,0.0700861,1.92392,-24.22,9.5707e-07,28.0|276,1056
1056|9,0.0779105,1.92392,-24.22,8.57322e-07,0.0757637,1.92392,-24.22,9.5707e-07,28.0|276,1056
1056|4,0.134817,1.94436,-24.22,8.57322e-07,0.134947,1.94436,-24.22,9.5707e-07,22.0|276,1056
1056|3,0.12257,1.94436,-24.22,8.57322e-07,0.120207,1.94436,-24.22,9.5707e-07,22.0|276,1056
1056|1,14.1708,-0.126581,-24.22,8.57322e-07,1,-0.126581,-24.22,9.5707e-07,69.0|276,1056
1056|2,10.5003,-0.126581,-24.22,8.57322e-07,1.00363,-0.126581,-24.22,9.5707e-07,69.0|276,1056
462|6,0.248038,0.39054,-28.7329,1.05354e-06,0.237111,0.39054,-28.7329,1.12717e-06,55.0|292,462
462|5,0.325003,0.39054,-28.7329,1.05354e-06,0.317516,0.39054,-28.7329,1.12717e-06,55.0|292,462
462|4,0.333351,0.39054,-28.7329,1.05354e-06,0.293223,0.39054,-28.7329,1.12717e-06,55.0|292,462
462|3,0.381369,0.39054,-28.7329,1.05354e-06,0.335782,0.39054,-28.7329,1.12717e-06,55.0|292,462
462|9,0.0221817,2.08927,-28.7329,1.05354e-06,0.0218135,2.08927,-28.7329,1.12717e-06,32.0|292,462
462|10,0.0231197,2.08927,-28.7329,1.05354e-06,0.0224583,2.08927,-28.7329,1.12717e-06,32.0|292,462
462|7,0.0256419,2.08927,-28.7329,1.05354e-06,0.0252611,2.08927,-28.7329,1.12717e-06,32.0|292,462
462|8,0.0260814,2.08927,-28.7329,1.05354e-06,0.0257939,2.08927,-28.7329,1.12717e-06,32.0|292,462
462|11,0.276442,1.81422,-28.7329,1.05354e-06,0.273006,1.81422,-28.7329,1.12717e-06,22.0|292,462
462|12,0.292014,1.81422,-28.7329,1.05354e-06,0.283767,1.81422,-28.7329,1.12717e-06,22.0|292,462
462|1,10.2303,-3.18126,-28.7329,1.05354e-06,1,-3.18126,-28.7329,1.12717e-06,69.0|292,462
462|2,8.19895,-3.18126,-28.7329,1.05354e-06,1,-3.18126,-28.7329,1.12717e-06,69.0|292,462
1159|8,0.277235,1.90023,-24.1548,0.0411939,0.279203,1.90023,-24.1548,0.0412254,65.0|292,1159
1159|7,0.301794,1.90023,-24.1548,0.0411939,0.301764,1.90023,-24.1548,0.0412254,65.0|292,1159
1159|5,0.297505,1.90023,-24.1548,0.0411939,0.293454,1.90023,-24.1548,0.0412254,65.0|292,1159
1159|6,0.295484,1.90023,-24.1548,0.0411939,0.292527,1.90023,-24.1548,0.0412254,65.0|292,1159
1159|11,0.0581201,1.91518,-24.1548,0.0411939,0.0568727,1.91518,-24.1548,0.0412254,28.0|292,1159
1159|12,0.0495838,1.91518,-24.1548,0.0411939,0.0490647,1.91518,-24.1548,0.0412254,28.0|292,1159
1159|9,0.096758,1.91518,-24.1548,0.0411939,0.0968421,1.91518,-24.1548,0.0412254,28.0|292,1159
1159|10,0.0963837,1.91518,-24.1548,0.0411939,0.0956168,1.91518,-24.1548,0.0412254,28.0|292,1159
1159|4,0.341898,1.81422,-24.1548,0.0411939,0.336333,1.81422,-24.1548,0.0412254,22.0|292,1159
1159|3,0.316527,1.81422,-24.1548,0.0411939,0.314609,1.81422,-24.1548,0.0412254,22.0|292,1159
1159|1,12.5563,-3.18126,-24.1548,0.0411939,1,-3.18126,-24.1548,0.0412254,69.0|292,1159
1159|2,24.7032,-3.18126,-24.1548,0.0411939,1,-3.18126,-24.1548,0.0412254,69.0|292,1159
1197|7,0.0306135,1.76043,-22.4692,0.0273396,0.0308066,1.76043,-22.4692,0.0283147,65.0|103,1197
1197|8,0.0307596,1.76043,-22.4692,0.0273396,0.0310218,1.76043,-22.4692,0.0283147,65.0|103,1197
1197|6,0.0285939,1.76043,-22.4692,0.0273396,0.0279727,1.76043,-22.4692,0.0283147,65.0|103,1197
1197|5,0.0312743,1.76043,-22.4692,0.0273396,0.0301584,1.76043,-22.4692,0.0283147,65.0|103,1197
1197|12,0.0243887,2.04502,-22.4692,0.0273396,0.0245005,2.04502,-22.4692,0.0283147,28.0|103,1197
1197|10,0.0287938,2.04502,-22.4692,0.0273396,0.0284916,2.04502,-22.4692,0.0283147,28.0|103,1197
1197|9,0.0289679,2.04502,-22.4692,0.0273396,0.0283356,2.04502,-22.4692,0.0283147,28.0|103,1197
1197|3,0.029388,1.764,-22.4692,0.0273396,0.0291118,1.764,-22.4692,0.0283147,22.0|103,1197
1197|4,0.0267107,1.764,-22.4692,0.0273396,0.0262964,1.764,-22.4692,0.0283147,22.0|103,1197
1197|11,0.0235461,2.04502,-22.4692,0.0273396,0.0235075,2.04502,-22.4692,0.0283147,28.0|103,1197
1197|1,7.88147,6.5849,-22.4692,0.0273396,1,6.5849,-22.4692,0.0283147,69.0|103,1197
1197|2,16.9463,6.5849,-22.4692,0.0273396,1,6.5849,-22.4692,0.0283147,69.0|103,1197
