id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.894534,1.05239,1.71985,-6.59794,0.895723,1.05273,1.71771,-6.5956,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.894534,1.05239,2.2294,-6.58993,0.895723,1.05273,2.24651,-6.5956,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.894534,1.05239,1.61118,-6.58785,0.895723,1.05273,1.62717,-6.5956,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.894534,1.05239,1.57141,-6.59846,0.895723,1.05273,1.56667,-6.5956,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.894534,1.05239,1.94268,-6.59755,0.895723,1.05273,1.94725,-6.5956,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.894534,1.05239,2.0015,-6.58812,0.895723,1.05273,2.0217,-6.5956,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.894534,1.05239,1.69433,-6.59117,0.895723,1.05273,1.68976,-6.5956,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.894534,1.05239,1.5708,-6.58794,0.895723,1.05273,1.57836,-6.5956,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.894534,1.05239,2.012,-6.59474,0.895723,1.05273,2.02238,-6.5956,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.894534,1.05239,1.90906,-6.59608,0.895723,1.05273,1.91338,-6.5956,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.894534,0.861159,6.57683,-6.58833,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.894534,0.861159,6.56524,-6.58671,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.894534,0.861159,6.5702,-6.59776,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.894534,0.861159,6.63173,-6.59124,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.894534,0.861159,6.53762,-6.59049,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.894534,0.861159,6.46349,-6.58957,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.894534,0.861159,6.54803,-6.59622,0.895723,0.863089,6.57359,-6.5956,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.894534,0.861159,6.60537,-6.59538,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.894534,0.861159,6.54921,-6.59379,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.894534,0.861159,6.57613,-6.58691,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.894534,0.861159,6.54945,-6.58939,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.894534,0.861159,6.46863,-6.58997,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.894534,0.861159,6.63641,-6.59552,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.894534,0.861159,6.54539,-6.59217,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.894534,0.861159,6.53943,-6.58979,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.894534,0.861159,6.54337,-6.58951,0.895723,0.863089,6.5736,-6.5956,69.0|274,411
