rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|2|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|3|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|4|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|5|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|6|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|7|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|cc|8|1|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|sample|10|162,0.0869386,0.646539,2.47823,1.10391,0.140011,0.210203,True,32.0|162,84
1,8|84|sample|11|162,0.0868672,0.646539,2.47823,1.10391,0.140011,0.210203,True,22.0|162,84
1,8|84|sample|12|162,0.0868672,0.646539,2.47823,1.10391,0.140011,0.210203,True,22.0|162,84
1,8|84|sample|3|162,0.0866871,0.646539,2.47823,1.10392,0.140011,0.210203,True,55.0|162,84
1,8|84|sample|4|162,0.0866871,0.646539,2.47823,1.10392,0.140011,0.210203,True,55.0|162,84
1,8|84|sample|5|162,0.0866871,0.646539,2.47823,1.10392,0.140011,0.210203,True,55.0|162,84
1,8|84|sample|6|162,0.0866871,0.646539,2.47823,1.10392,0.140011,0.210203,True,55.0|162,84
1,8|84|sample|7|162,0.0869386,0.646539,2.47823,1.10391,0.140011,0.210203,True,32.0|162,84
1,8|84|sample|8|162,0.0869386,0.646539,2.47823,1.10391,0.140011,0.210203,True,32.0|162,84
1,8|84|sample|9|162,0.0869386,0.646539,2.47823,1.10391,0.140011,0.210203,True,32.0|162,84
1,8|84|vc|1|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|2|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|3|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|4|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|5|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|6|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|7|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|84|vc|8|2|162,0.0873101,0.646547,2.47801,1.10781,0.140011,0.210203,False,69.0|162,84
1,8|719|cc|1|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|2|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|3|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|4|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|5|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|6|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|7|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|cc|8|1|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|sample|10|274,0.0869039,0.646539,2.47823,1.10391,0.140009,0.210198,True,32.0|274,719
1,8|719|sample|11|274,0.0867848,0.646539,2.47823,1.10391,0.140009,0.210198,True,22.0|274,719
1,8|719|sample|12|274,0.0867848,0.646539,2.47823,1.10391,0.140009,0.210198,True,22.0|274,719
1,8|719|sample|3|274,0.086698,0.646539,2.47823,1.10393,0.140009,0.210198,True,55.0|274,719
1,8|719|sample|4|274,0.086698,0.646539,2.47823,1.10393,0.140009,0.210198,True,55.0|274,719
1,8|719|sample|5|274,0.086698,0.646539,2.47823,1.10393,0.140009,0.210198,True,55.0|274,719
1,8|719|sample|6|274,0.086698,0.646539,2.47823,1.10393,0.140009,0.210198,True,55.0|274,719
1,8|719|sample|7|274,0.0869039,0.646539,2.47823,1.10391,0.140009,0.210198,True,32.0|274,719
1,8|719|sample|8|274,0.0869039,0.646539,2.47823,1.10391,0.140009,0.210198,True,32.0|274,719
1,8|719|sample|9|274,0.0869039,0.646539,2.47823,1.10391,0.140009,0.210198,True,32.0|274,719
1,8|719|vc|1|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|2|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|3|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|4|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|5|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|6|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|7|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|719|vc|8|2|274,0.0870726,0.646547,2.47801,1.10395,0.140009,0.210198,False,69.0|274,719
1,8|488|cc|1|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|2|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|3|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|4|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|5|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|6|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|7|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|cc|8|1|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|sample|10|322,0.0864762,0.646539,2.47823,1.16924,0.139991,0.210203,True,32.0|322,488
1,8|488|sample|11|322,0.086691,0.646539,2.47823,2.05676,0.139991,0.210203,True,22.0|322,488
1,8|488|sample|12|322,0.086691,0.646539,2.47823,2.05676,0.139991,0.210203,True,22.0|322,488
1,8|488|sample|3|322,0.0866829,0.646539,2.47823,1.10392,0.139991,0.210203,True,55.0|322,488
1,8|488|sample|4|322,0.0866829,0.646539,2.47823,1.10392,0.139991,0.210203,True,55.0|322,488
1,8|488|sample|5|322,0.0866829,0.646539,2.47823,1.10392,0.139991,0.210203,True,55.0|322,488
1,8|488|sample|6|322,0.0866829,0.646539,2.47823,1.10392,0.139991,0.210203,True,55.0|322,488
1,8|488|sample|7|322,0.0864762,0.646539,2.47823,1.16924,0.139991,0.210203,True,32.0|322,488
1,8|488|sample|8|322,0.0864762,0.646539,2.47823,1.16924,0.139991,0.210203,True,32.0|322,488
1,8|488|sample|9|322,0.0864762,0.646539,2.47823,1.16924,0.139991,0.210203,True,32.0|322,488
1,8|488|vc|1|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|2|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|3|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|4|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|5|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|6|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|7|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|488|vc|8|2|322,0.0873766,0.646547,2.47801,1.10295,0.139991,0.210203,False,69.0|322,488
1,8|847|cc|1|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|2|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|3|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|4|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|5|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|6|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|7|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|cc|8|1|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|sample|10|69,0.0871022,0.646539,2.47823,1.10389,0.140018,0.0306646,True,32.0|69,847
1,8|847|sample|11|69,0.0867978,0.646539,2.47823,1.10391,0.140018,0.0306646,True,22.0|69,847
1,8|847|sample|12|69,0.0867978,0.646539,2.47823,1.10391,0.140018,0.0306646,True,22.0|69,847
1,8|847|sample|3|69,0.0865854,0.646539,2.47823,1.10392,0.140018,0.0306646,True,55.0|69,847
1,8|847|sample|4|69,0.0865854,0.646539,2.47823,1.10392,0.140018,0.0306646,True,55.0|69,847
1,8|847|sample|5|69,0.0865854,0.646539,2.47823,1.10392,0.140018,0.0306646,True,55.0|69,847
1,8|847|sample|6|69,0.0865854,0.646539,2.47823,1.10392,0.140018,0.0306646,True,55.0|69,847
1,8|847|sample|7|69,0.0871022,0.646539,2.47823,1.10389,0.140018,0.0306646,True,32.0|69,847
1,8|847|sample|8|69,0.0871022,0.646539,2.47823,1.10389,0.140018,0.0306646,True,32.0|69,847
1,8|847|sample|9|69,0.0871022,0.646539,2.47823,1.10389,0.140018,0.0306646,True,32.0|69,847
1,8|847|vc|1|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|2|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|3|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|4|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|5|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|6|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|7|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|847|vc|8|2|69,0.0870417,0.646547,2.47801,1.10443,0.140018,0.0306646,False,69.0|69,847
1,8|474|cc|1|1|276,0.0874304,0.646547,2.47801,1.104,0.169399,0.210171,False,69.0|276,474
1,8|474|cc|2|1|276,0.0874304,0.646547,2.47801,1.104,0.169399,0.210171,False,69.0|276,474
1,8|474|cc|3|1|276,0.0874304,0.646547,2.47801,1.104,0.169399,0.210171,False,69.0|276,474
1,8|474|cc|4|1|276,0.0874304,0.646547,2.47801,1.104,0.169399,0.210171,False,69.0|276,474
