rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.499337,-1.0434e-08,0,-0.227305,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.0833632,1.06992e-08,0,1.38909,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.579904,-6.72957e-09,0,3.60761,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.702757,-6.69142e-09,0,3.29342,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.319599,2.52755e-08,0,-1.67652,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.172988,-1.12537e-08,0,-1.66607,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.58622,-1.04848e-11,0,-2.53444,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.660912,7.74951e-09,0,-0.976877,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.171331,-6.29068e-09,0,-1.65913,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.283609,2.99036e-09,0,-5.24846,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.53314,1.91238e-08,0,0.28332,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,4.21456,8.76114e-09,0,-1.19439,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.21769,4.48077e-08,0,-0.774654,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.28665,2.81527e-08,0,-1.26685,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-3.26278,-2.90662e-08,0,3.19578,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-3.46776,7.84919e-11,0,0.00365125,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.296433,-3.08804e-08,0,1.68604,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.70231,9.52302e-09,0,1.05812,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-4.2139,-2.1411e-08,0,-1.47032,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.13717,-1.068e-08,0,3.93465,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.521517,-8.9682e-09,0,0.544479,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.489927,-3.55557e-08,0,-2.77916,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,4.13162,-1.5747e-08,0,1.31015,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-1.02766,-3.53006e-08,0,1.7831,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-2.55876,1.51232e-08,0,-1.3801,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.37674,9.54252e-09,0,0.0164291,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.153802,9.15246e-09,0,-3.02543,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.0609018,2.83677e-08,0,-1.28959,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.0417992,-4.64742e-08,0,5.53444,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.163021,-1.2377e-08,0,-2.09382,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.20892,-8.0103e-09,0,-0.747832,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-1.00475,-3.31088e-09,0,-1.19155,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-1.04467,1.26809e-08,0,-1.94155,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-0.957296,5.07031e-08,0,-0.572014,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-0.387163,3.59101e-08,0,3.16,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-0.162807,-4.28352e-08,0,-0.415073,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.06783,1.93758e-08,0,-1.77483,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-0.0960352,-1.42765e-08,0,-0.897892,69.0|322,152
