id,importanceSampling
411|4,140.710854
411|3,136.252271
411|5,161.950690
411|6,160.648858
411|8,139.615171
411|7,138.621351
411|9,159.891895
411|10,161.663269
411|12,137.681770
411|11,138.449126
411|1,83.994180
411|2,143.539877
783|3,183.958032
783|4,185.572653
783|5,185.851743
783|6,186.181442
783|7,141.319015
783|8,141.088271
783|10,184.490255
783|9,184.736032
783|12,141.857332
783|11,140.995448
783|1,81.767730
783|2,147.192031
491|10,150.998942
491|9,150.021431
491|12,145.709808
491|11,147.670170
491|4,155.826505
491|3,154.037851
491|6,171.445973
491|5,172.023370
491|7,135.565909
491|8,134.176828
491|1,64.219869
491|2,156.076584
433|4,160.446189
433|3,145.054970
433|6,164.903705
433|5,173.057635
433|8,138.866413
433|7,145.535012
433|10,151.703592
433|9,147.081678
433|11,156.163563
433|12,181.273520
433|1,64.685898
433|2,148.398076
297|3,173.564539
297|4,176.289842
297|5,146.675545
297|6,145.898429
297|8,153.937052
297|7,154.063958
297|9,152.503705
297|10,148.184864
297|12,179.958876
297|11,170.575779
297|1,67.954783
297|2,146.304610
183|4,134.509193
183|3,142.155201
183|6,129.410454
183|5,130.055095
183|7,133.172375
183|8,134.777422
183|10,131.453718
183|9,131.708268
183|12,133.360869
183|11,133.110002
183|1,88.137074
183|2,120.852831
705|3,142.317615
705|4,142.408180
705|5,142.854416
705|6,142.538346
705|7,144.145247
705|8,142.944682
705|10,129.190386
705|9,133.330901
705|12,128.451929
705|11,128.239881
705|1,67.301716
705|2,125.780547
555|4,162.388986
555|3,164.276987
555|5,163.758728
555|6,166.619675
555|7,136.163602
555|8,136.582114
555|9,162.459297
555|10,163.143864
555|12,132.726074
555|11,131.031302
555|1,80.115823
555|2,132.082477
394|5,150.539139
394|6,150.261981
394|7,163.041380
394|8,165.258564
394|10,149.840075
394|9,147.386767
394|12,150.131318
394|11,151.373324
394|3,205.824069
394|4,202.597669
394|1,63.418391
394|2,137.317284
1099|3,131.562901
1099|4,131.544704
1099|5,145.649724
1099|6,145.591991
1099|8,137.064036
1099|7,137.377628
1099|9,131.617216
1099|10,133.170519
1099|11,131.389902
1099|12,132.769753
1099|1,67.594316
1099|2,120.311958
611|4,143.999721
611|3,143.668631
611|5,137.476059
611|6,138.728080
611|7,142.455678
611|8,149.060768
611|9,135.796802
611|10,134.728679
611|12,151.278796
611|11,147.325532
611|1,67.799240
611|2,125.016691
84|5,191.205460
84|6,183.870342
84|4,174.736346
84|3,173.385568
84|9,158.285037
84|10,158.227083
84|7,168.868516
84|8,166.794005
84|12,158.828262
84|11,161.785323
84|1,76.885635
84|2,148.749569
1042|8,153.615867
1042|7,156.174024
1042|6,159.725819
1042|5,159.216328
1042|12,152.409221
1042|11,153.467276
1042|9,161.865878
1042|10,160.347319
1042|4,156.367200
1042|3,154.612230
1042|1,82.956250
1042|2,148.935500
719|5,160.726895
719|6,161.231725
719|3,170.702739
719|4,170.844525
719|10,154.832887
719|9,154.249763
719|8,162.211199
719|7,162.396569
719|12,156.409071
719|11,154.094535
719|1,80.395106
719|2,144.913120
863|7,146.447307
863|8,144.648617
863|6,155.400601
863|5,153.020792
863|11,143.909407
863|12,143.231617
863|9,152.336340
863|10,150.354595
863|3,145.165965
863|4,148.068908
863|1,79.876965
863|2,143.671593
488|6,169.918969
488|5,169.748869
488|4,174.621460
488|3,174.545815
488|10,211.255763
488|9,208.849806
488|8,193.845128
488|7,192.632940
488|11,161.297145
488|12,163.091474
488|1,78.179319
488|2,144.298523
152|8,149.797330
152|7,150.818579
152|6,161.276037
152|5,159.489127
152|12,150.100613
152|11,146.812863
152|10,152.750548
152|9,155.160673
152|3,155.358715
152|4,153.401633
152|1,78.483507
152|2,144.202029
847|6,215.447431
847|3,192.430303
847|4,194.122328
847|10,159.034907
847|9,160.224435
847|7,171.018546
847|8,169.963525
847|12,170.386000
847|11,171.415082
847|5,210.593646
847|1,84.965359
847|2,160.924504
1241|8,159.165429
1241|7,161.190932
1241|5,168.974165
1241|6,168.027284
1241|11,153.298826
1241|12,151.866113
1241|9,166.620088
1241|10,163.176258
1241|3,163.763760
1241|4,169.477095
1241|1,79.000829
1241|2,155.573255
474|5,169.829832
474|6,171.776295
474|3,174.884098
474|4,174.966297
474|9,148.039481
474|10,148.412100
474|8,159.039781
474|7,161.012221
474|12,153.273507
474|11,155.384981
474|1,82.103579
474|2,152.035484
1056|8,150.986386
1056|7,151.992466
1056|6,158.135482
1056|5,159.505200
1056|12,141.902044
1056|11,144.424997
1056|10,154.450653
1056|9,155.716112
1056|4,149.675000
1056|3,147.203790
1056|1,78.136022
1056|2,148.179789
462|6,207.836028
462|5,205.418077
462|4,193.235116
462|3,191.827972
462|9,152.322733
462|10,153.831836
462|7,164.183926
462|8,164.565919
462|11,168.009388
462|12,161.926485
462|1,91.041138
462|2,154.427274
1159|8,158.760001
1159|7,159.797545
1159|5,165.612451
1159|6,164.817261
1159|11,146.693963
1159|12,143.823042
1159|9,158.982001
1159|10,160.223692
1159|4,162.518298
1159|3,161.396260
1159|1,81.209213
1159|2,155.544055
75|6,144.508932
75|5,140.338424
75|3,134.693475
75|4,133.920373
75|9,148.405528
75|10,147.839097
75|7,145.452865
75|8,142.898465
75|12,123.458869
75|11,125.462001
75|1,77.511962
75|2,123.473614
1017|7,117.195365
1017|8,116.921284
1017|5,123.887260
1017|6,123.325602
1017|12,118.857659
1017|11,120.913974
1017|10,124.885340
1017|9,125.350398
1017|4,121.688924
1017|3,120.204908
1017|1,87.611447
1017|2,136.103454
291|6,158.414623
291|5,157.484635
291|4,171.788315
291|3,170.977104
