id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-0.376698,-0.0845785,0,-0.376845,-0.0229159,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0.13125,0.0178319,0,0.145829,-0.00490181,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-0.520953,0.505472,0,-0.524757,-0.00217637,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-0.595325,-0.00511931,0,-0.581857,-4.29764e-05,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-0.167287,0.0836172,0,-0.162129,-0.0304337,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-0.0882939,0.0869238,0,-0.0785061,-0.0198462,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-0.528972,-0.197521,0,-0.446588,-0.000439563,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-0.591573,-0.159402,0,-0.572417,-0.00167791,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-0.107616,-0.370868,0,-0.111809,-0.0221801,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-0.196159,0.299579,0,-0.207362,-0.0203145,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-0.114882,0.0146242,0,-2.57066e-07,-8.89921e-08,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0.146265,0.084997,0,4.51207e-07,6.4397e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-0.0474307,0.0299666,0,-2.33293e-08,4.72929e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-0.0156849,0.00874534,0,-1.01211e-07,-3.32873e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0.0908658,-0.000957727,0,1.96076e-07,1.58804e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0.124691,-0.0175217,0,-2.3441e-07,1.8052e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-0.0222893,0.268907,0,1.73137e-07,-4.0129e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-0.0219979,-0.160583,0,-3.86139e-07,-3.53134e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0.00147097,-0.0800471,0,-2.02089e-07,-2.50233e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-0.0175904,-0.180197,0,-3.8598e-08,-3.76119e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0.128418,-0.0721382,0,1.50394e-07,1.29908e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-0.0951799,0.162209,0,-2.12734e-07,3.13045e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0.0407329,0.15329,0,9.62079e-08,-4.2378e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0.109203,-0.0971664,0,-8.52861e-08,-4.29863e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-0.0885224,-0.0548936,0,2.09381e-07,5.2e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0.0334292,-0.00150895,0,2.78896e-07,3.69652e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,-0.72309,-0.200385,0,-0.728227,-0.0316418,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,-0.785061,-0.0306444,0,-0.780374,-0.0278334,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,-0.816503,0.410478,0,-0.788131,-0.00939494,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,-0.714613,-0.0465059,0,-0.73951,-0.0043489,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-0.233678,-0.251072,0,-0.226288,-0.0144799,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,-0.281373,0.27765,0,-0.269189,-0.0172963,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,-0.243354,0.0617356,0,-0.277182,0.0157409,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,-0.334653,-0.062067,0,-0.380821,-0.00891471,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-0.673916,-0.136686,0,-0.687641,0.0153302,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,-0.689786,-0.218495,0,-0.703777,0.00436757,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,-0.0521253,-0.00902762,0,1.52471e-07,3.15119e-07,69.0|322,152
