rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-1.03615e-05,1.53418,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,4.81838e-06,-3.04736,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,1.30484e-06,-1.01069,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,6.23772e-06,0.703118,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,5.76838e-06,-0.752937,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,-3.63608e-07,-0.896621,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,5.83346e-06,-2.14621,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,-4.95437e-06,2.51269,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,-4.20547e-06,-1.63155,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,5.5586e-06,-1.25069,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,-1.44325e-05,-0.598842,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,-2.22028e-06,-2.07651,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,-1.0636e-05,-2.15743,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,4.55713e-06,-2.04862,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,9.80555e-06,-2.06914,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,-1.32564e-05,-1.72243,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,-5.81522e-06,-1.76631,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,2.23339e-06,-1.56722,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,7.97265e-06,1.05447,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,-1.13228e-05,-2.11812,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,9.57588e-06,0.0598116,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,3.20386e-06,-0.00440594,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,1.46103e-05,1.52996,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,1.45276e-05,-1.41412,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,-5.44621e-06,-0.410994,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,2.67649e-06,-0.399477,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,3.23001e-06,0.176361,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,2.33257e-06,0.843207,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,5.72238e-06,-3.48985,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,-1.83705e-05,0.564012,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,-1.12313e-05,-1.76132,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,9.61399e-06,-1.45721,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,-7.86948e-06,-1.57288,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,1.52427e-06,-0.264341,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,4.90746e-06,-0.901346,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,9.14409e-06,-0.986107,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,-3.05948e-06,-0.894242,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,5.67289e-06,-0.955801,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,-4.29322e-06,-1.40423,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,1.19941e-05,-1.17136,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,7.78857e-07,-0.795559,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,4.76996e-06,-1.07617,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,-2.6046e-06,-1.10095,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,5.61593e-06,-0.976585,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,4.43841e-07,-0.241459,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,9.82435e-06,-2.29713,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,9.57661e-06,0.942393,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,-4.34058e-06,1.93876,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,-5.27863e-06,4.2042,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,-1.29679e-05,2.72554,0,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,-6.82604e-06,0.336451,0,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,7.12368e-06,0.920537,0,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,-1.06862e-05,0.579435,0,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,8.96933e-06,1.72202,0,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,-1.12301e-06,1.56567,0,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,-8.61924e-06,-1.88055,0,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,-1.30898e-06,1.58326,0,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,-6.27936e-06,-1.94616,0,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,3.68574e-06,0.694143,0,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,-3.29758e-06,0.759319,0,0,0,False,69.0|322,488
1,8|488|sample|10|322,-4.12528e-06,-1.9217,0,0,0,True,32.0|322,488
1,8|488|sample|11|322,7.63709e-06,-1.49561,0,0,0,True,22.0|322,488
1,8|488|sample|12|322,-1.59234e-06,-1.28489,0,0,0,True,22.0|322,488
1,8|488|sample|3|322,9.25242e-06,-0.271765,0,0,0,True,55.0|322,488
1,8|488|sample|4|322,5.43402e-06,0.280864,0,0,0,True,55.0|322,488
1,8|488|sample|5|322,5.31071e-06,-1.13095,0,0,0,True,55.0|322,488
1,8|488|sample|6|322,-1.1227e-05,-1.68878,0,0,0,True,55.0|322,488
1,8|488|sample|7|322,-4.30883e-06,-2.04941,0,0,0,True,32.0|322,488
1,8|488|sample|8|322,-4.04119e-07,-2.05917,0,0,0,True,32.0|322,488
1,8|488|sample|9|322,6.22251e-07,-1.94659,0,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,8.32534e-06,-1.42063,0,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,-3.23966e-06,-0.728277,0,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,-6.42231e-06,-0.678583,0,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,2.61351e-06,0.172557,0,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,-3.55767e-06,2.00128,0,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,-5.52055e-06,-0.124914,0,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,-6.13469e-06,-0.249616,0,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,-5.03391e-06,-0.45342,0,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,2.09018e-06,-3.01049,0,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,6.59361e-06,-0.791049,0,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,1.12102e-05,1.70985,0,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,-6.18601e-06,0.170648,0,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,-2.1033e-06,1.94022,0,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,8.90819e-06,-2.6917,0,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,-9.20328e-06,-1.88465,0,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,6.93503e-06,-1.53924,0,0,0,False,69.0|69,847
1,8|847|sample|10|69,-3.23967e-06,1.64357,0,0,0,True,32.0|69,847
1,8|847|sample|11|69,-5.78104e-06,-1.45612,0,0,0,True,22.0|69,847
1,8|847|sample|12|69,-1.10457e-06,-1.52714,0,0,0,True,22.0|69,847
1,8|847|sample|3|69,-1.27151e-05,-2.02229,0,0,0,True,55.0|69,847
1,8|847|sample|4|69,-5.65486e-07,-2.02303,0,0,0,True,55.0|69,847
1,8|847|sample|5|69,-9.05093e-07,-2.05191,0,0,0,True,55.0|69,847
1,8|847|sample|6|69,-1.69598e-05,-2.15049,0,0,0,True,55.0|69,847
1,8|847|sample|7|69,-5.87894e-06,-0.0315439,0,0,0,True,32.0|69,847
1,8|847|sample|8|69,-5.92052e-06,0.480428,0,0,0,True,32.0|69,847
1,8|847|sample|9|69,-1.18621e-05,1.79984,0,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,6.15087e-07,-2.01598,0,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,-5.03116e-07,-1.03859,0,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,-2.02414e-06,-1.37156,0,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,-8.4285e-06,0.423445,0,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,6.85852e-06,2.09539,0,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,6.50915e-07,-0.340992,0,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,2.16267e-07,0.76963,0,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,-8.44204e-08,-2.34868,0,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,7.65525e-06,-0.548852,0,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,-1.70581e-06,2.93405,0,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,1.09802e-05,2.82227,0,0,0,False,69.0|276,474
