rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.461836,1.457,-2.33198,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.358845,1.457,-4.65687,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.566113,1.457,-4.62752,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.639898,1.457,-4.73278,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.406036,1.457,-3.87363,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.375406,1.457,-4.04803,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.491294,1.457,-3.87959,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.622982,1.457,-4.14636,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.399675,1.457,-3.8715,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.392256,1.457,-4.717,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.219888,1.7705,-4.55481,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.201804,1.7705,-4.07057,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.194192,1.7705,-4.10536,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.268501,1.7705,-4.52872,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.184749,1.7705,-4.3937,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.21398,1.7705,-3.9109,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.205105,1.7705,-4.23076,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.244241,1.7705,-3.9893,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.178778,1.7705,-4.02988,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.248247,1.7705,-4.62017,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.193217,1.7705,-3.35708,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.220673,1.7705,-4.1671,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.212546,1.7705,-4.02502,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.215877,1.7705,-4.55774,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.215477,1.7705,-4.26719,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.233871,1.7705,-4.70481,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.19748,1.11235,-5.72483,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.188245,1.11235,-5.92735,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.175789,1.11235,-5.73205,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.168806,1.11235,-5.69429,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0599079,1.11235,-5.13665,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0750923,1.11235,-5.45448,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.063685,1.11235,-5.98032,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0744282,1.11235,-6.61031,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.141663,1.11235,-5.72143,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.160707,1.11235,-6.44798,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.674319,1.11235,-6.51994,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.579831,1.11235,-6.26747,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.573178,1.11235,-6.35898,69.0|322,152
