rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.992357,-3.84407e-08,0,-4.61881e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.499456,-1.60434e-08,0,3.05948e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.12667,-2.88658e-08,0,-9.90177e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.10631,4.12535e-08,0,6.38811e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.760191,6.12464e-08,0,-5.34791e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.8114,2.9405e-08,0,7.65463e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.09141,1.19122e-08,0,-3.56295e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.16262,-1.24046e-08,0,-5.05795e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.671029,8.55625e-09,0,-1.12756e-07,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.767328,1.64908e-08,0,3.15463e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-1.5826,-8.9212e-09,0,-2.25203e-07,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.60927,-2.26647e-08,0,4.7993e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.0554239,7.95266e-08,0,-2.46727e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.415888,4.2443e-08,0,-4.28437e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.20886,-2.61704e-09,0,-6.0707e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.877209,-4.9728e-10,0,2.59028e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.88478,3.44772e-08,0,2.81759e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.87086,-2.53846e-08,0,-1.09533e-07,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.00462277,5.70681e-09,0,-1.12606e-07,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-2.13725,-4.42084e-09,0,-1.05092e-07,69.0|274,411
