id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,-0.136863,-0.03433,0,0,0,0,-4.71034e-07,3.00293e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0.160983,-0.0908487,0,0,0,0,2.42695e-07,-1.68173e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0.156714,0.126976,0,0,0,0,2.79287e-07,-7.66616e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0.265922,0.0584779,0,0,0,0,-3.19595e-07,-1.19541e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0.149394,-0.067608,0,0,0,0,-1.44945e-07,-1.63836e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-0.12335,0.0694826,0,0,0,0,-5.47025e-08,-3.31341e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0.0897844,0.120296,0,0,0,0,3.24676e-07,-2.51604e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-0.341108,0.139304,0,0,0,0,-3.61919e-07,2.80664e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-0.699159,-0.397551,0,0,0,0,-0.462543,-0.545017,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-1.23371,-0.245549,0,0,0,0,-1.34381,-0.190111,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,-0.829253,-0.351343,0,0,0,0,-0.550677,-0.554571,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,-1.52112,-0.814165,0,0,0,0,-0.985519,-1.14243,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-0.354329,-1.40829,0,0,0,0,-0.662815,-1.2683,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0.716524,-1.9939,0,0,0,0,0.707103,-1.97529,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0.686542,-2.04561,0,0,0,0,0.299639,-1.90982,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-1.04899,-0.259153,0,0,0,0,-0.8665,-0.405579,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-1.14448,-0.171664,0,0,0,0,-0.633334,-0.515572,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,-1.82331,0.411966,0,0,0,0,-0.834335,-0.307456,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,-0.0968989,-0.124726,0,0,0,0,-3.08766e-07,-2.97593e-07,0,0,False,69.0|162,84
