id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.236895,2.65672e-09,0.814807,-1.01779,0.510896,2.07834e-13,0.988373,-0.0133782,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.174915,-6.23986e-09,1.11987,-0.168004,0.148144,2.59792e-13,1.11106,0.0171317,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.746237,9.65143e-09,1.07263,0.146669,0.505292,7.31637e-14,0.928913,-0.00678549,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.0583836,-7.30656e-09,0.614669,0.472452,0.173874,1.5099e-13,0.686432,-2.4992e-05,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.240449,2.25663e-08,0.96409,-0.265338,0.309567,6.60583e-14,1.0245,-0.0402293,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.512833,1.86378e-08,1.18966,-0.270257,0.3608,1.9007e-13,1.10345,-0.0131575,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.399947,-1.86208e-08,0.896225,0.122801,0.294278,2.28373e-13,0.844823,-0.000630421,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.607262,1.41954e-08,0.9383,-0.0564559,0.569464,1.60205e-13,0.930205,-0.00638,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.267358,1.70824e-08,1.04313,-0.549102,0.00203205,4.94049e-14,0.898057,-0.0240924,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.255961,-1.3686e-08,0.956888,0.00380392,0.176349,1.83964e-13,0.927538,-0.0111368,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0225103,8.89348e-09,-0.00160991,0.338683,-1.09366e-07,-4.44089e-15,-1.24646e-07,4.22773e-08,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.028227,1.08183e-08,-0.149049,-0.00460959,-6.36911e-08,2.30926e-14,1.06074e-07,-6.81166e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0528657,-8.22392e-09,0.229247,-0.0921775,-3.26815e-08,3.9968e-14,5.0936e-07,-9.42823e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0103,-1.45361e-08,0.0873408,0.308868,1.22875e-07,-1.55431e-14,-1.34653e-07,-8.61549e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.0266306,-3.21591e-09,-0.361824,0.209692,3.06469e-08,-3.55271e-15,-4.48453e-07,-1.85269e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.0871787,1.21363e-09,0.0972289,-0.143713,4.96413e-08,-1.55431e-14,2.09289e-07,-2.41576e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0187534,-2.80763e-09,-0.166407,-0.0969899,-3.49435e-08,5.32907e-15,-2.36742e-07,4.85371e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0165361,-1.36147e-08,0.10643,0.238997,-6.25057e-08,-4.44089e-15,-8.91753e-08,-5.32648e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0195963,3.3865e-10,0.0034939,-0.0312751,1.91233e-08,8.88178e-16,-2.60466e-07,3.64176e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0767109,1.82405e-09,0.0725891,0.152362,1.34826e-07,8.88178e-16,-1.40189e-07,6.24198e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.037584,-8.23601e-09,-0.00923304,-0.0481448,-2.41202e-08,7.10543e-15,-3.81471e-07,1.82715e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0316741,2.98397e-10,0.300628,-0.125779,1.15503e-07,1.95399e-14,3.81517e-07,-2.66867e-07,69.0|274,411
