rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,8|75|8|75|sample|4|65|4|65|55.0,83918,497.073,2.15175,0.483065,7.18111e-05,1.26742e-06,1.00232e-09,True,55.0|65,75
1,8|75|8|75|sample|9|65|9|65|32.0,83918,497.073,3.24763,0.239772,3.76271e-05,1.26742e-06,1.00232e-09,True,32.0|65,75
1,8|75|8|75|sample|10|65|10|65|32.0,83918,497.073,3.24763,0.271122,3.76271e-05,1.26742e-06,1.00232e-09,True,32.0|65,75
1,8|75|8|75|sample|7|65|7|65|32.0,83918,497.073,3.24763,0.276273,3.76271e-05,1.26742e-06,1.00232e-09,True,32.0|65,75
1,8|75|8|75|sample|8|65|8|65|32.0,83918,497.073,3.24763,0.270239,3.76271e-05,1.26742e-06,1.00232e-09,True,32.0|65,75
1,8|75|8|75|sample|12|65|12|65|22.0,83918,497.073,0.0548831,0.613024,0.000251758,1.26742e-06,1.00232e-09,True,22.0|65,75
1,8|75|8|75|sample|11|65|11|65|22.0,83918,497.073,0.0548831,0.567632,0.000251758,1.26742e-06,1.00232e-09,True,22.0|65,75
1,8|75|8|75|cc|1|1|65|1|65|69.0,83918,497.073,2.26813,-1.29557,0.393785,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|2|1|65|1|65|69.0,83918,497.073,2.26813,-0.0346975,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|3|1|65|1|65|69.0,83918,497.073,2.26813,1.15356,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|4|1|65|1|65|69.0,83918,497.073,2.26813,0.712731,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|5|1|65|1|65|69.0,83918,497.073,2.26813,1.52051,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|6|1|65|1|65|69.0,83918,497.073,2.26813,3.28955,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|7|1|65|1|65|69.0,83918,497.073,2.26813,-0.127988,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|cc|8|1|65|1|65|69.0,83918,497.073,2.26813,-0.549511,0.393785,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|1|2|65|2|65|69.0,83918,497.073,2.26813,-2.01594,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|2|2|65|2|65|69.0,83918,497.073,2.26813,-1.34323,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|3|2|65|2|65|69.0,83918,497.073,2.26813,-2.70755,0.393785,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|4|2|65|2|65|69.0,83918,497.073,2.26813,1.47614,0.393785,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|5|2|65|2|65|69.0,83918,497.073,2.26813,0.350364,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|6|2|65|2|65|69.0,83918,497.073,2.26813,0.0311576,0.393785,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|7|2|65|2|65|69.0,83918,497.073,2.26813,-2.04993,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|75|8|75|vc|8|2|65|2|65|69.0,83918,497.073,2.26813,0.475934,0.393786,1.26742e-06,1.00232e-09,False,69.0|65,75
1,8|1017|8|1017|sample|7|65|7|65|65.0,83918,497.073,0.738359,0.731185,0.000482592,1.26743e-06,1.00231e-09,True,65.0|65,1017
1,8|1017|8|1017|sample|8|65|8|65|65.0,83918,497.073,0.738358,0.665881,0.000482592,1.26743e-06,1.00231e-09,True,65.0|65,1017
1,8|1017|8|1017|sample|5|65|5|65|65.0,83918,497.073,0.738359,0.656523,0.000482592,1.26743e-06,1.00231e-09,True,65.0|65,1017
1,8|1017|8|1017|sample|6|65|6|65|65.0,83918,497.073,0.738359,0.6802,0.000482592,1.26743e-06,1.00231e-09,True,65.0|65,1017
1,8|1017|8|1017|sample|12|65|12|65|28.0,83918,497.073,1.06737,0.732473,0.000770491,1.26743e-06,1.00231e-09,True,28.0|65,1017
1,8|1017|8|1017|sample|11|65|11|65|28.0,83918,497.073,1.06737,0.698838,0.000770491,1.26743e-06,1.00231e-09,True,28.0|65,1017
1,8|1017|8|1017|sample|8|65|8|65|28.0,83918,497.073,1.06737,0.744725,0.000770491,1.26743e-06,1.00231e-09,True,28.0|65,1017
1,8|1017|8|1017|sample|10|65|10|65|28.0,83918,497.073,1.06737,0.642232,0.000770491,1.26743e-06,1.00231e-09,True,28.0|65,1017
1,8|1017|8|1017|sample|9|65|9|65|28.0,83918,497.073,1.06737,0.614954,0.000770491,1.26743e-06,1.00231e-09,True,28.0|65,1017
1,8|1017|8|1017|sample|4|65|4|65|22.0,83918,497.073,0.0548831,0.554993,0.000251758,1.26743e-06,1.00231e-09,True,22.0|65,1017
1,8|1017|8|1017|sample|3|65|3|65|22.0,83918,497.073,0.0548831,0.626038,0.000251758,1.26743e-06,1.00231e-09,True,22.0|65,1017
1,8|1017|8|1017|sample|3|65|3|65|65.0,83918,497.073,0.738359,3.83261,0.000482592,1.26743e-06,1.00231e-09,True,65.0|65,1017
1,8|1017|8|1017|sample|11|65|11|65|65.0,83918,497.073,0.738358,1.98509,0.000482592,1.26743e-06,1.00231e-09,True,65.0|65,1017
