id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.786265,1.58435,0.629809,0.0811183,0.334248,1.11491,1.58108,0.610473,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.678916,1.59129,0.356382,0.0811183,0.334248,1.21986,1.59096,0.348828,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.939193,1.54347,0.672037,0.0811183,0.334248,1.31003,1.54569,0.661169,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.30983,1.45126,0.635702,0.0811183,0.334248,1.3614,1.45692,0.65922,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0421998,1.63667,0.512633,0.0811183,0.334248,0.978116,1.59045,0.475723,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.489274,1.60942,0.454046,0.0811183,0.334248,1.09303,1.60623,0.447722,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.462876,1.51285,0.592855,0.0811183,0.334248,1.34666,1.50808,0.586782,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.933469,1.52023,0.690313,0.0811183,0.334248,1.31471,1.54503,0.696164,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.224154,1.54564,0.401587,0.0811183,0.334248,0.963011,1.52946,0.392388,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.262127,1.61027,0.513985,0.0811183,0.334248,1.04912,1.54582,0.469139,0.0804671,0.334606,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.40725,1.95013,10.726,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.908821,1.95109,12.4042,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.50545,1.95084,12.3663,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.36837,1.95775,11.236,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.18474,1.94759,12.3223,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.73042,1.95253,12.4433,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.49242,1.93106,11.2034,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.15904,1.95113,11.7383,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.19309,1.9411,10.7277,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.01379,1.93803,11.4135,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.32866,1.95469,13.2739,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.19361,1.95654,12.3483,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.44133,1.9438,10.7963,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.45316,1.95117,11.5433,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.24749,1.95996,13.0176,0.0811183,0.334248,1.33379,1.94454,6.29376,0.0804671,0.334606,False,69.0|274,411
