id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.554764,0,-2.12829e-09,-0.629421,0,-2.39364e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.1793,0,4.02142e-09,-1.19607,0,1.86517e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.541171,0,-1.15494e-09,-0.513236,0,-1.57208e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.458847,0,3.65127e-09,-0.453455,0,5.32907e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.871832,0,2.86021e-09,-0.889405,0,3.05533e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.913682,0,2.18798e-09,-0.958735,0,1.15241e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.58715,0,2.22964e-09,-0.610477,0,-1.30562e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.466646,0,1.60764e-09,-0.452724,0,-1.05693e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.98309,0,-8.31241e-09,-1.00394,0,5.55112e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.803158,0,1.69343e-09,-0.864344,0,-1.01696e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.236515,0,6.81987e-09,5.11283e-07,0,2.66454e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.155797,0,-2.23966e-09,3.33278e-07,0,-5.32907e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.638347,0,4.38893e-09,1.0591e-07,0,5.32907e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.147374,0,3.02517e-09,-4.00508e-08,0,-8.88178e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.201769,0,9.35592e-10,-3.28191e-07,0,1.24345e-14,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.420784,0,-4.27213e-09,-2.33009e-07,0,5.32907e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0462272,0,-2.66367e-10,5.26013e-07,0,-8.88178e-16,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.147711,0,-4.42246e-09,1.4136e-08,0,-3.55271e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.17997,0,-2.56519e-09,3.0848e-07,0,1.77636e-15,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.425858,0,6.2644e-09,1.39035e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.0239979,0,6.29052e-10,-4.05698e-07,0,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0245558,0,-4.7007e-10,-1.23375e-07,0,-3.55271e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0147115,0,5.45992e-09,5.77945e-07,0,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.338798,0,1.49945e-09,-1.03427e-07,0,5.32907e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.342568,0,-6.84718e-10,-3.24996e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.111186,0,-3.30684e-09,2.45649e-07,0,1.77636e-15,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-1.67342,0,-3.26148e-09,-1.69268,0,9.99201e-14,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-1.53935,0,-7.76793e-09,-1.58619,0,1.78968e-13,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-1.65366,0,1.7022e-09,-1.62922,0,3.81917e-14,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-1.73268,0,-3.22594e-10,-1.7377,0,1.2168e-13,65.0|322,152
