id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,1.49516,0,0,0,1.5045,0,0,0,70.0|274,411
411|3,0.965569,0,0,0,0.943489,0,0,0,70.0|274,411
411|5,1.63642,0,0,0,1.62793,0,0,0,70.0|274,411
411|6,1.68318,0,0,0,1.68672,0,0,0,70.0|274,411
411|8,1.25743,0,0,0,1.24414,0,0,0,70.0|274,411
411|7,1.17868,0,0,0,1.17613,0,0,0,70.0|274,411
411|9,1.53794,0,0,0,1.53122,0,0,0,70.0|274,411
411|10,1.70811,0,0,0,1.69046,0,0,0,70.0|274,411
411|12,1.15871,0,0,0,1.14518,0,0,0,70.0|274,411
411|11,1.29499,0,0,0,1.27436,0,0,0,70.0|274,411
411|1,0.047061,0,0,0,-1.90701e-07,0,0,0,69.0|274,411
411|2,-0.022317,0,0,0,1.92049e-07,0,0,0,69.0|274,411
152|8,0.553333,0,0,0,0.537505,0,0,0,65.0|322,152
152|7,0.652836,0,0,0,0.646348,0,0,0,65.0|322,152
152|6,0.662459,0,0,0,0.624224,0,0,0,65.0|322,152
152|5,0.55993,0,0,0,0.510047,0,0,0,65.0|322,152
152|12,-0.687559,0,0,0,-0.688105,0,0,0,28.0|322,152
152|11,-0.525669,0,0,0,-0.528554,0,0,0,28.0|322,152
152|10,-0.563243,0,0,0,-0.55002,0,0,0,28.0|322,152
152|9,-0.37388,0,0,0,-0.380697,0,0,0,28.0|322,152
152|3,0.282864,0,0,0,0.250819,0,0,0,22.0|322,152
152|4,0.367427,0,0,0,0.356487,0,0,0,22.0|322,152
152|1,0.160326,0,0,0,4.23026e-08,0,0,0,69.0|322,152
152|2,0.0145689,0,0,0,-1.4874e-07,0,0,0,69.0|322,152
1056|8,0.21481,0,0,0,0.21194,0,0,0,65.0|276,1056
1056|7,0.211847,0,0,0,0.18808,0,0,0,65.0|276,1056
1056|6,0.228,0,0,0,0.207644,0,0,0,65.0|276,1056
1056|5,0.186679,0,0,0,0.160448,0,0,0,65.0|276,1056
1056|12,-1.13839,0,0,0,-1.15745,0,0,0,28.0|276,1056
1056|11,-0.961003,0,0,0,-0.982203,0,0,0,28.0|276,1056
1056|10,-0.568005,0,0,0,-0.574535,0,0,0,28.0|276,1056
1056|9,-0.476159,0,0,0,-0.496058,0,0,0,28.0|276,1056
1056|4,0.0565828,0,0,0,0.0605068,0,0,0,22.0|276,1056
1056|3,-0.0348991,0,0,0,-0.0448951,0,0,0,22.0|276,1056
1056|1,-0.19146,0,0,0,-3.31179e-07,0,0,0,69.0|276,1056
1056|2,0.0273722,0,0,0,-2.53368e-07,0,0,0,69.0|276,1056
462|6,0.671141,0,0,0,0.657892,0,0,0,55.0|292,462
462|5,0.99119,0,0,0,0.943144,0,0,0,55.0|292,462
462|4,0.934131,0,0,0,0.876388,0,0,0,55.0|292,462
462|3,1.01548,0,0,0,1.0103,0,0,0,55.0|292,462
462|9,-1.68361,0,0,0,-1.68195,0,0,0,32.0|292,462
462|10,-1.63112,0,0,0,-1.65044,0,0,0,32.0|292,462
462|7,-1.5029,0,0,0,-1.53497,0,0,0,32.0|292,462
462|8,-1.50652,0,0,0,-1.51413,0,0,0,32.0|292,462
462|11,0.875239,0,0,0,0.868188,0,0,0,22.0|292,462
462|12,0.898372,0,0,0,0.910697,0,0,0,22.0|292,462
462|1,0.102209,0,0,0,2.47785e-07,0,0,0,69.0|292,462
462|2,-0.0504136,0,0,0,-2.37161e-07,0,0,0,69.0|292,462
1159|8,0.680171,0,0,0,0.693537,0,0,0,65.0|292,1159
1159|7,0.785615,0,0,0,0.782577,0,0,0,65.0|292,1159
1159|5,0.730342,0,0,0,0.729303,0,0,0,65.0|292,1159
1159|6,0.746917,0,0,0,0.728598,0,0,0,65.0|292,1159
1159|11,-0.752609,0,0,0,-0.774736,0,0,0,28.0|292,1159
1159|12,-0.909991,0,0,0,-0.929878,0,0,0,28.0|292,1159
1159|9,-0.22997,0,0,0,-0.238743,0,0,0,28.0|292,1159
1159|10,-0.256364,0,0,0,-0.263034,0,0,0,28.0|292,1159
1159|4,1.08653,0,0,0,1.07276,0,0,0,22.0|292,1159
1159|3,1.03274,0,0,0,1.00776,0,0,0,22.0|292,1159
1159|1,-0.108667,0,0,0,1.25943e-07,0,0,0,69.0|292,1159
1159|2,0.0210269,0,0,0,-5.65148e-08,0,0,0,69.0|292,1159
1197|7,-1.23718,0,0,0,-1.26571,0,0,0,65.0|103,1197
1197|8,-1.25848,0,0,0,-1.25831,0,0,0,65.0|103,1197
1197|6,-1.34958,0,0,0,-1.36531,0,0,0,65.0|103,1197
1197|5,-1.27572,0,0,0,-1.29161,0,0,0,65.0|103,1197
1197|12,-1.73763,0,0,0,-1.73978,0,0,0,28.0|103,1197
1197|10,-1.54991,0,0,0,-1.5482,0,0,0,28.0|103,1197
1197|9,-1.52499,0,0,0,-1.52345,0,0,0,28.0|103,1197
1197|3,-1.30738,0,0,0,-1.32594,0,0,0,22.0|103,1197
1197|4,-1.4086,0,0,0,-1.42773,0,0,0,22.0|103,1197
1197|11,-1.80369,0,0,0,-1.80909,0,0,0,28.0|103,1197
1197|1,0.0932024,0,0,0,3.83043e-07,0,0,0,69.0|103,1197
1197|2,0.109361,0,0,0,1.24504e-08,0,0,0,69.0|103,1197
