rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,604.255,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|2|1|162,606.311,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|3|1|162,605.975,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|4|1|162,608.521,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|5|1|162,606.704,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|6|1|162,604.084,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|7|1|162,608.882,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|cc|8|1|162,605.858,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|sample|10|162,610.425,0.561351,0.00547114,34.3676,36.4384,2.94614,True,32.0|162,84
1,8|84|sample|11|162,610.081,0.576708,0.00547114,34.3667,36.4384,2.94614,True,22.0|162,84
1,8|84|sample|12|162,612.102,0.576708,0.00547114,34.3667,36.4384,2.94614,True,22.0|162,84
1,8|84|sample|3|162,609.208,0.880338,0.00547114,34.359,36.4384,2.94614,True,55.0|162,84
1,8|84|sample|4|162,607.582,0.880338,0.00547114,34.359,36.4384,2.94614,True,55.0|162,84
1,8|84|sample|5|162,610.965,0.880338,0.00547114,34.359,36.4384,2.94614,True,55.0|162,84
1,8|84|sample|6|162,610.211,0.880338,0.00547114,34.359,36.4384,2.94614,True,55.0|162,84
1,8|84|sample|7|162,610.282,0.561351,0.00547114,34.3676,36.4384,2.94614,True,32.0|162,84
1,8|84|sample|8|162,603.877,0.561351,0.00547114,34.3676,36.4384,2.94614,True,32.0|162,84
1,8|84|sample|9|162,614.794,0.561351,0.00547114,34.3676,36.4384,2.94614,True,32.0|162,84
1,8|84|vc|1|2|162,605.707,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|2|2|162,605.93,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|3|2|162,606.122,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|4|2|162,605.24,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|5|2|162,608.363,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|6|2|162,607.289,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|7|2|162,605.788,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|84|vc|8|2|162,604.272,0.560586,0.00547114,34.3667,36.4384,2.94614,False,69.0|162,84
1,8|719|cc|1|1|274,608.786,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|2|1|274,606.03,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|3|1|274,606.812,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|4|1|274,603.695,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|5|1|274,606.51,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|6|1|274,598.285,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|7|1|274,603.799,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|cc|8|1|274,603.24,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|sample|10|274,608.161,0.560999,0.00547114,34.8175,36.4384,2.94387,True,32.0|274,719
1,8|719|sample|11|274,610.773,0.560927,0.00547114,34.3667,36.4384,2.94387,True,22.0|274,719
1,8|719|sample|12|274,610.459,0.560927,0.00547114,34.3667,36.4384,2.94387,True,22.0|274,719
1,8|719|sample|3|274,611.594,0.773784,0.00547114,34.366,36.4384,2.94387,True,55.0|274,719
1,8|719|sample|4|274,612.795,0.773784,0.00547114,34.366,36.4384,2.94387,True,55.0|274,719
1,8|719|sample|5|274,609.058,0.773784,0.00547114,34.366,36.4384,2.94387,True,55.0|274,719
1,8|719|sample|6|274,607.025,0.773784,0.00547114,34.366,36.4384,2.94387,True,55.0|274,719
1,8|719|sample|7|274,607.49,0.560999,0.00547114,34.8175,36.4384,2.94387,True,32.0|274,719
1,8|719|sample|8|274,610.854,0.560999,0.00547114,34.8175,36.4384,2.94387,True,32.0|274,719
1,8|719|sample|9|274,611.786,0.560999,0.00547114,34.8175,36.4384,2.94387,True,32.0|274,719
1,8|719|vc|1|2|274,607.013,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|2|2|274,603.723,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|3|2|274,605.169,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|4|2|274,606.429,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|5|2|274,602.655,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|6|2|274,603.805,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|7|2|274,604.608,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|719|vc|8|2|274,606.004,0.560593,0.00547114,34.3667,36.4384,2.94387,False,69.0|274,719
1,8|488|cc|1|1|322,602.746,0.560586,0.00547114,34.3668,36.4384,2.94408,False,69.0|322,488
1,8|488|cc|2|1|322,605.695,0.560586,0.00547114,34.3668,36.4384,2.94408,False,69.0|322,488
