id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.663169,-1.14421e-09,4.47716e-09,0.168601,0.671753,1.75415e-14,-1.15463e-14,-0.00591481,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.113963,-4.76231e-09,-1.6124e-08,0.0605802,0.114969,4.06342e-14,6.88338e-15,0.0067219,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.781099,-7.72507e-09,1.16553e-08,-0.555489,0.757029,5.44009e-15,1.13243e-14,-0.00284327,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.84237,1.00388e-08,7.9988e-09,0.332686,0.836281,-5.28466e-14,-2.15383e-14,0.0124079,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.418593,3.66665e-09,-8.96236e-09,-0.20025,0.412141,9.32587e-15,-5.9952e-15,-0.031706,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.344688,3.59041e-09,1.65959e-09,0.0687034,0.341101,2.62013e-14,1.4877e-14,-0.0165986,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.684235,-2.94909e-09,-8.49875e-10,0.00095912,0.685425,4.40981e-13,3.81695e-13,0.000980476,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.839923,9.56459e-09,6.99206e-09,0.0589298,0.818717,1.23235e-14,-5.10703e-15,-0.00298759,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.292449,-9.70471e-09,2.71381e-09,0.0474918,0.3099,-2.29816e-14,-7.32747e-15,-0.00347879,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.427208,-5.46612e-09,3.87703e-09,-0.10177,0.43235,4.66294e-15,4.44089e-16,0.00518594,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.0388692,4.65676e-09,-6.21097e-10,0.0519721,1.09329e-07,1.02141e-14,-8.88178e-15,-7.01039e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0485821,-7.97144e-10,1.36e-09,-0.249019,-8.27896e-08,1.15463e-14,-5.32907e-15,1.22868e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0209598,3.39908e-09,-1.04455e-08,0.0985997,7.94127e-08,1.33227e-15,3.9968e-15,4.51782e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.0780632,2.15299e-09,4.86617e-09,-0.0656258,1.28653e-07,2.66454e-15,1.28786e-14,-7.94159e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.0131209,-5.23047e-09,8.7456e-10,-0.209378,2.77912e-07,-4.44089e-15,-4.44089e-16,-4.36881e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.116087,-3.41375e-10,1.16155e-08,-0.0460974,-1.51665e-07,1.15463e-14,7.99361e-15,-4.08311e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0327495,6.54857e-09,-4.67504e-09,-0.120102,6.69224e-08,1.33227e-15,9.76996e-15,-2.30962e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0469719,-6.94026e-09,-2.71022e-09,-0.0655648,2.3269e-07,1.77636e-15,-2.17604e-14,-4.1017e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.028313,3.76922e-09,7.21494e-09,0.047222,1.93046e-07,-6.21725e-15,1.68754e-14,6.29518e-08,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.0493094,-2.23826e-10,-1.06481e-08,-0.150224,-2.669e-08,7.54952e-15,-2.22045e-15,-3.34055e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0204635,-5.75736e-10,-1.4513e-09,-0.050686,-2.18442e-07,1.33227e-15,4.44089e-15,-3.04394e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0719427,-1.13374e-09,5.89301e-09,0.0957274,-2.44072e-07,-4.44089e-15,3.55271e-15,2.83807e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0408636,4.65876e-10,1.97065e-09,-0.0173735,2.16777e-08,2.66454e-15,2.22045e-14,5.70814e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0648536,6.73047e-09,3.06582e-09,-0.212419,-1.26521e-07,7.99361e-15,-3.55271e-15,2.05496e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.121396,-4.33815e-09,5.54623e-09,0.155088,7.49322e-09,-2.66454e-15,-1.9984e-14,-2.01194e-08,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.0423092,6.92897e-10,-1.11296e-08,-0.219385,-1.04866e-07,8.88178e-16,2.22045e-14,4.00619e-09,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-1.12889,-1.50451e-09,6.82485e-09,0.13242,-1.11187,3.25295e-14,3.94684e-14,-0.0446483,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-1.03104,-1.15158e-08,3.92245e-09,0.464697,-1.00923,2.79776e-14,1.7597e-14,-0.023972,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-1.05151,9.21034e-09,-9.26864e-09,-0.0170265,-1.04538,-7.29417e-14,-6.10623e-14,0.0297213,65.0|322,152
