rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,53592.2,780.439,0.153,0.181048,0.136677,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,53592.2,780.439,0.153,0.00637001,0.136677,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,53592.2,780.439,0.153,0.627149,0.136677,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,53592.2,780.439,0.153,1.43076,0.136677,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,53592.2,780.439,0.153,0.00184224,0.136677,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,53592.2,780.439,0.153,0.00142919,0.136677,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,53592.2,780.439,0.153,1.05877,0.136677,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,53592.2,780.439,0.153,0.0642152,0.136677,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,53592.2,780.439,0.153,0.00148515,0.136677,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,53592.2,780.439,0.153,0.0731246,0.136677,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,53592.2,777.678,0.153,0.00649353,0.136677,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,53592.2,777.678,0.153,8.97574e-06,0.136677,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,53592.2,777.678,0.153,0.000767191,0.136677,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,53592.2,777.678,0.153,0.134631,0.136677,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,53592.2,777.678,0.153,0.462277,0.136677,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,53592.2,777.678,0.153,7.13657,0.136677,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,53592.2,777.678,0.153,0.000417037,0.136677,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,53592.2,777.678,0.153,0.0531618,0.136677,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,53592.2,777.678,0.153,999449,0.136677,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,53592.2,777.678,0.153,0.000165519,0.136677,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,53592.2,777.678,0.153,4.12441e-05,0.136677,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,53592.2,777.678,0.153,44262,0.136677,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,53592.2,777.678,0.153,27.5763,0.136677,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,53592.2,777.678,0.153,1.94078,0.136677,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,53592.2,777.678,0.152999,2.31469e-05,0.136677,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,53592.2,777.678,0.153,0.027449,0.136677,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,53591.1,779.138,0.153,0.00277917,1.06722,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,53591.1,779.138,0.153,3.12499e-06,1.06722,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,53591.1,779.138,0.153,4.95791e-06,1.06722,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,53591.1,779.138,0.153,0.000690363,1.06722,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,53591.1,779.138,0.153,3.18779e-05,1.06722,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,53591.1,779.138,0.153,1.27148e-05,1.06722,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,53590.7,779.138,0.153,2.31184e-07,1.06722,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,53590.7,779.138,0.153,2.80114e-07,1.06722,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,53590.7,779.138,0.153,6.20064e-07,1.06722,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,53590.7,779.138,0.153,4.99189e-08,1.06722,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,53590.8,777.319,0.153,98.5097,1.06722,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,53590.8,777.319,0.153,6.2059,1.06722,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,53590.8,777.319,0.153,0.0116984,1.06722,False,69.0|233,705
