id,importanceSampling
411|4,156.686735
411|3,119.260235
411|5,175.920001
411|6,176.853500
411|8,155.451428
411|7,120.529626
411|9,173.512694
411|10,177.209417
411|12,118.467570
411|11,151.991583
411|1,83.024154
411|2,143.516729
783|3,181.735555
783|4,177.988007
783|5,170.691180
783|6,172.193686
783|7,186.406101
783|8,187.605734
783|10,181.217002
783|9,181.936907
783|12,190.493023
783|11,190.499933
783|1,85.114695
783|2,146.883451
491|10,183.175330
491|9,182.922024
491|12,169.737754
491|11,173.988287
491|4,163.566574
491|3,162.779917
491|6,168.425672
491|5,168.024073
491|7,154.375011
491|8,154.289426
491|1,63.936201
491|2,157.761011
433|4,179.387325
433|3,143.594095
433|6,170.768157
433|5,136.850859
433|8,146.387120
433|7,179.744620
433|10,168.288523
433|9,167.507563
433|11,157.694227
433|12,160.232270
433|1,66.412131
433|2,149.126849
297|3,181.768122
297|4,182.251961
297|5,193.973924
297|6,193.964980
297|8,188.306300
297|7,192.686023
297|9,192.311218
297|10,192.388864
297|12,172.121319
297|11,176.505653
297|1,68.766787
297|2,147.215942
183|4,145.425525
183|3,146.247781
183|6,147.234060
183|5,147.747584
183|7,148.632542
183|8,147.643429
183|10,146.914637
183|9,147.553699
183|12,137.642946
183|11,147.376089
183|1,89.734362
183|2,121.705100
705|3,169.721672
705|4,169.986920
705|5,170.251325
705|6,170.301276
705|7,171.164543
705|8,169.955658
705|10,150.379285
705|9,148.782892
705|12,140.033755
705|11,145.463653
705|1,68.905850
705|2,126.280512
555|4,133.445821
555|3,168.625995
555|5,168.233124
555|6,165.084443
555|7,160.903514
555|8,158.599100
555|9,166.452918
555|10,170.456000
555|12,159.943747
555|11,161.214937
555|1,81.341020
555|2,132.006634
394|5,172.679259
394|6,141.465466
394|7,173.679120
394|8,172.981098
394|10,183.427133
394|9,183.891487
394|12,139.463202
394|11,171.021564
394|3,151.544478
394|4,153.037778
394|1,66.176128
394|2,136.339265
1099|3,146.137897
1099|4,144.851107
1099|5,146.262938
1099|6,145.930007
1099|8,145.680233
1099|7,140.860237
1099|9,145.713103
1099|10,144.899964
1099|11,139.937066
1099|12,107.855026
1099|1,67.094241
1099|2,88.019444
611|4,150.266228
611|3,149.254095
611|5,146.997963
611|6,147.666855
611|7,149.253170
611|8,154.122844
611|9,148.648498
611|10,148.230818
611|12,152.646794
611|11,154.183994
611|1,68.728324
