id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.12027,0,0,0,0,0,-1.34087e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,0.374326,0,0,0,0,0,-1.18684e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.171964,0,0,0,0,0,-2.32056e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-0.22273,0,0,0,0,0,2.45063e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-0.112,0,0,0,0,0,-1.84473e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,-0.280535,0,0,0,0,0,1.16212e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,-0.133276,0,0,0,0,0,2.52021e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,0.0181503,0,0,0,0,0,6.65169e-08,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-0.84242,0,0,0,0,0,-0.864949,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-1.68772,0,0,0,0,0,-1.63692,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-1.47516,0,0,0,0,0,-1.42368,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-2.49084,0,0,0,0,0,-2.42998,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-2.46201,0,0,0,0,0,-2.35119,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-3.50516,0,0,0,0,0,-3.49964,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-3.40962,0,0,0,0,0,-3.37605,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-1.10309,0,0,0,0,0,-1.08217,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-1.05447,0,0,0,0,0,-1.00726,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.865956,0,0,0,0,0,-0.861785,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-0.192211,0,0,0,0,0,8.65607e-08,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,0.0947549,0,0,0,0,0,-5.9633e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,-0.0300112,0,0,0,0,0,3.25457e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,0.0551743,0,0,0,0,0,-1.30101e-07,0,0,False,69.0|162,84
