rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.13638,1.55534,0.628365,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.13638,1.53846,0.314881,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.13638,1.53722,0.726821,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.13638,1.33385,0.533709,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.13638,1.75446,0.555476,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.13638,1.86872,0.686824,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.13638,1.54771,0.544665,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.13638,1.63251,0.809919,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.13638,1.406,0.33975,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.13638,1.63391,0.581428,0.0388011,0.00355459,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.27041,-0.583645,0.318361,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.27041,-3.19753,0.174921,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.2704,-0.519929,0.0382235,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.27041,-0.449459,33.5561,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.27041,0.367107,2.11246,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.27041,-0.916397,6.40669,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.27041,1.76017,0.673806,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.27041,-0.0927074,0.00190543,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.27041,1.90864,0.0101984,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.27041,1.57951,35.0939,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.27041,-0.922942,123.813,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.27041,0.224938,0.115279,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.27041,1.29612,59.4163,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.27041,-1.05451,16.8848,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.27041,0.480902,0.206016,0.0388011,0.00355459,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.27041,-2.48064,0.148905,0.0388011,0.00355459,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,2.07621,0.778499,14.6986,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,2.07621,0.79209,11.4841,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,2.07621,0.725952,5.22755,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,2.07621,0.695241,3.7118,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,2.07621,1.4384,0.063416,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,2.07621,1.37186,0.053434,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,2.07621,0.813706,14.8433,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,2.07621,0.729822,11.8393,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,2.07621,1.79168,0.0228955,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,2.07621,1.71881,0.0224748,0.0388792,0.00352841,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1.84049,-1.22814,2.63295,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,1.84049,-0.380202,0.0452062,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,1.84049,1.12582,0.996331,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,1.84049,-3.67559,43.9365,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,1.84049,0.250912,0.0837779,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,1.84049,-1.09556,0.00854013,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,1.84049,1.30859,1254.3,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,1.84049,-0.895464,8.47769,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,1.84049,1.08865,0.21069,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,1.84049,1.18753,53.1628,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,1.84049,-5.76511,0.122651,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,1.84049,-1.39831,25.1899,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,1.84049,1.14442,1.33562,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,1.84049,-0.579163,0.015804,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,1.84049,0.895081,0.00873207,0.0388792,0.00352841,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,1.84049,1.32313,0.0982943,0.0388792,0.00352841,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,2.46848,1.48286,0.00759235,0.0388953,0.00355464,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,2.46848,1.35177,0.00630815,0.0388953,0.00355464,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,2.46848,0.996394,0.0202462,0.0388953,0.00355464,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,2.46848,1.04252,0.031853,0.0388953,0.00355464,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,4.94361,1.48045,0.0725459,0.0388953,0.00355464,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,4.94361,1.63914,0.0992593,0.0388953,0.00355464,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,4.94361,0.961832,0.0766974,0.0388953,0.00355464,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,4.94361,0.970801,0.0700283,0.0388953,0.00355464,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,4.31448,1.72861,0.00344398,0.0388953,0.00355464,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,4.31448,1.79876,0.00420401,0.0388953,0.00355464,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,1.57121,-2.07621,0.0183557,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,1.57121,1.17081,0.00109752,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,1.57121,-4.19748,0.558286,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,1.57121,0.703902,1.79242,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,1.57121,-3.85576,1.00545,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,1.57121,-1.48995,1.751,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,1.57121,0.825075,972.034,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,1.57121,2.81899,2.58619,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,1.57121,0.889191,0.0151956,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,1.57121,-1.00137,77.4558,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,1.57121,0.955323,2.23431,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,1.57121,3.27232,0.957754,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,1.57121,0.580327,6.06178,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,1.57121,0.8549,1.56651,0.0388953,0.00355464,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,1.57121,-2.32705,5.23821,0.0388953,0.00355464,False,69.0|99,491
