id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.142734,0.835512,2.65089,0.142794,0.81284,2.65089,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.142734,1.11242,2.65089,0.142794,1.07593,2.65089,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.142734,0.59731,2.65089,0.142794,0.615333,2.65089,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.142734,0.644361,2.65089,0.142794,0.659033,2.65089,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.142734,0.905557,2.65089,0.142794,0.927048,2.65089,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.142734,0.966569,2.65089,0.142794,0.956234,2.65089,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.142734,0.665836,2.65089,0.142794,0.699129,2.65089,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.142734,0.525349,2.65089,0.142794,0.604228,2.65089,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.142734,1.00677,2.65089,0.142794,0.983919,2.65089,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.142734,0.927083,2.65089,0.142794,0.923781,2.65089,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.142734,-0.563801,4.98405,0.142794,-2.60571e-07,4.98405,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.142734,0.32986,4.98405,0.142794,-3.78992e-08,4.98405,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.142734,0.0310515,4.98405,0.142794,3.65138e-07,4.98405,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.142734,-0.148818,4.98405,0.142794,-1.34383e-07,4.98405,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.142734,0.877552,4.98405,0.142794,-4.33669e-07,4.98405,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.142734,-0.50711,4.98405,0.142794,1.38963e-08,4.98405,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.142734,0.537241,4.98405,0.142794,3.32973e-07,4.98405,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.142734,0.637953,4.98405,0.142794,-6.42261e-07,4.98405,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.142734,0.080859,4.98405,0.142794,-2.97965e-07,4.98405,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.142734,0.33438,4.98405,0.142794,-4.16018e-07,4.98405,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.142734,-0.602838,4.98405,0.142794,-1.37845e-07,4.98405,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.142734,-0.029115,4.98405,0.142794,-1.59854e-07,4.98405,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.142734,-0.0581037,4.98405,0.142794,8.41673e-08,4.98405,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.142734,0.0498869,4.98405,0.142794,-1.47483e-07,4.98405,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.142734,0.0736117,4.98405,0.142794,3.44237e-08,4.98405,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.142734,0.156503,4.98405,0.142794,2.83416e-07,4.98405,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.142734,1.11485,3.77802,0.142794,1.09097,3.77802,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.142734,1.09466,3.77802,0.142794,1.0397,3.77802,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.142734,1.01838,3.77802,0.142794,1.03003,3.77802,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.142734,1.07756,3.77802,0.142794,1.07912,3.77802,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.142734,1.5704,2.93185,0.142794,1.58379,2.93185,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.142734,1.57753,2.93185,0.142794,1.54155,2.93185,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.142734,1.56169,2.93185,0.142794,1.53033,2.93185,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.142734,1.44589,2.93185,0.142794,1.43143,2.93185,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.142734,1.1381,4.83659,0.142794,1.16038,4.83659,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.142734,1.09883,4.83659,0.142794,1.13138,4.83659,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.142734,0.748927,6.60347,0.142794,-2.65117e-07,6.60347,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.142734,0.805545,6.60347,0.142794,-3.16294e-08,6.60347,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.142734,0.69106,6.60347,0.142794,-2.72071e-07,6.60347,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.142734,-0.42256,6.60347,0.142794,3.42638e-07,6.60347,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.142734,0.247432,6.60347,0.142794,3.37837e-07,6.60347,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.142734,0.264818,6.60347,0.142794,1.78489e-07,6.60347,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.142734,-0.46856,6.60347,0.142794,-2.37741e-07,6.60347,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.142734,1.02823,6.60347,0.142794,-1.79191e-07,6.60347,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.142734,0.381618,6.60347,0.142794,3.51123e-07,6.60347,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.142734,0.026117,6.60347,0.142794,1.70708e-07,6.60347,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.142734,-0.483511,6.60347,0.142794,5.61574e-07,6.60347,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.142734,0.24198,6.60347,0.142794,-2.57196e-07,6.60347,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.142734,0.502431,6.60347,0.142794,3.00333e-07,6.60347,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.142734,-0.0749583,6.60347,0.142794,2.67276e-07,6.60347,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.142734,0.139946,6.60347,0.142794,3.94143e-07,6.60347,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.142734,0.255755,6.60347,0.142794,1.06213e-07,6.60347,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.142734,1.8651,1.55299,0.142794,1.86801,1.55299,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.142734,1.80563,1.55299,0.142794,1.89802,1.55299,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.142734,1.82522,1.55299,0.142794,1.90172,1.55299,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.142734,1.98895,1.55299,0.142794,2.00178,1.55299,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.142734,9.46352,3.25353,0.142794,11.363,3.25353,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.142734,8.9551,3.25353,0.142794,10.1929,3.25353,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.142734,3.7199,3.25353,0.142794,3.81019,3.25353,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.142734,3.392,3.25353,0.142794,3.57524,3.25353,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.142734,2.02301,2.41275,0.142794,2.04779,2.41275,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.142734,2.14235,2.41275,0.142794,2.19168,2.41275,22.0|276,1056
