rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,5.0169e-08,-6.53547e-09,-1.06636,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,-2.83047e-08,-3.10189e-08,-1.42324,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,4.35036e-08,5.59786e-10,-0.979674,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,-5.14256e-08,8.32827e-08,-0.416963,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,-2.6356e-09,3.02979e-09,-1.29673,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,9.95269e-08,3.86046e-09,-1.34359,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,3.66538e-09,-4.75802e-09,-0.406578,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,1.7203e-08,7.98931e-09,-0.713648,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,5.68945e-08,-3.30879e-08,-0.803077,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,-3.17688e-08,-4.38579e-08,-1.28794,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,-2.12481e-08,2.39781e-09,4.84187,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,7.67001e-08,3.05747e-08,4.53364,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,2.85262e-08,2.4891e-08,0.503591,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,-6.29241e-08,1.34528e-08,-4.04377,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,5.85045e-08,8.17845e-08,-8.76014,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,-1.81305e-08,1.52538e-08,-8.71584,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,5.41231e-08,1.11776e-07,3.50099,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,-3.10806e-08,3.25854e-08,3.00269,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,1.74667e-08,-8.51243e-08,5.30703,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,2.88334e-08,-2.22853e-09,1.35674,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,-1.79438e-08,6.73926e-09,4.58382,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,1.43579e-08,4.08335e-08,-2.20238,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,1.86797e-08,-1.48018e-08,7.1118,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,-8.41675e-08,1.52413e-08,-1.23178,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,-6.29825e-09,8.5659e-08,1.8429,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,-2.37475e-08,-9.52527e-08,-1.2872,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,0,-3.49974e-09,-1.39834e-08,-14.6396,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,0,3.22547e-08,4.02574e-08,-15.6153,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,0,-6.26352e-08,1.43771e-08,-15.3318,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,0,9.60381e-09,-3.81205e-08,-15.3535,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,0,-1.86247e-08,-2.20066e-08,-11.47,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,0,-8.11326e-09,-1.82299e-08,-15.4571,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,0,-3.50701e-08,8.0069e-09,-2.88888,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,0,-1.35851e-08,-3.30666e-08,-2.58001,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,0,4.22202e-08,-1.56762e-08,-2.52708,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,0,5.07771e-09,-3.0153e-08,-2.41682,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,0,3.1589e-09,3.31049e-08,-7.43609,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,0,-5.93063e-08,-3.19838e-08,4.95897,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,0,6.48182e-08,5.54142e-08,6.17615,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,0,-4.63695e-09,3.39353e-08,-1.70978,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,0,-1.10859e-08,6.68403e-08,8.45298,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,0,3.27249e-08,-3.95173e-08,-1.89381,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,0,-6.75689e-08,-6.52579e-08,-2.3324,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,0,-2.1995e-09,-2.36151e-08,-8.74356,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,0,3.08034e-09,-1.99058e-08,3.73453,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,0,1.398e-08,-3.74997e-08,7.8523,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,0,-5.16884e-08,-3.90509e-09,-9.88152,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,0,-1.79322e-08,9.93024e-09,6.21167,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,0,3.5815e-08,1.39124e-08,-1.65087,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,0,2.94222e-09,-4.41488e-08,3.61254,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,0,8.21614e-08,-2.20697e-08,-1.09072,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,0,-3.16397e-08,-4.70135e-08,6.79633,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,0,5.57691e-08,-1.23872e-08,-1.62078,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,4.55685e-08,-9.74181e-08,-1.32466,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,-5.89583e-08,1.80196e-08,-0.870761,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,1.43323e-08,-3.81255e-08,-1.88695,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,-2.99476e-08,1.53025e-08,-2.45144,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,4.19689e-08,-1.51101e-08,-2.53111,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,-1.52925e-08,-4.63593e-08,-2.39352,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,9.47887e-09,-5.10842e-08,-2.38189,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,-7.94993e-08,-4.18963e-08,-1.74604,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,1.82276e-08,2.0166e-08,-1.6811,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,-1.98042e-08,-6.36344e-08,-10.4738,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,-4.37096e-08,-5.17345e-08,-2.94832,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,-7.32518e-09,-4.95331e-09,-10.4368,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,1.37624e-08,4.90557e-08,0.199995,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,-7.91039e-08,3.22547e-08,-4.61744,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,1.32786e-10,-9.37506e-08,2.75955,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,-2.70738e-08,-7.96808e-09,-3.26789,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,6.78142e-10,-6.32416e-08,1.45278,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,3.84445e-08,3.37626e-08,0.113111,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,-4.83362e-08,-9.83162e-09,6.36405,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,-1.93526e-08,-9.70091e-08,-4.52682,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,-1.40391e-08,4.09373e-08,3.34526,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,-3.36341e-08,-4.62537e-10,2.2637,0,False,69.0|322,152
