rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|2|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|3|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|4|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|5|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|6|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|7|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|cc|8|1|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|sample|10|162,247.709,1.10613,3.58264,77316.9,13.6044,True,32.0|162,84
1,8|84|sample|11|162,247.709,1.10596,3.58259,77316.9,13.6044,True,22.0|162,84
1,8|84|sample|12|162,247.709,1.10596,3.58259,77316.9,13.6044,True,22.0|162,84
1,8|84|sample|3|162,247.709,0.535881,3.58252,77316.9,13.6044,True,55.0|162,84
1,8|84|sample|4|162,247.709,0.535881,3.58252,77316.9,13.6044,True,55.0|162,84
1,8|84|sample|5|162,247.709,0.535881,3.58252,77316.9,13.6044,True,55.0|162,84
1,8|84|sample|6|162,247.709,0.535881,3.58252,77316.9,13.6044,True,55.0|162,84
1,8|84|sample|7|162,247.709,1.10613,3.58264,77316.9,13.6044,True,32.0|162,84
1,8|84|sample|8|162,247.709,1.10613,3.58264,77316.9,13.6044,True,32.0|162,84
1,8|84|sample|9|162,247.709,1.10613,3.58264,77316.9,13.6044,True,32.0|162,84
1,8|84|vc|1|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|2|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|3|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|4|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|5|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|6|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|7|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|84|vc|8|2|162,247.709,1.10597,3.58259,77316.9,13.6044,False,69.0|162,84
1,8|719|cc|1|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|2|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|3|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|4|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|5|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|6|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|7|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|cc|8|1|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
1,8|719|sample|10|274,247.709,1.1061,10.9565,77316.9,13.6045,True,32.0|274,719
1,8|719|sample|11|274,247.709,1.10604,13.0998,77316.9,13.6045,True,22.0|274,719
1,8|719|sample|12|274,247.709,1.10604,13.0998,77316.9,13.6045,True,22.0|274,719
1,8|719|sample|3|274,247.709,1.10587,3.5819,77316.9,13.6045,True,55.0|274,719
1,8|719|sample|4|274,247.709,1.10587,3.5819,77316.9,13.6045,True,55.0|274,719
1,8|719|sample|5|274,247.709,1.10587,3.5819,77316.9,13.6045,True,55.0|274,719
1,8|719|sample|6|274,247.709,1.10587,3.5819,77316.9,13.6045,True,55.0|274,719
1,8|719|sample|7|274,247.709,1.1061,10.9565,77316.9,13.6045,True,32.0|274,719
1,8|719|sample|8|274,247.709,1.1061,10.9565,77316.9,13.6045,True,32.0|274,719
1,8|719|sample|9|274,247.709,1.1061,10.9565,77316.9,13.6045,True,32.0|274,719
1,8|719|vc|1|2|274,247.709,1.10597,3.58261,77316.9,13.6045,False,69.0|274,719
