id,importanceSampling
411|4,156.944741
411|3,119.203429
411|5,176.001276
411|6,176.547210
411|8,155.403683
411|7,152.064801
411|9,173.529049
411|10,178.108606
411|12,150.006097
411|11,152.409615
411|1,84.820006
411|2,142.806359
783|3,180.304002
783|4,179.262226
783|5,170.710532
783|6,172.624339
783|7,187.929433
783|8,154.133928
783|10,182.386608
783|9,181.295587
783|12,189.971921
783|11,197.130581
783|1,81.274756
783|2,148.375801
491|10,182.723046
491|9,180.736896
491|12,172.389933
491|11,171.802934
491|4,164.044257
491|3,164.057513
491|6,168.824427
491|5,167.120261
491|7,154.789256
491|8,153.980358
491|1,65.817388
491|2,156.221482
433|4,178.973649
433|3,176.162909
433|6,171.194415
433|5,168.740710
433|8,178.897348
433|7,177.560892
433|10,169.983118
433|9,168.563150
433|11,157.377508
433|12,160.978548
433|1,65.371599
433|2,148.350590
297|3,180.576082
297|4,186.878313
297|5,193.568661
297|6,193.897285
297|8,190.877399
297|7,191.129000
297|9,193.042172
297|10,192.446294
297|12,170.573232
297|11,176.730229
297|1,67.683883
297|2,146.348982
183|4,146.518888
183|3,145.059376
183|6,146.981946
183|5,147.511010
183|7,149.870993
183|8,149.321036
183|10,147.511370
183|9,147.471947
183|12,104.236632
183|11,147.386687
183|1,88.758647
183|2,89.123052
705|3,169.571408
705|4,136.666448
705|5,170.399870
705|6,136.655648
705|7,171.227151
705|8,170.042412
705|10,148.891638
705|9,116.052540
705|12,140.499347
705|11,145.009373
705|1,67.280097
705|2,127.396362
555|4,165.893889
555|3,168.934586
555|5,167.737541
555|6,165.517756
555|7,160.611895
555|8,158.660651
555|9,167.011882
555|10,170.163282
555|12,160.760507
555|11,161.330782
555|1,81.104917
555|2,131.883556
394|5,172.512088
394|6,141.435830
394|7,173.624138
394|8,172.618611
394|10,183.451057
394|9,183.347846
394|12,171.283851
394|11,171.038938
394|3,152.883725
394|4,152.620022
394|1,62.684079
394|2,137.889236
1099|3,144.656483
1099|4,145.416411
1099|5,146.482943
1099|6,146.699059
1099|8,142.167233
1099|7,140.453505
1099|9,144.816122
1099|10,145.224010
1099|11,140.059846
1099|12,142.168574
1099|1,66.721014
1099|2,121.843775
611|4,149.436411
611|3,150.552682
611|5,145.225514
611|6,146.395155
611|7,116.297690
611|8,156.406682
611|9,148.385755
611|10,148.599391
611|12,153.831972
611|11,151.429694
611|1,67.222241
611|2,125.890088
84|5,170.399698
84|6,169.962820
84|4,177.476338
84|3,179.366324
84|9,163.892821
84|10,162.537415
84|7,172.931730
84|8,172.011770
84|12,161.767109
84|11,163.380479
84|1,76.446647
84|2,148.719464
1042|8,155.954605
1042|7,156.703602
1042|6,163.648990
1042|5,162.759814
1042|12,153.435367
1042|11,156.126931
1042|9,164.967287
1042|10,130.564217
1042|4,158.474745
1042|3,125.540451
1042|1,50.439786
1042|2,149.886144
719|5,170.439462
719|6,167.740821
719|3,177.537328
719|4,178.584602
719|10,157.484029
719|9,157.449427
719|8,169.373818
719|7,134.948280
719|12,156.131143
719|11,155.214040
719|1,81.207884
719|2,112.416059
863|7,116.659313
863|8,150.013070
863|6,155.488163
863|5,156.724393
863|11,146.098164
863|12,145.697471
863|9,155.000967
863|10,154.470458
863|3,146.851349
863|4,149.125284
863|1,80.059876
863|2,143.641184
488|6,174.703897
488|5,174.118167
488|4,183.024158
488|3,181.750977
488|10,151.971968
488|9,184.104795
488|8,186.130028
488|7,185.745533
488|11,163.432147
488|12,162.852556
488|1,77.023439
488|2,150.007253
152|8,165.992307
152|7,172.333908
152|6,178.157862
152|5,171.275291
152|12,153.251773
152|11,149.864346
152|10,157.347501
152|9,159.314060
152|3,158.625655
152|4,162.604825
152|1,78.868485
152|2,143.818770
847|6,191.387784
847|3,195.491159
847|4,196.755096
847|10,126.368387
847|9,158.935623
847|7,168.156784
847|8,169.069658
847|12,169.825819
847|11,170.298385
847|5,191.346521
