rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,7.3085e-07,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-4.17921e-05,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-2.28984e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-3.30294e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,3.43185e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,6.6454e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,1.04801e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,2.80701e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-3.12625e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-1.50074e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,3.05343e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-3.48096e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,5.04384e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-2.47847e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,4.57794e-05,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-4.15826e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-9.75522e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,5.33218e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-1.22832e-05,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-8.48639e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,5.47398e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,2.11505e-05,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,4.64151e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,1.7208e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,2.07489e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,6.71204e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,3.56179e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,-6.86729e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-2.62454e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,2.29771e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,-4.36823e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,4.64754e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-1.47582e-05,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,3.12185e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,-4.04842e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,-5.80605e-05,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,2.78884e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-1.60963e-05,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,2.87855e-05,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-1.25008e-05,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-7.605e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-1.28259e-05,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,-2.84197e-05,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,-1.41342e-05,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-2.43917e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,-4.99773e-05,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-2.4985e-05,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,1.89593e-05,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,-1.83736e-05,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,-3.10717e-05,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-9.81773e-06,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,1.17809e-05,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,-4.29308e-05,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,-4.14809e-05,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,-5.35609e-05,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,1.78493e-05,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,4.0014e-05,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,1.59545e-05,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,1.42015e-05,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,-1.73089e-05,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,1.55562e-05,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,1.92562e-05,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,1.10303e-05,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,4.55298e-05,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,-2.27559e-05,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,2.7358e-06,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,5.8119e-05,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,2.19014e-05,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,-1.1909e-05,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,1.00936e-05,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,-8.2452e-06,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,6.37156e-05,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,-1.94501e-05,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,-1.0178e-06,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,-1.20046e-05,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,-9.95008e-06,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,-5.36773e-06,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,5.44707e-05,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,1.89029e-05,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,-8.33649e-06,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,-7.46294e-05,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,-2.98007e-05,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,-2.12998e-06,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,2.17298e-05,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,-2.09519e-05,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,1.07511e-05,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,1.81136e-05,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,2.84861e-05,0,0,True,22.0|69,847
