id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,6.51131e-07,0,3.81903e-07,0,0,0,-9.84374e-09,0,-6.16089e-11,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,9.27306e-07,0,5.66015e-07,0,0,0,3.06606e-09,0,4.55532e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,6.45258e-07,0,2.32045e-06,0,0,0,7.05894e-09,0,-1.11088e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-1.07497e-06,0,1.11759e-06,0,0,0,-9.14497e-09,0,-7.23857e-09,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,4.02743e-07,0,-1.30627e-06,0,0,0,7.41578e-09,0,-5.71298e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-2.14428e-07,0,3.46469e-08,0,0,0,-3.09656e-09,0,-1.05996e-08,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-8.61532e-07,0,2.03737e-07,0,0,0,-7.99848e-09,0,-1.84034e-09,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-2.54808e-06,0,6.75767e-08,0,0,0,-5.33897e-09,0,5.3688e-09,0,0,False,69.0|162,84
8|84|sample|10|162,0,3.19316e-07,0,-1.32628e-06,0,0,0,-1.70508e-09,0,1.12614e-08,0,0,True,32.0|162,84
8|84|sample|11|162,0,-4.10345e-07,0,3.37031e-08,0,0,0,6.80277e-09,0,-7.88114e-10,0,0,True,22.0|162,84
8|84|sample|12|162,0,-5.83291e-08,0,-9.85777e-07,0,0,0,-7.44032e-09,0,-1.90886e-10,0,0,True,22.0|162,84
8|84|sample|3|162,0,-6.85397e-07,0,-1.51848e-06,0,0,0,-2.80065e-09,0,5.72623e-09,0,0,True,55.0|162,84
8|84|sample|4|162,0,-1.25932e-07,0,4.45559e-07,0,0,0,-2.7904e-09,0,-4.74661e-09,0,0,True,55.0|162,84
8|84|sample|5|162,0,-2.66305e-07,0,-1.67239e-06,0,0,0,-8.74972e-09,0,1.09873e-10,0,0,True,55.0|162,84
8|84|sample|6|162,0,1.85569e-07,0,7.13846e-07,0,0,0,8.75079e-09,0,1.012e-08,0,0,True,55.0|162,84
8|84|sample|7|162,0,-1.13937e-06,0,-3.92932e-07,0,0,0,-9.27539e-09,0,4.95231e-09,0,0,True,32.0|162,84
8|84|sample|8|162,0,1.06022e-07,0,2.31208e-07,0,0,0,-9.46729e-09,0,9.58874e-09,0,0,True,32.0|162,84
8|84|sample|9|162,0,-9.42047e-07,0,-1.99101e-06,0,0,0,6.85478e-09,0,1.11983e-10,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,5.50975e-07,0,-1.41575e-06,0,0,0,-4.07229e-09,0,-8.99957e-10,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,6.14964e-07,0,-1.02193e-07,0,0,0,9.46969e-09,0,1.00872e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-1.72223e-06,0,5.59982e-07,0,0,0,-3.59343e-09,0,-4.54589e-09,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,3.02087e-07,0,-4.09591e-07,0,0,0,-5.57506e-09,0,-1.03389e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,5.08413e-07,0,2.57795e-07,0,0,0,9.48236e-09,0,-5.93341e-09,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-5.90021e-07,0,-1.18731e-06,0,0,0,-6.25586e-09,0,-3.16186e-09,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,4.37396e-07,0,-3.33982e-07,0,0,0,4.47291e-09,0,5.83185e-09,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,9.34493e-07,0,-5.87081e-07,0,0,0,-4.60442e-09,0,-3.17359e-09,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,5.98082e-07,0,-1.23368e-08,0,0,0,-2.14615e-09,0,9.4696e-09,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,-9.19139e-07,0,6.95495e-07,0,0,0,5.72813e-09,0,2.12333e-09,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,1.83808e-06,0,-8.95271e-07,0,0,0,1.14355e-09,0,-5.55802e-09,0,0,False,69.0|274,719
