id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.322247,4.616e-09,-4.62275e-09,-4.3784e-11,0.326678,-2.05946e-13,5.04263e-13,-8.5576e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.197679,6.00309e-09,4.3079e-09,6.86681e-10,-0.223847,-1.77081e-13,1.59339e-12,-4.29878e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.407142,-5.84828e-09,-4.45321e-09,9.32957e-09,0.418042,3.48388e-13,-4.19997e-13,2.92211e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.47956,-1.92368e-10,-1.41278e-08,-9.32216e-09,0.48532,-1.99174e-13,-1.82299e-13,-5.67546e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.0638044,-4.48062e-09,1.64374e-08,-2.56541e-09,0.0674394,5.33129e-13,3.87579e-13,-5.24469e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.00331064,9.57555e-10,6.85565e-09,3.51712e-09,0.000182978,1.43219e-14,1.09757e-12,2.90434e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.335218,2.69208e-09,-1.15685e-09,-5.69188e-09,0.339029,1.23901e-13,-2.84661e-13,-1.18128e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.482731,1.73976e-09,-1.15366e-08,1.94694e-09,0.480098,-5.78315e-13,7.59393e-14,4.00568e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.0287755,-2.59178e-09,-1.3644e-08,-3.32339e-09,-0.0390495,-2.57572e-13,-7.57616e-13,-2.37144e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.0856414,-4.45581e-09,-2.56445e-08,-2.36776e-08,0.0887054,-1.22125e-14,-2.3892e-13,-3.17524e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0787178,1.34501e-09,2.82431e-09,1.03426e-08,1.27553e-07,1.5099e-14,9.76996e-14,-3.10862e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0441079,-6.81843e-10,1.55812e-09,-9.15821e-09,9.00807e-07,3.06422e-14,2.21601e-13,-1.33227e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0863253,-4.90526e-09,5.8124e-11,-9.31347e-09,-1.41717e-07,1.04361e-14,-7.72715e-14,3.73035e-14,69.0|274,411
