id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,125886,783.796,1.33433,1.48764,0.287117,0.638868,125886,782.215,1.33433,1.48764,0.274457,0.636077,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,125886,783.796,1.33433,1.48764,0.167115,0.638868,125886,782.215,1.33433,1.48764,0.15769,0.636077,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,125886,783.796,1.33433,1.48764,0.339529,0.638868,125886,782.215,1.33433,1.48764,0.328606,0.636077,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,125886,783.796,1.33433,1.48764,0.390817,0.638868,125886,782.215,1.33433,1.48764,0.361957,0.636077,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,125886,783.796,1.33433,1.48764,0.217385,0.638868,125886,782.215,1.33433,1.48764,0.211323,0.636077,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,125886,783.796,1.33433,1.48764,0.213171,0.638868,125886,782.215,1.33433,1.48764,0.1962,0.636077,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,125886,783.796,1.33433,1.48764,0.31491,0.638868,125886,782.215,1.33433,1.48764,0.30359,0.636077,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,125886,783.796,1.33433,1.48764,0.367757,0.638868,125886,782.215,1.33433,1.48764,0.35732,0.636077,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,125886,783.796,1.33433,1.48764,0.246102,0.638868,125886,782.215,1.33433,1.48764,0.230737,0.636077,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,125886,783.796,1.33433,1.48764,0.238699,0.638868,125886,782.215,1.33433,1.48764,0.231362,0.636077,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,2.24519e+14,0.638868,125886,782.215,35.6488,-0.46168,0.999999,0.636077,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,1.28542e+13,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,5.174e+13,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,7.35743e+14,0.638868,125886,782.215,35.6488,-0.46168,0.999999,0.636077,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,4.54033e+14,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,3.31242e+12,0.638868,125886,782.215,35.6488,-0.46168,1.10939,0.636077,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,8.4655e+11,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,125886,783.796,35.6488,-0.46168,1.19879e+15,0.638868,125886,782.215,35.6488,-0.46168,0.833847,0.636077,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,5.76596e+17,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,1.84793e+12,0.638868,125886,782.215,35.6488,-0.46168,0.999999,0.636077,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,5.43112e+15,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,1.72814e+14,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,1.49979e+11,0.638868,125886,782.215,35.6488,-0.46168,1.16702,0.636077,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,1.99346e+11,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,1.15448e+16,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,125886,783.796,35.6488,-0.46168,1.95201e+12,0.638868,125886,782.215,35.6488,-0.46168,1,0.636077,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,125885,803.388,8.26253,0.0656484,5.22899e-12,1.81866,125885,834.256,8.26253,0.0656484,8.49471e-15,1.82686,False,6.0|233,705
