id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|2|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|3|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|4|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|5|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|6|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|7|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|cc|8|1|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|sample|10|162,123.687,-1.17262,0.00746825,16.4581,0.685415,1.25887,124.016,-1.17262,0.00731376,16.4734,0.678455,1.25342,True,32.0|162,84
8|84|sample|11|162,123.661,-0.916844,0.00746825,16.4581,0.685415,1.25887,123.99,-0.916845,0.00731376,16.4734,0.678455,1.25342,True,22.0|162,84
8|84|sample|12|162,123.661,-0.916844,0.00746825,16.4581,0.685415,1.25887,123.99,-0.916845,0.00731376,16.4734,0.678455,1.25342,True,22.0|162,84
8|84|sample|3|162,123.687,-1.12771,0.00746825,16.4581,0.685415,1.25887,124.016,-1.12771,0.00731376,16.4734,0.678455,1.25342,True,55.0|162,84
8|84|sample|4|162,123.687,-1.12771,0.00746825,16.4581,0.685415,1.25887,124.016,-1.12771,0.00731376,16.4734,0.678455,1.25342,True,55.0|162,84
8|84|sample|5|162,123.687,-1.12771,0.00746825,16.4581,0.685415,1.25887,124.016,-1.12771,0.00731376,16.4734,0.678455,1.25342,True,55.0|162,84
8|84|sample|6|162,123.687,-1.12771,0.00746825,16.4581,0.685415,1.25887,124.016,-1.12771,0.00731376,16.4734,0.678455,1.25342,True,55.0|162,84
8|84|sample|7|162,123.687,-1.17262,0.00746825,16.4581,0.685415,1.25887,124.016,-1.17262,0.00731376,16.4734,0.678455,1.25342,True,32.0|162,84
8|84|sample|8|162,123.687,-1.17262,0.00746825,16.4581,0.685415,1.25887,124.016,-1.17262,0.00731376,16.4734,0.678455,1.25342,True,32.0|162,84
8|84|sample|9|162,123.687,-1.17262,0.00746825,16.4581,0.685415,1.25887,124.016,-1.17262,0.00731376,16.4734,0.678455,1.25342,True,32.0|162,84
8|84|vc|1|2|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|vc|2|2|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|vc|3|2|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
8|84|vc|4|2|162,123.687,-2.15232,0.0074682,16.4581,0.685415,1.25887,124.016,-2.15232,0.00731371,16.4734,0.678455,1.25342,False,69.0|162,84
