id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.73373,0.933772,2.6073,-4.3279,1.74637,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.00151,0.933772,2.6073,-4.3279,1.00017,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.90925,0.933772,2.6073,-4.3279,1.90648,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.11012,0.933772,2.6073,-4.3279,2.06477,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.37169,0.933772,2.6073,-4.3279,1.34538,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.2616,0.933772,2.6073,-4.3279,1.25318,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.80531,0.933772,2.6073,-4.3279,1.77394,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.05827,0.933772,2.6073,-4.3279,2.02868,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.21901,0.933772,2.6073,-4.3279,1.2159,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.39394,0.933772,2.6073,-4.3279,1.3755,0.933772,2.59485,-4.3279,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.98118,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.9624,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.71903,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.61164,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.93225,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.28384,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.62112,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.5596,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,3.88728,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,3.55318,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.97432,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.72995,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.48767,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.19025,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,3.01696,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,2.86793,2.67816,2.6073,-2.13122,1,2.67816,2.59485,-2.13122,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,1.25434,0.672746,3.04793,-1.26164,1.22546,0.672746,3.03347,-1.26164,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.38772,0.672746,3.04793,-1.26164,1.35915,0.672746,3.03347,-1.26164,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.41309,0.672746,3.04793,-1.26164,1.39251,0.672746,3.03347,-1.26164,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.29872,0.672746,3.04793,-1.26164,1.25734,0.672746,3.03347,-1.26164,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.3874,0.617388,3.04793,-2.65524,0.384651,0.617388,3.03347,-2.65524,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.476254,0.617388,3.04793,-2.65524,0.463476,0.617388,3.03347,-2.65524,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.459144,0.617388,3.04793,-2.65524,0.455988,0.617388,3.03347,-2.65524,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.549345,0.617388,3.04793,-2.65524,0.543161,0.617388,3.03347,-2.65524,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.959139,0.639342,3.04793,-5.85774,0.963387,0.639342,3.03347,-5.85774,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,1.11911,0.639342,3.04793,-5.85773,1.08768,0.639342,3.03347,-5.85774,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,2.85236,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,2.58909,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,2.18413,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,2.83474,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,4.11419,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,2.30763,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,3.33567,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,2.73869,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,2.68633,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,2.72959,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,2.35028,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,2.11054,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,2.8805,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,2.18731,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,2.72223,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,2.60029,3.19541,3.04793,-3.11013,1,3.19541,3.03347,-3.11013,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.601288,1.05636,3.57823,-4.49676,0.606981,1.05636,3.58287,-4.49676,65.0|276,1056
