id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|2|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|3|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|4|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|5|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|6|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|7|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|cc|8|1|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
8|84|sample|10|162,1,0.00390435,0.633716,0.0088288,32.5612,0.376574,0.719577,1,0.00390461,0.633741,0.0088288,32.5644,0.37661,0.719598,True,32.0|162,84
8|84|sample|11|162,1,0.00390435,0.638256,0.00684352,32.5612,0.376574,0.719577,1,0.00390461,0.63828,0.00684352,32.5644,0.37661,0.719598,True,22.0|162,84
8|84|sample|12|162,1,0.00390435,0.638256,0.00684352,32.5612,0.376574,0.719577,1,0.00390461,0.63828,0.00684352,32.5644,0.37661,0.719598,True,22.0|162,84
8|84|sample|3|162,1,0.00390435,0.628176,0.000656558,32.5612,0.376574,0.719577,1,0.00390461,0.6282,0.000656558,32.5644,0.37661,0.719598,True,55.0|162,84
8|84|sample|4|162,1,0.00390435,0.628176,0.000656558,32.5612,0.376574,0.719577,1,0.00390461,0.6282,0.000656558,32.5644,0.37661,0.719598,True,55.0|162,84
8|84|sample|5|162,1,0.00390435,0.628176,0.000656558,32.5612,0.376574,0.719577,1,0.00390461,0.6282,0.000656558,32.5644,0.37661,0.719598,True,55.0|162,84
8|84|sample|6|162,1,0.00390435,0.628176,0.000656558,32.5612,0.376574,0.719577,1,0.00390461,0.6282,0.000656558,32.5644,0.37661,0.719598,True,55.0|162,84
8|84|sample|7|162,1,0.00390435,0.633716,0.0088288,32.5612,0.376574,0.719577,1,0.00390461,0.633741,0.0088288,32.5644,0.37661,0.719598,True,32.0|162,84
8|84|sample|8|162,1,0.00390435,0.633716,0.0088288,32.5612,0.376574,0.719577,1,0.00390461,0.633741,0.0088288,32.5644,0.37661,0.719598,True,32.0|162,84
8|84|sample|9|162,1,0.00390435,0.633716,0.0088288,32.5612,0.376574,0.719577,1,0.00390461,0.633741,0.0088288,32.5644,0.37661,0.719598,True,32.0|162,84
8|84|vc|1|2|162,1,0.00390433,0.628104,0.0245666,32.5615,0.376574,0.719577,1,0.00390458,0.628126,0.0245666,32.5647,0.37661,0.719598,False,69.0|162,84
