id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|cc|1|1|274|1|274|69.0,52966.2,766.078,1.14875,-0.397621,7.352,0.273292,52966.2,766.078,1.01864,-0.397621,0.975422,0.277378,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,52966.2,766.078,1.06868,-0.397621,7.51331,0.273292,52966.2,766.078,0.999992,-0.397621,1.00211,0.277378,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,52966.2,766.078,1.14136,-0.397621,9.96026,0.273292,52966.2,766.078,0.986265,-0.397621,1.00345,0.277378,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,52966.2,766.078,1.13651,-0.397621,8.90847,0.273292,52966.2,766.078,1.00366,-0.397621,0.991281,0.277378,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,52966.2,766.078,1.12792,-0.397621,6.41734,0.273292,52966.2,766.078,0.996744,-0.397621,1.0142,0.277378,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,52966.2,766.078,1.1373,-0.397621,9.30363,0.273292,52966.2,766.078,1.01196,-0.397621,0.970343,0.277378,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,52966.2,766.078,1.09817,-0.397621,8.51469,0.273292,52966.2,766.078,0.987972,-0.397621,0.864828,0.277378,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,52966.2,766.078,1.13555,-0.397621,11.6302,0.273292,52966.2,766.078,1.0048,-0.397621,0.994153,0.277378,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,52966.2,766.078,1.09193,-0.397621,18.9448,0.273292,52966.2,766.078,0.990592,-0.397621,1.1419,0.277378,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,52966.2,766.078,1.14623,-0.397621,7.46424,0.273292,52966.2,766.078,1.00028,-0.397621,1.0142,0.277378,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,52966.2,766.078,1.12749,-0.397621,23.4834,0.273292,52966.2,766.078,0.999647,-0.397621,0.995803,0.277378,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,52966.2,766.078,1.13017,-0.397621,11.5101,0.273292,52966.2,766.078,1.00665,-0.397621,0.992052,0.277378,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,52966.2,766.078,1.06145,-0.397621,9.77454,0.273292,52966.2,766.078,1,-0.397621,0.999999,0.277378,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,52966.2,766.078,1.12435,-0.397621,7.6668,0.273292,52966.2,766.078,0.998056,-0.397621,1.05854,0.277378,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,52966.2,766.078,1.12657,-0.397621,10.9482,0.273292,52966.2,766.078,1.00005,-0.397621,0.999585,0.277378,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,52966.2,766.078,1.1836,-0.397621,7.75149,0.273292,52966.2,766.078,1,-0.397621,0.999999,0.277378,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,52965.1,767.538,1.13148,0.129707,0.227011,1.88314,52965.1,767.538,1.00767,0.129707,0.0247035,1.88582,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,52965.1,767.538,1.18416,0.129707,0.380828,1.88314,52965.1,767.538,0.999876,0.129707,0.0434322,1.88582,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,52965.1,767.538,1.09577,0.129707,0.376324,1.88314,52965.1,767.538,0.999879,0.129707,0.0405781,1.88582,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,52965.1,767.538,1.12653,0.129707,0.364798,1.88314,52965.1,767.538,1.00031,0.129707,0.0433781,1.88582,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,52965.1,767.538,1.07528,0.129707,0.235906,1.88314,52965.1,767.538,0.999839,0.129707,0.021778,1.88582,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,52965.1,767.538,1.0962,0.129707,0.282491,1.88314,52965.1,767.538,0.999776,0.129707,0.0399976,1.88582,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,52964.7,767.538,1.10684,2.23335,0.0907234,1.88314,52964.7,767.538,0.967775,2.23335,0.0768048,1.88582,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,52964.7,767.538,1.18156,2.23335,0.0989755,1.88314,52964.7,767.538,1.03832,2.23335,0.0871619,1.88582,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,52964.7,767.538,1.08781,2.23335,0.291714,1.88314,52964.7,767.538,0.967198,2.23335,0.259964,1.88582,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,52964.7,767.538,1.10707,2.23335,0.132275,1.88314,52964.7,767.538,0.974172,2.23335,0.108471,1.88582,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,52964.8,765.719,1.1258,1.29276,10.1391,1.88314,52964.8,765.719,0.993096,1.29276,0.998149,1.88582,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,52964.8,765.719,1.10419,1.29276,18.3137,1.88314,52964.8,765.719,0.999979,1.29276,1.00017,1.88582,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,52964.8,765.719,1.10427,1.29276,12.1683,1.88314,52964.8,765.719,1,1.29276,1.00004,1.88582,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,52964.8,765.719,1.11031,1.29276,8.69813,1.88314,52964.8,765.719,0.999485,1.29276,0.972465,1.88582,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,52964.8,765.719,1.1533,1.29276,10.08,1.88314,52964.8,765.719,0.999984,1.29276,0.999969,1.88582,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,52964.8,765.719,1.06533,1.29276,10.5857,1.88314,52964.8,765.719,0.999982,1.29276,0.999794,1.88582,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,52964.8,765.719,1.14385,1.29276,13.0596,1.88314,52964.8,765.719,1,1.29276,1.00015,1.88582,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,52964.8,765.719,1.16142,1.29276,12.2119,1.88314,52964.8,765.719,0.999986,1.29276,0.999915,1.88582,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,52964.8,765.719,1.1396,1.29276,16.7422,1.88314,52964.8,765.719,1.0045,1.29276,1.04123,1.88582,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,52964.8,765.719,1.17434,1.29276,11.0163,1.88314,52964.8,765.719,0.999994,1.29276,0.999982,1.88582,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,52964.8,765.719,1.17371,1.29276,12.5907,1.88314,52964.8,765.719,0.99997,1.29276,1.00004,1.88582,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,52964.8,765.719,1.09896,1.29276,9.73746,1.88314,52964.8,765.719,1,1.29276,0.999958,1.88582,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,52964.8,765.719,1.15011,1.29276,9.55974,1.88314,52964.8,765.719,1.01625,1.29276,1.03993,1.88582,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,52964.8,765.719,1.18258,1.29276,14.5463,1.88314,52964.8,765.719,1.00073,1.29276,1.03638,1.88582,False,69.0|233,705
14|705|14|705|vc|7|2|233|2|233|69.0,52964.8,765.719,1.05101,1.29276,8.14376,1.88314,52964.8,765.719,0.999993,1.29276,0.999892,1.88582,False,69.0|233,705
14|705|14|705|vc|8|2|233|2|233|69.0,52964.8,765.719,1.10991,1.29276,7.3917,1.88314,52964.8,765.719,0.99361,1.29276,1.00365,1.88582,False,69.0|233,705
8|152|8|152|sample|8|322|8|322|65.0,52966.7,768.388,1.13548,1.19772,0.35573,-0.631396,52966.7,768.388,1.00353,1.19772,0.328004,-0.633652,True,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,52966.7,768.388,1.07032,1.19772,0.413187,-0.631396,52966.7,768.388,0.997196,1.19772,0.363071,-0.633652,True,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,52966.7,768.388,1.17996,1.19772,0.410984,-0.631396,52966.7,768.388,1.04018,1.19772,0.342729,-0.633652,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,52966.7,768.388,1.06785,1.19772,0.349047,-0.631396,52966.7,768.388,0.998628,1.19772,0.310122,-0.633652,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,52966.5,768.484,1.11656,1.22974,0.0927189,-0.631396,52966.5,768.484,1.0035,1.22974,0.0829174,-0.633652,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,52966.5,768.484,1.12821,1.22974,0.13183,-0.631396,52966.5,768.484,1.00557,1.22974,0.117571,-0.633652,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,52966.5,768.484,1.10263,1.22974,0.140754,-0.631396,52966.5,768.484,0.964563,1.22974,0.122594,-0.633652,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,52966.5,768.484,1.18656,1.22974,0.175333,-0.631396,52966.5,768.484,0.997612,1.22974,0.150292,-0.633652,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,52966.6,768.689,1.14379,1.17448,0.291121,-0.631396,52966.6,768.689,1.00754,1.17448,0.244247,-0.633652,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,52966.6,768.689,1.12668,1.17448,0.323278,-0.631396,52966.6,768.689,1.00303,1.17448,0.279496,-0.633652,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,52966.7,765.73,1.10994,0.752566,7.12102,-0.631396,52966.7,765.73,0.993806,0.752566,0.8608,-0.633652,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,52966.7,765.73,1.13526,0.752566,9.12092,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,52966.7,765.73,1.1231,0.752566,17.8436,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,52966.7,765.73,1.11281,0.752566,8.00484,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,52966.7,765.73,1.13715,0.752566,15.7644,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,52966.7,765.73,1.15286,0.752566,10.4667,-0.631396,52966.7,765.73,1,0.752566,0.999999,-0.633652,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,52966.7,765.73,1.14872,0.752566,10.8924,-0.631396,52966.7,765.73,1.02739,0.752566,1.00513,-0.633652,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,52966.7,765.73,1.13992,0.752566,11.2712,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,52966.7,765.73,1.11925,0.752566,9.4822,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,52966.7,765.73,1.09317,0.752566,6.3207,-0.631396,52966.7,765.73,0.995193,0.752566,1.09397,-0.633652,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,52966.7,765.73,1.16996,0.752566,6.5543,-0.631396,52966.7,765.73,1.01154,0.752566,0.897594,-0.633652,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,52966.7,765.73,1.16148,0.752566,9.97074,-0.631396,52966.7,765.73,1,0.752566,1.00192,-0.633652,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,52966.7,765.73,1.09258,0.752566,10.1453,-0.631396,52966.7,765.73,0.979179,0.752566,0.944962,-0.633652,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,52966.7,765.73,1.06655,0.752566,9.22009,-0.631396,52966.7,765.73,0.999937,0.752566,1.00089,-0.633652,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,52966.7,765.73,1.11842,0.752566,11.1313,-0.631396,52966.7,765.73,1,0.752566,1,-0.633652,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,52966.7,765.73,1.12158,0.752566,8.08632,-0.631396,52966.7,765.73,1,0.752566,0.999999,-0.633652,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,52966.9,768.487,1.06836,2.15,0.641629,-1.8518,52966.9,768.487,0.99535,2.15,0.55268,-1.86257,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,52966.9,768.487,1.08592,2.15,0.681121,-1.8518,52966.9,768.487,0.995524,2.15,0.597533,-1.86257,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,52966.9,768.487,1.20075,2.15,0.636028,-1.8518,52966.9,768.487,0.996915,2.15,0.565961,-1.86257,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,52966.9,768.487,1.09361,2.15,0.65174,-1.8518,52966.9,768.487,0.979845,2.15,0.567169,-1.86257,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,52966.8,768.508,1.13233,2.21298,0.110783,-1.8518,52966.8,768.508,1.00166,2.21298,0.0956391,-1.86257,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,52966.8,768.508,1.07263,2.21298,0.070515,-1.8518,52966.8,768.508,0.953592,2.21298,0.0621448,-1.86257,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,52966.8,768.508,1.08957,2.21298,0.227615,-1.8518,52966.8,768.508,0.99575,2.21298,0.192685,-1.86257,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,52966.8,768.508,1.11614,2.21298,0.217063,-1.8518,52966.8,768.508,0.997026,2.21298,0.180566,-1.86257,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,52967,768.147,1.0575,2.05603,0.779676,-1.8518,52967,768.147,0.99635,2.05603,0.695912,-1.86257,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,52967,768.147,1.14422,2.05603,0.689457,-1.8518,52967,768.147,0.996459,2.05603,0.614162,-1.86257,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,52967,765.831,1.12077,1.57852,6.69656,-1.8518,52967,765.831,0.985123,1.57852,0.926862,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,52967,765.831,1.12857,1.57852,7.4725,-1.8518,52967,765.831,0.997376,1.57852,1.00556,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,52967,765.831,1.10141,1.57852,9.20147,-1.8518,52967,765.831,0.996679,1.57852,0.918935,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,52967,765.831,1.13202,1.57852,14.8875,-1.8518,52967,765.831,0.993842,1.57852,1.02289,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,52967,765.831,1.12008,1.57852,7.79296,-1.8518,52967,765.831,0.978233,1.57852,0.99065,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,52967,765.831,1.14193,1.57852,10.4306,-1.8518,52967,765.831,1.00349,1.57852,1.0026,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,52967,765.831,1.16623,1.57852,7.87517,-1.8518,52967,765.831,1,1.57852,1,-1.86257,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,52967,765.831,1.12911,1.57852,8.49505,-1.8518,52967,765.831,1,1.57852,1,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,52967,765.831,1.12301,1.57852,9.42313,-1.8518,52967,765.831,0.981928,1.57852,1.02595,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,52967,765.831,1.1429,1.57852,8.5659,-1.8518,52967,765.831,1.01029,1.57852,1.01084,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,52967,765.831,1.11519,1.57852,7.61496,-1.8518,52967,765.831,0.992202,1.57852,0.997872,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,52967,765.831,1.15586,1.57852,6.61538,-1.8518,52967,765.831,1,1.57852,1,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,52967,765.831,1.12855,1.57852,8.95677,-1.8518,52967,765.831,0.997589,1.57852,0.993126,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,52967,765.831,1.11737,1.57852,10.4733,-1.8518,52967,765.831,0.990034,1.57852,0.984737,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,52967,765.831,1.10521,1.57852,10.779,-1.8518,52967,765.831,0.984873,1.57852,1.02007,-1.86257,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,52967,765.831,1.14536,1.57852,22.5126,-1.8518,52967,765.831,1.00247,1.57852,0.942298,-1.86257,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,52966.6,768.505,1.18048,2.08728,0.0672806,-0.117127,52966.6,768.505,0.993918,2.08728,0.0607458,-0.112728,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,52966.6,768.505,1.05989,2.08728,0.0677772,-0.117127,52966.6,768.505,0.993846,2.08728,0.0611371,-0.112728,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,52966.6,768.505,1.14002,2.08728,0.064488,-0.117127,52966.6,768.505,1.00014,2.08728,0.0542146,-0.112728,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,52966.6,768.505,1.13,2.08728,0.0671593,-0.117127,52966.6,768.505,0.997081,2.08728,0.0581191,-0.112728,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,52966.4,768.444,1.05911,2.04317,0.0319248,-0.117127,52966.4,768.444,0.993343,2.04317,0.0280818,-0.112728,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,52966.4,768.444,1.11109,2.04317,0.047137,-0.117127,52966.4,768.444,0.982631,2.04317,0.0422544,-0.112728,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,52966.4,768.444,1.06102,2.04317,0.0518646,-0.117127,52966.4,768.444,0.994789,2.04317,0.0438143,-0.112728,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,52966.6,768.6,1.14194,2.26264,0.0703494,-0.117127,52966.6,768.6,1.02396,2.26264,0.058518,-0.112728,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,52966.6,768.6,1.06636,2.26264,0.0624226,-0.117127,52966.6,768.6,0.97112,2.26264,0.0542283,-0.112728,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,52966.4,768.444,1.14496,2.04317,0.0375814,-0.117127,52966.4,768.444,1.01601,2.04317,0.0317289,-0.112728,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,52966.7,765.679,1.12691,1.04575,11.6285,-0.117127,52966.7,765.679,0.982724,1.04575,1.0138,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,52966.7,765.679,1.13781,1.04575,8.51247,-0.117127,52966.7,765.679,1.00293,1.04575,0.999485,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,52966.7,765.679,1.19012,1.04575,12.1001,-0.117127,52966.7,765.679,1.00587,1.04575,1.11867,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,52966.7,765.679,1.17275,1.04575,7.98896,-0.117127,52966.7,765.679,1.00094,1.04575,0.958731,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,52966.7,765.679,1.21372,1.04575,13.7775,-0.117127,52966.7,765.679,0.999677,1.04575,1.00013,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,52966.7,765.679,1.17372,1.04575,9.36919,-0.117127,52966.7,765.679,0.99879,1.04575,1.00422,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,52966.7,765.679,1.15505,1.04575,15.3613,-0.117127,52966.7,765.679,1.00005,1.04575,0.999033,-0.112728,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,52966.7,765.679,1.17643,1.04575,18.5983,-0.117127,52966.7,765.679,1.00015,1.04575,1.01466,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,52966.7,765.679,1.17499,1.04575,16.6106,-0.117127,52966.7,765.679,1.00056,1.04575,1.03489,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,52966.7,765.679,1.11164,1.04575,9.32448,-0.117127,52966.7,765.679,1,1.04575,1,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,52966.7,765.679,1.13854,1.04575,13.2292,-0.117127,52966.7,765.679,1.00016,1.04575,1.01737,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,52966.7,765.679,1.13071,1.04575,14.1094,-0.117127,52966.7,765.679,1.00287,1.04575,1.00066,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,52966.7,765.679,1.08891,1.04575,29.6006,-0.117127,52966.7,765.679,0.999985,1.04575,0.999593,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,52966.7,765.679,1.12752,1.04575,11.2188,-0.117127,52966.7,765.679,0.9926,1.04575,1.01402,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,52966.7,765.679,1.15888,1.04575,11.6009,-0.117127,52966.7,765.679,0.999979,1.04575,1.00004,-0.112728,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,52966.7,765.679,1.06771,1.04575,9.34682,-0.117127,52966.7,765.679,0.999365,1.04575,1.05149,-0.112728,False,69.0|103,1197
