rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-4.98594e-08,2.1084e-08,-5.06853e-09,-1.32826e-08,2.26677e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-7.5839e-09,7.18421e-09,-1.06184e-10,-2.06378e-08,-3.11162e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.31026e-08,-2.90777e-08,2.91935e-08,-6.44781e-08,-2.27768e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-3.15275e-09,-2.97056e-08,-9.75425e-09,1.01308e-09,2.01364e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,6.28073e-09,1.11637e-07,8.13485e-08,1.95885e-08,-2.52451e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-1.99398e-08,6.35985e-08,4.65074e-08,-3.1671e-08,-7.19029e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-7.39684e-08,5.73664e-10,5.24684e-09,4.37354e-09,8.77827e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,7.89536e-09,5.95073e-08,1.01107e-07,-6.97312e-10,-6.72352e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-4.08665e-09,-2.16028e-09,1.21679e-07,-2.62073e-08,1.17026e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-8.7797e-08,1.63448e-09,4.40452e-08,-3.51564e-08,-1.10899e-08,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.03062e-08,-2.7987e-08,8.27283e-09,2.24587e-09,-1.12073e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,4.24897e-08,-2.99119e-08,4.3131e-08,-5.51681e-09,-2.55572e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.12406e-09,-2.90971e-08,2.48327e-08,-4.83875e-09,1.7058e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-1.45252e-08,-2.30779e-08,1.30376e-08,2.92892e-08,-1.44142e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-5.17827e-08,1.19393e-07,-3.30687e-08,-3.04811e-08,-1.97527e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-5.2057e-08,-4.74632e-08,9.31304e-09,-2.07376e-08,-1.2122e-09,0,0,False,69.0|274,411
