rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-1.56273,789.487,4.38408,-0.532284,0.000399448,0.190469,2.81329e-15,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,33.4374,789.316,1.90925,1.5238,13.6064,0.190469,2.81329e-15,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,-1.00035,790.573,2.5448,-0.30766,1.26138e-05,1.95737e-11,2.81308e-15,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,-1.00035,790.573,2.5448,-0.30766,1.26138e-05,1.95737e-11,2.81308e-15,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,-1.00035,790.573,2.5448,-0.30766,1.26138e-05,1.95737e-11,2.81308e-15,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,-1.00035,790.573,2.5448,-0.30766,1.26138e-05,1.95737e-11,2.81308e-15,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-1.00035,790.573,2.5448,-0.30766,1.26138e-05,1.95737e-11,2.81308e-15,True,6.0|71,783
