id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,5.64184e-09,0.783514,-0.084239,0,1.84297e-14,0.801561,-0.0526897,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-3.44226e-09,1.13119,-0.0903768,0,3.77476e-15,1.14581,0.0543185,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,5.33321e-09,0.737125,-0.301826,0,8.88178e-15,0.740778,-0.0178028,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,1.13341e-09,0.70216,-0.283204,0,-9.99201e-16,0.695841,0.00377587,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,1.30436e-09,0.967063,-1.1573,0,4.44089e-16,0.956613,-0.0757303,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-1.74688e-09,1.01094,0.0090673,0,7.10543e-15,1.0033,-0.0321792,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-2.33657e-09,0.793324,-0.328178,0,7.10543e-15,0.786283,-0.000830092,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,4.53021e-11,0.694665,-0.0421535,0,1.22125e-14,0.702555,-0.0177171,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,1.48495e-09,1.00663,-0.183845,0,-1.08802e-14,1.0104,-0.0135284,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-2.34389e-09,0.94896,-0.395906,0,-4.55191e-15,0.939527,-0.00595662,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,1.53701e-09,0.0576231,0.223409,0,-1.77636e-15,-1.27118e-07,-3.42405e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,3.13918e-09,-0.022486,-0.155774,0,-1.77636e-15,7.7985e-08,-1.85011e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,2.3265e-09,0.295379,-0.0121498,0,-1.77636e-15,2.15148e-08,-6.81894e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,3.34125e-09,0.173963,-0.256421,0,1.15463e-14,9.45389e-07,-2.26824e-06,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-3.45005e-09,0.206043,-0.406921,0,1.77636e-15,5.67532e-07,1.85624e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-1.81247e-09,0.294053,0.0292759,0,-4.44089e-16,2.64749e-07,-4.3421e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,9.31782e-10,-0.111411,0.111601,0,1.33227e-15,4.02406e-07,1.2852e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,1.13297e-09,0.0880323,0.300881,0,3.10862e-15,2.53959e-07,2.23255e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-2.4667e-09,0.232613,-0.147927,0,-1.11022e-15,1.43219e-07,3.17796e-08,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-1.12822e-09,0.0850476,0.187885,0,-5.32907e-15,4.15426e-07,6.70405e-08,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-3.37768e-09,0.0944583,0.160209,0,-1.77636e-15,1.60106e-07,-5.55081e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,2.26579e-09,0.0856217,0.096575,0,2.22045e-15,-2.29831e-07,2.10319e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-3.93956e-10,-0.0360912,0.135685,0,7.99361e-15,-2.43304e-07,2.08633e-07,69.0|274,411
