id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.950003,6.80647e-09,0,1.44761e-09,0.950628,-3.15747e-13,0,9.50351e-14,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.381638,2.8835e-09,0,-6.12456e-09,0.394137,-2.08722e-13,0,-6.21725e-15,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.05245,1.01764e-09,0,-4.79879e-09,1.03316,-5.91527e-13,0,-3.57048e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.13304,-2.63102e-09,0,2.27696e-09,1.1212,4.301e-13,0,-2.52243e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.691225,-5.45495e-09,0,-3.94721e-10,0.691159,3.9635e-13,0,-1.19904e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.623483,-3.22897e-09,0,1.41874e-09,0.618149,9.30367e-14,0,-3.21965e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.963773,-3.81956e-09,0,-4.4983e-09,0.968797,-5.92859e-14,0,-4.08562e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.08615,-3.28816e-09,0,1.42019e-09,1.09485,2.51577e-13,0,4.75175e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.601954,-3.96113e-09,0,-1.24921e-09,0.59553,-5.27356e-14,0,-3.19744e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.708195,1.88126e-09,0,5.99888e-10,0.71229,-2.28928e-13,0,1.64313e-14,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0707053,8.43254e-12,0,4.85363e-10,4.44949e-08,1.64313e-14,0,1.9984e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0488845,2.37822e-09,0,1.72424e-09,5.13811e-08,4.44089e-15,0,-1.53211e-14,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0522329,-1.08723e-09,0,-7.78721e-10,1.46989e-07,8.88178e-16,0,9.54792e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.0305622,-2.22558e-09,0,7.22854e-10,4.82172e-07,8.88178e-15,0,-7.54952e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0631542,4.01083e-09,0,-1.94134e-09,-1.79241e-08,3.10862e-14,0,-5.55112e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.194341,-2.62051e-09,0,-1.99132e-09,-3.96368e-07,-1.06581e-14,0,1.55431e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.181518,8.87917e-10,0,-1.72238e-09,5.5231e-07,1.33227e-15,0,1.11022e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0695925,-2.69607e-10,0,3.60767e-09,8.06092e-07,7.10543e-15,0,-1.17684e-14,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.174645,-1.97083e-09,0,-2.16733e-09,2.10026e-07,1.28786e-14,0,4.66294e-15,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.160436,5.42368e-09,0,9.03418e-11,2.91569e-07,-1.15463e-14,0,-7.77156e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.228166,-2.52297e-10,0,-1.44839e-09,2.28216e-08,-1.86517e-14,0,-8.21565e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0348193,-2.4422e-10,0,1.37117e-09,2.79085e-07,-1.77636e-15,0,-5.10703e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0958759,1.86207e-09,0,2.99408e-10,4.55348e-07,1.37668e-14,0,3.33067e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0500378,3.56473e-09,0,1.07911e-10,1.03542e-07,1.86517e-14,0,1.33227e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.0260989,-4.37102e-09,0,2.5721e-09,8.89679e-08,-1.33227e-14,0,-1.22125e-14,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.244024,1.3218e-09,0,-1.16888e-09,-3.11316e-07,-1.9984e-14,0,2.44249e-15,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.400165,6.88065e-09,0,1.41618e-09,-0.413429,2.81775e-13,0,1.12799e-13,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-0.307124,2.6557e-09,0,-2.32627e-09,-0.309486,9.14824e-14,0,1.53211e-13,65.0|322,152
