id,importanceSampling
411|4,143.485850
411|3,138.473835
411|5,163.860155
411|6,161.844797
411|8,142.926465
411|7,141.051916
411|9,162.335065
411|10,163.208409
411|12,139.185942
411|11,140.683486
411|1,83.472884
411|2,143.608724
783|3,142.827946
783|4,176.619382
783|5,178.288574
783|6,179.973554
783|7,141.247639
783|8,140.745836
783|10,175.057756
783|9,175.303511
783|12,136.688016
783|11,136.748888
783|1,82.015679
783|2,147.237176
491|10,144.029404
491|9,142.963908
491|12,158.415014
491|11,161.060016
491|4,158.973241
491|3,159.357153
491|6,173.082212
491|5,172.274737
491|7,110.177012
491|8,140.265238
491|1,65.255613
491|2,155.357319
433|4,184.153670
433|3,158.391616
433|6,172.615291
433|5,182.371530
433|8,136.579456
433|7,136.462548
433|10,159.244697
433|9,157.240548
433|11,166.877175
433|12,194.558290
433|1,64.382313
433|2,147.733775
297|3,173.991130
297|4,145.485481
297|5,110.929794
297|6,142.746967
297|8,153.575670
297|7,152.626871
297|9,150.126142
297|10,150.900974
297|12,178.817517
297|11,138.533837
297|1,67.198006
297|2,146.383059
183|4,136.069954
183|3,142.427881
183|6,131.163830
183|5,131.149116
183|7,103.735414
183|8,136.299582
183|10,132.260172
183|9,132.169467
183|12,135.082924
183|11,133.848151
183|1,56.567228
183|2,119.360234
705|3,144.510857
705|4,146.319765
705|5,146.019592
705|6,146.608273
705|7,147.081422
705|8,145.946079
705|10,131.553697
705|9,134.691751
705|12,131.856952
705|11,130.895636
705|1,67.236660
705|2,126.386664
555|4,160.044002
555|3,161.968859
555|5,161.526425
555|6,162.681423
555|7,138.131696
555|8,139.582529
555|9,158.199200
555|10,159.303585
555|12,133.778560
555|11,131.185132
555|1,79.753239
555|2,132.536344
394|5,151.212470
394|6,152.635459
394|7,160.033652
394|8,161.561828
394|10,145.147688
394|9,145.436805
394|12,151.094359
394|11,153.506302
394|3,144.383959
394|4,150.543997
394|1,63.076796
394|2,137.761085
1099|3,157.167684
1099|4,160.523583
1099|5,173.470649
1099|6,173.447471
1099|8,146.383230
1099|7,153.963638
1099|9,157.876329
1099|10,162.220389
1099|11,144.561044
1099|12,146.317702
1099|1,66.790557
1099|2,120.375509
611|4,141.799725
611|3,142.700810
611|5,138.637844
611|6,140.631890
611|7,141.940687
611|8,143.962189
611|9,132.900178
611|10,133.709790
611|12,146.710255
611|11,144.887692
611|1,68.170913
611|2,125.088588
84|5,160.730673
84|6,185.221619
84|4,180.367063
84|3,174.154418
84|9,161.495549
