id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-1.70689e-07,-2.54307e-07,0,-1.09735,0,0,8.49099e-12,-1.15961e-11,0,-1.15421,0,0,True,70.0|274,411
9|411|sample|3|274,-3.56905e-07,-1.03748e-06,0,-0.600732,0,0,1.11471e-11,4.54747e-12,0,-0.592558,0,0,True,70.0|274,411
9|411|sample|5|274,-8.73349e-07,2.27591e-07,0,-1.30562,0,0,8.95461e-12,-6.82121e-12,0,-1.26219,0,0,True,70.0|274,411
9|411|sample|6|274,-3.43756e-07,-2.53385e-07,0,-1.3096,0,0,-6.5139e-12,1.40972e-11,0,-1.28986,0,0,True,70.0|274,411
9|411|sample|8|274,-5.84628e-09,3.48954e-07,0,-0.958914,0,0,6.09957e-12,2.36469e-11,0,-0.892998,0,0,True,70.0|274,411
9|411|sample|7|274,4.74427e-07,2.23461e-07,0,-0.799572,0,0,-1.04627e-12,2.36469e-11,0,-0.83194,0,0,True,70.0|274,411
9|411|sample|9|274,6.76653e-08,-3.7113e-07,0,-1.17219,0,0,-4.16089e-12,-6.13909e-12,0,-1.15117,0,0,True,70.0|274,411
9|411|sample|10|274,-2.39025e-07,6.59444e-08,0,-1.31275,0,0,-1.20599e-11,-1.22782e-11,0,-1.31452,0,0,True,70.0|274,411
9|411|sample|12|274,-3.2251e-07,9.47734e-08,0,-0.906407,0,0,-1.53151e-11,1.54614e-11,0,-0.847183,0,0,True,70.0|274,411
9|411|sample|11|274,-3.09646e-07,3.24782e-07,0,-0.942505,0,0,-1.12688e-11,1.81899e-12,0,-0.878973,0,0,True,70.0|274,411
9|411|cc|1|1|274,2.31959e-07,-4.62858e-08,0,0.249393,0,0,4.9849e-13,-2.27374e-13,0,1.02719e-07,0,0,False,69.0|274,411
9|411|cc|2|1|274,-2.29092e-08,2.65665e-08,0,0.0286478,0,0,-1.40998e-13,-3.41061e-13,0,-7.93268e-07,0,0,False,69.0|274,411
9|411|cc|3|1|274,-2.48654e-07,1.06806e-07,0,-0.131981,0,0,8.17124e-14,4.54747e-13,0,4.29061e-07,0,0,False,69.0|274,411
9|411|cc|4|1|274,-8.09157e-08,-8.06442e-08,0,0.223227,0,0,-3.33511e-13,-4.54747e-13,0,-2.94964e-07,0,0,False,69.0|274,411
9|411|cc|5|1|274,1.42505e-07,5.55912e-08,0,-0.0075045,0,0,3.55271e-14,2.27374e-13,0,2.88684e-07,0,0,False,69.0|274,411
9|411|cc|6|1|274,-3.7759e-07,4.84501e-07,0,-0.0761234,0,0,-4.40759e-13,-6.82121e-13,0,1.32996e-07,0,0,False,69.0|274,411
9|411|cc|7|1|274,1.47371e-07,3.16346e-07,0,-0.0965265,0,0,1.06803e-13,-4.54747e-13,0,-1.83971e-07,0,0,False,69.0|274,411
9|411|cc|8|1|274,1.79493e-07,-4.21183e-07,0,-0.165484,0,0,-1.68754e-13,2.27374e-13,0,3.43081e-09,0,0,False,69.0|274,411
9|411|vc|1|2|274,-4.0605e-07,5.2768e-07,0,0.227826,0,0,2.02505e-13,2.27374e-13,0,-1.74847e-07,0,0,False,69.0|274,411
9|411|vc|2|2|274,-8.53851e-08,-2.16665e-07,0,-0.067344,0,0,-4.34985e-13,2.27374e-13,0,1.5102e-07,0,0,False,69.0|274,411
9|411|vc|3|2|274,-6.87628e-09,-1.67763e-07,0,0.248534,0,0,3.91021e-13,-4.54747e-13,0,-1.08155e-07,0,0,False,69.0|274,411
9|411|vc|4|2|274,-1.67464e-07,9.92973e-08,0,0.0955551,0,0,1.75193e-13,4.54747e-13,0,-1.24301e-07,0,0,False,69.0|274,411
9|411|vc|5|2|274,1.34616e-07,-6.46923e-08,0,0.124568,0,0,-1.7808e-13,4.54747e-13,0,3.1028e-07,0,0,False,69.0|274,411
9|411|vc|6|2|274,-3.55785e-07,-2.97688e-07,0,-0.158034,0,0,-2.26485e-14,7.95808e-13,0,-1.0423e-07,0,0,False,69.0|274,411
9|411|vc|7|2|274,-1.38884e-07,2.53034e-07,0,0.114678,0,0,3.24185e-14,0.0,0,-4.13709e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,6.06514e-07,-9.22742e-08,0,0.047875,0,0,-7.66276e-13,-6.82121e-13,0,5.03872e-08,0,0,False,69.0|274,411
14|783|sample|3|71,-3.73799e-07,-2.90013e-08,0,-4.91663,0,0,-3.07366e-12,1.4893e-11,0,-5.00853,0,0,True,6.0|71,783
14|783|sample|4|71,1.28843e-07,6.24173e-07,0,-5.02379,0,0,-3.79762e-12,1.42109e-11,0,-5.03203,0,0,True,6.0|71,783
14|783|sample|5|71,9.34851e-08,-4.22836e-07,0,-4.3571,0,0,-1.72662e-12,1.59162e-12,0,-4.35095,0,0,True,6.0|71,783
14|783|sample|6|71,7.97722e-08,-5.03595e-07,0,-4.3529,0,0,2.34379e-12,-1.02318e-11,0,-4.34818,0,0,True,6.0|71,783
14|783|sample|7|71,2.15456e-07,5.62872e-07,0,1.11852,0,0,7.46854e-13,7.95808e-13,0,1.13768,0,0,True,6.0|71,783
14|783|sample|8|71,-4.5565e-07,3.72365e-07,0,1.04432,0,0,-1.40353e-11,1.00044e-11,0,0.998415,0,0,True,6.0|71,783
14|783|sample|10|71,-6.40917e-08,-3.47183e-07,0,-4.9871,0,0,1.16048e-12,-3.29692e-12,0,-5.00388,0,0,True,6.0|71,783
14|783|sample|9|71,-1.31953e-07,4.73651e-07,0,-5.0817,0,0,6.08395e-12,7.7307e-12,0,-5.04497,0,0,True,6.0|71,783
14|783|sample|12|71,1.61953e-07,1.30263e-07,0,2.34499,0,0,5.90885e-12,1.75078e-11,0,2.30791,0,0,True,6.0|71,783
14|783|sample|11|71,-9.36221e-07,3.12316e-07,0,2.21462,0,0,-2.04836e-14,-1.20508e-11,0,2.26355,0,0,True,6.0|71,783
14|783|cc|1|1|71,1.92696e-07,7.20949e-08,0,-0.0536273,0,0,-4.88498e-14,2.27374e-13,0,-3.22476e-07,0,0,False,69.0|71,783
14|783|cc|2|1|71,1.10617e-07,1.66666e-07,0,0.438303,0,0,-2.70006e-13,0.0,0,2.52156e-07,0,0,False,69.0|71,783
14|783|cc|3|1|71,5.62793e-08,-4.70505e-07,0,-0.436535,0,0,3.45501e-13,1.13687e-13,0,3.54692e-07,0,0,False,69.0|71,783
14|783|cc|4|1|71,-3.70083e-08,4.03599e-08,0,0.114881,0,0,-4.4631e-14,-3.41061e-13,0,3.2805e-07,0,0,False,69.0|71,783
14|783|cc|5|1|71,1.58894e-07,-1.77963e-08,0,0.0959527,0,0,-2.82441e-13,6.82121e-13,0,1.80064e-07,0,0,False,69.0|71,783
14|783|cc|6|1|71,-1.64302e-07,1.3279e-07,0,0.0243905,0,0,-4.21885e-15,2.27374e-13,0,-5.20891e-07,0,0,False,69.0|71,783
14|783|cc|7|1|71,1.52744e-07,9.84926e-08,0,0.383656,0,0,2.50022e-13,-2.27374e-13,0,3.5977e-08,0,0,False,69.0|71,783
14|783|cc|8|1|71,-3.26052e-07,-4.06494e-07,0,0.367152,0,0,-4.78506e-13,3.41061e-13,0,1.04794e-06,0,0,False,69.0|71,783
14|783|vc|1|2|71,-2.52515e-08,5.14901e-07,0,-0.0437629,0,0,-2.14939e-13,-1.13687e-13,0,2.7252e-07,0,0,False,69.0|71,783
