id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,2.53184e-07,-0.00918858,-1.19295e-07,0,0,4.54747e-12,4.23823e-08,1.19696e-11,0,0,False,69.0|162,84
8|84|cc|2|1|162,-4.91922e-07,0.00806734,5.22741e-07,0,0,9.0381e-12,3.33852e-07,-1.1342e-12,0,0,False,69.0|162,84
8|84|cc|3|1|162,9.1149e-07,-0.0110137,-5.86305e-07,0,0,2.09184e-11,-6.49216e-07,9.25041e-12,0,0,False,69.0|162,84
8|84|cc|4|1|162,2.72464e-07,0.0431314,-1.89194e-07,0,0,1.01181e-11,-2.31418e-07,-2.62557e-11,0,0,False,69.0|162,84
8|84|cc|5|1|162,2.11562e-07,0.019216,-6.16365e-07,0,0,7.78755e-12,-3.05739e-07,3.40966e-12,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.58074e-06,0.00718682,-1.89015e-06,0,0,-6.82121e-12,-3.36705e-07,-3.76854e-12,0,0,False,69.0|162,84
8|84|cc|7|1|162,-7.14475e-07,0.01867,-1.69401e-07,0,0,-6.48015e-12,-8.90966e-08,-6.0178e-12,0,0,False,69.0|162,84
8|84|cc|8|1|162,-8.14432e-07,0.0067178,9.19241e-07,0,0,6.82121e-12,5.1784e-07,4.61631e-13,0,0,False,69.0|162,84
8|84|sample|10|162,4.93205e-07,-0.41579,2.35491e-07,0,0,-4.21778e-11,-0.393559,-1.78447e-10,0,0,True,32.0|162,84
8|84|sample|11|162,-8.40994e-07,0.137757,-2.56273e-07,0,0,-2.6148e-12,0.157267,-1.69072e-10,0,0,True,22.0|162,84
8|84|sample|12|162,-2.56856e-07,0.187152,2.22634e-06,0,0,-6.30962e-11,0.202958,-8.50564e-11,0,0,True,22.0|162,84
8|84|sample|3|162,1.1191e-06,-0.470372,-1.42441e-06,0,0,-4.09273e-11,-0.469759,-2.04142e-10,0,0,True,55.0|162,84
8|84|sample|4|162,2.95855e-07,-0.453007,1.61927e-07,0,0,-9.42464e-11,-0.456343,-1.5357e-10,0,0,True,55.0|162,84
8|84|sample|5|162,1.71661e-06,-0.42776,-4.28073e-07,0,0,-1.23805e-10,-0.397088,-1.46144e-10,0,0,True,55.0|162,84
8|84|sample|6|162,-1.23468e-06,-0.44418,-1.09525e-06,0,0,-1.09083e-10,-0.417434,-2.28304e-10,0,0,True,55.0|162,84
8|84|sample|7|162,2.13337e-09,-0.472392,-5.47396e-07,0,0,3.92788e-11,-0.448794,-1.21688e-10,0,0,True,32.0|162,84
