id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,7.87806e-09,1.54354,0.620914,0.0400641,0.267542,7.39627e-09,1.54354,0.601894,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,7.87806e-09,1.54354,0.365215,0.0400641,0.267542,7.39627e-09,1.54354,0.339728,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,7.87806e-09,1.54354,0.667204,0.0400641,0.267542,7.39627e-09,1.54354,0.661133,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,7.87806e-09,1.54354,0.71363,0.0400641,0.267542,7.39627e-09,1.54354,0.710257,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,7.87806e-09,1.54354,0.468707,0.0400641,0.267542,7.39627e-09,1.54354,0.463432,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,7.87806e-09,1.54354,0.454361,0.0400641,0.267542,7.39627e-09,1.54354,0.430731,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,7.87806e-09,1.54354,0.653404,0.0400641,0.267542,7.39627e-09,1.54354,0.605727,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,7.87806e-09,1.54354,0.707568,0.0400641,0.267542,7.39627e-09,1.54354,0.699995,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,7.87806e-09,1.54354,0.412433,0.0400641,0.267542,7.39627e-09,1.54354,0.395798,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,7.87806e-09,1.54354,0.504085,0.0400641,0.267542,7.39627e-09,1.54354,0.471523,0.0395468,0.25616,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,7.87806e-09,0.512272,88.9789,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,7.87806e-09,0.512272,17.4776,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,7.87806e-09,0.512272,351.51,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,7.87806e-09,0.512272,66.1173,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,7.87806e-09,0.512272,46.9015,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,7.87806e-09,0.512272,32.7267,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,7.87806e-09,0.512272,59.5623,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,7.87806e-09,0.512272,39.0184,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,7.87806e-09,0.512272,125.187,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,7.87806e-09,0.512272,24.5347,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,7.87806e-09,0.512272,30.2653,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,7.87806e-09,0.512272,26.4682,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,7.87806e-09,0.512272,33.0219,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,7.87806e-09,0.512272,59.2429,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,7.87806e-09,0.512272,38.9718,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,7.87806e-09,0.512272,189.996,0.0400641,0.267542,7.39627e-09,0.512272,1,0.0395468,0.25616,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,7.87806e-09,1.36345,28.8827,0.0400641,0.267595,7.39627e-09,1.36345,27.9216,0.0395468,0.256211,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,7.87806e-09,1.36345,29.4719,0.0400641,0.267595,7.39627e-09,1.36345,28.5568,0.0395468,0.256211,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,7.87806e-09,1.36345,16.8747,0.0400641,0.267595,7.39627e-09,1.36345,16.2667,0.0395468,0.256211,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,7.87806e-09,1.36345,17.1567,0.0400641,0.267595,7.39627e-09,1.36345,16.154,0.0395468,0.256211,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,7.87806e-09,1.36345,0.0557896,0.0400641,0.267595,7.39627e-09,1.36345,0.0547784,0.0395468,0.256211,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,7.87806e-09,1.36345,0.0618271,0.0400641,0.267595,7.39627e-09,1.36345,0.0637874,0.0395468,0.256211,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,7.87806e-09,1.36345,30.1634,0.0400641,0.267595,7.39627e-09,1.36345,27.8342,0.0395468,0.256211,True,6.0|71,783
