id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.26883,1.00683,2.11147,-1.86007,1.27724,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.742711,1.00683,2.11147,-1.86007,0.74069,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.40887,1.00683,2.11147,-1.86007,1.39621,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.48268,1.00683,2.11147,-1.86007,1.49619,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.996284,1.00683,2.11147,-1.86007,0.990417,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.931766,1.00683,2.11147,-1.86007,0.925299,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.30414,1.00683,2.11147,-1.86007,1.29192,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.47715,1.00683,2.11147,-1.86007,1.48262,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.901459,1.00683,2.11147,-1.86007,0.892687,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.02159,1.00683,2.11147,-1.86007,1.0113,1.00657,2.11147,-1.86007,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.02741,0.742634,4.80573,-2.09464,1,0.742995,4.80573,-2.09464,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.992475,0.742634,4.80573,-2.09464,1,0.742995,4.80573,-2.09464,69.0|274,411
