rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,125886,1278,1.33433,1.48764,0.346867,0.922085,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,125886,1278,1.33433,1.48764,0.202104,0.922085,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,125886,1278,1.33433,1.48764,0.318538,0.922085,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,125886,1278,1.33433,1.48764,0.292133,0.922085,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,125886,1278,1.33433,1.48764,0.260089,0.922085,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,125886,1278,1.33433,1.48764,0.280147,0.922085,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,125886,1278,1.33433,1.48764,0.394301,0.922085,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,125886,1278,1.33433,1.48764,0.446876,0.922085,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,125886,1278,1.33433,1.48764,0.499063,0.922085,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,125886,1278,1.33433,1.48764,0.193866,0.922085,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,7.69909e+07,0.922085,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,1.93231e-11,0.922085,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,2.20121e-05,0.922085,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,1370.83,0.922085,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,40.3563,0.922085,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,24707.3,0.922085,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,0.00608006,0.922085,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,125886,1278,35.6488,-0.46168,120270,0.922085,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,42.024,0.922085,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,4.13058e+08,0.922085,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,2.73993,0.922085,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,10.3908,0.922085,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,1.54835e-08,0.922085,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,0.0144681,0.922085,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,1.39029e+06,0.922085,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,125886,1278,35.6488,-0.46168,1.95542e-09,0.922085,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,125886,659.318,8.26254,0.0656482,3.47405e-16,1.77437,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,125886,659.318,8.26254,0.0656481,7.75454e-16,1.77437,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,125886,659.318,8.26254,0.0656482,3.54109e-15,1.77437,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,125886,659.318,8.26254,0.0656482,0,1.77437,False,6.0|233,705
