id,importanceSampling
411|4,140.939033
411|3,136.503521
411|5,162.165168
411|6,160.891890
411|8,139.812888
411|7,138.843412
411|9,160.151937
411|10,161.891186
411|12,137.867930
411|11,138.660617
411|1,83.994596
411|2,143.542200
783|3,184.198913
783|4,185.751004
783|5,185.707344
783|6,186.026112
783|7,141.397589
783|8,141.178447
783|10,184.704007
783|9,184.953276
783|12,141.954136
783|11,141.135193
783|1,81.770903
783|2,147.186416
491|10,143.162527
491|9,143.363710
491|12,155.699459
491|11,159.720589
491|4,155.926839
491|3,154.235594
491|6,170.962463
491|5,171.495892
491|7,135.584654
491|8,134.316104
491|1,64.222082
491|2,156.006761
433|4,180.812920
433|3,156.178930
433|6,176.316685
433|5,186.292012
433|8,133.939270
433|7,136.274537
433|10,154.503022
433|9,154.970410
433|11,169.606358
433|12,194.962295
433|1,64.683117
433|2,148.410093
297|3,172.950362
297|4,175.585280
297|5,146.799685
297|6,146.090997
297|8,153.954231
297|7,154.133163
297|9,152.535688
297|10,148.328595
297|12,179.417737
297|11,170.558193
297|1,67.951860
297|2,146.324598
183|4,134.667908
183|3,142.217055
183|6,129.573599
183|5,130.208378
183|7,133.354775
183|8,134.947143
183|10,131.503586
183|9,131.815691
183|12,133.346416
183|11,133.339775
183|1,88.135746
183|2,121.117993
705|3,142.588707
705|4,142.725448
705|5,143.144825
705|6,142.843965
705|7,144.342434
705|8,143.229989
705|10,129.342430
705|9,133.408538
705|12,128.401706
705|11,128.431829
705|1,67.299903
705|2,125.790663
555|4,162.218827
555|3,164.085697
555|5,163.611298
555|6,166.369944
555|7,136.328868
555|8,136.692498
555|9,162.332943
555|10,162.994770
555|12,132.814636
555|11,131.185715
555|1,80.114255
555|2,132.141332
394|5,150.406062
394|6,149.947027
394|7,164.145285
394|8,166.593548
394|10,149.422970
394|9,147.701564
394|12,149.942247
394|11,151.457871
394|3,203.406523
394|4,200.345692
394|1,63.413043
394|2,137.333777
1099|3,131.486669
1099|4,131.541770
1099|5,145.205381
1099|6,145.229542
1099|8,137.177269
1099|7,137.500692
1099|9,131.609759
1099|10,133.170686
1099|11,131.755433
1099|12,133.123156
1099|1,67.597866
1099|2,120.499235
611|4,144.047094
611|3,143.591731
611|5,138.079888
