rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.90509,1.71764,0.711973,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.810103,1.43937,0.318724,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.67586,1.52122,0.703137,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.71286,1.51918,0.684501,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.208108,1.68884,0.560665,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.526389,1.56756,0.392123,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-0.369391,1.43859,0.546303,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.08014,2.05963,1.00619,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,3.41399,1.59586,0.406384,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,4.11522,1.60048,0.457325,0.0566422,0.228048,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.76333,1.61069,0.126789,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.227292,1.60205,0.0335099,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.65103,0.866337,76.0364,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,7.02264,1.73801,0.0749993,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,4.78304,1.05712,0.220134,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.07554,2.04128,0.184142,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.84022,2.31713,0.0063489,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.10471,1.92994,0.035065,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.5051,1.42988,0.564745,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.87696,0.661682,1.58271,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.58804,0.616186,0.589126,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,4.71441,1.71871,0.391233,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-0.0642652,2.05896,3.29856,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.12914,1.14719,0.771718,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.528639,1.68387,0.457333,0.0566422,0.228048,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.38535,1.48083,0.0152074,0.0566422,0.228048,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,-0.160182,0.96338,15.7275,0.0565881,0.228015,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,-3.30721,0.763029,11.8323,0.0565881,0.228015,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,3.82572,0.791663,5.90597,0.0565881,0.228015,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,6.69684,0.660654,2.99633,0.0565881,0.228015,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,5.18972,1.53206,0.063795,0.0565881,0.228015,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,-0.485005,1.50583,0.0845169,0.0565881,0.228015,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,-1.04346,0.868569,15.2595,0.0565881,0.228015,True,6.0|71,783
