rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,1.43971e-05,0.709859,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-7.54244e-06,-1.17998,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,1.81278e-05,-0.64653,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-9.74636e-06,-0.932616,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,1.1947e-05,0.752795,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,9.66593e-07,-0.268634,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-1.43164e-06,0.295851,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-1.40321e-05,-0.73672,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,2.92169e-06,-0.883624,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-5.52621e-06,-0.42034,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,7.83647e-06,0.865471,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,1.95865e-05,0.642762,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,1.456e-05,0.238984,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,1.58796e-05,-0.698393,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-2.51289e-06,-0.365492,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,7.32117e-06,-1.175,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-1.41104e-05,-0.276423,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,2.82148e-07,1.5045,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,1.37808e-05,-0.346839,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,2.02485e-05,-0.239641,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-5.51201e-07,1.54547,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,1.17177e-05,0.696271,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-3.11271e-06,-0.0190839,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,1.44482e-05,-1.2146,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-1.84694e-06,-0.265014,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,8.76543e-06,-0.278061,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,9.82765e-06,1.00543,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-6.36157e-06,-0.695466,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-2.78734e-05,-0.741235,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,7.40104e-06,0.64853,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-6.7523e-06,-1.23342,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,2.27464e-06,1.31194,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,7.93308e-06,-0.416961,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,1.09197e-05,0.88118,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,2.49204e-06,-0.56754,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,1.81531e-05,0.142787,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,1.18533e-05,-2.79199,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-2.8578e-06,-0.457029,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,1.0399e-05,-1.20751,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,6.42043e-06,-0.355563,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-1.54243e-06,-0.403492,0,0,True,55.0|274,719
