id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.482943,1.42021,-22.7768,0.485328,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.330573,1.42021,-21.8055,0.334572,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.534199,1.42021,-23.5764,0.526832,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.537333,1.42021,-20.0895,0.544104,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.402218,1.42021,-21.7337,0.404722,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.380635,1.42021,-26.7197,0.387066,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.491767,1.42021,-18.2436,0.489901,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.548983,1.42021,-26.0636,0.550049,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.371326,1.42021,-17.6854,0.375624,1.42609,-21.2556,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.41146,1.42021,-22.8409,0.411568,1.42609,-21.2556,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.115963,1.42021,-20.0041,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.118008,1.42021,-21.2456,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.116192,1.42021,-21.9866,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.115408,1.42021,-24.5189,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.117143,1.42021,-22.2006,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.118625,1.42021,-21.7087,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.117067,1.42021,-21.3066,0.114863,1.42609,-21.2556,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.116865,1.42021,-19.7619,0.114863,1.42609,-21.2556,69.0|274,411
