rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-0.25825,0,-1.0739e-05,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-0.00421936,0,-4.03489e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0.0764011,0,5.9074e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0.0736527,0,1.22353e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-0.189673,0,7.39228e-07,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0.0751217,0,1.80974e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0.0672069,0,9.84844e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0.244723,0,3.21824e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-0.142724,0,-5.64151e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0.0184301,0,6.21117e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-0.130112,0,8.19916e-07,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-0.33088,0,-6.3211e-07,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-0.30953,0,-1.52337e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-0.353027,0,4.61601e-07,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-0.201994,0,2.78062e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,-0.112805,0,-1.78146e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-0.130707,0,9.67471e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-0.167094,0,-6.18091e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-0.273464,0,1.36736e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0.195492,0,1.0021e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0.0433099,0,-1.10722e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-0.259621,0,-3.36316e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0.0294901,0,5.76786e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0.0779271,0,1.82042e-07,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-0.0787711,0,-1.34257e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-0.120838,0,1.38274e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-0.0991789,0,2.61367e-06,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-0.2663,0,-2.6276e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0.391014,0,3.7426e-06,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-0.0256504,0,4.71707e-07,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-0.0494027,0,-1.23061e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-0.0897882,0,2.16925e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-0.349843,0,1.86589e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0.346855,0,4.93566e-06,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0.0327047,0,5.1974e-06,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0.0854507,0,2.5753e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0.019435,0,1.40206e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0.00665507,0,-6.94717e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0.0263234,0,-6.43796e-06,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0.0446294,0,-1.33182e-05,0,0,True,55.0|274,719
