beta_f_mab_virus_55_0_292,0.345447,nan,4.92094,nan,-0.849339,nan,-0.699307,5.28603,nan,-2.12903,6.9035,-2.03091,nan,nan,2.20332,nan,11.4701,6.62751,nan,10.4041,nan,nan,nan,-4.61925,nan,-2.07249,nan,-3.6169,-5.0832,nan,-3.9416,-2.95532,-3.32305,-0.830327,nan,-2.73098,nan,-6.64145,-4.40692,-2.08397,-5.38363,nan,0.00908786,-0.00685429,0.0137148,0.014096,0.0143616,-0.0548446,nan,nan,nan,nan,-9.2622e-09,2.96941e-07,-5.69516e-09,-1.00756e-08,nan,nan,2.70514e-09,nan,nan,-1.01984e-08,nan,-5.50719e-07,-1.81368e-07,-6.21546e-08,-6.13759e-08,nan,-9.10506e-09,0.0143726,-0.00332708,-0.181896,-0.0480277,0.0639776,-0.032537,0.0706082,-0.0257574,-0.359451,-0.0894952,0.0657181,-0.14397,nan,-2.30177e-09,0.000577376,-7.17092e-08,0.00805605,-2.51822e-07,nan,-0.685611,1.96266,nan,-10.7271,-0.00175188,-21.4113,0.0134578
beta_f_mab_virus_65_0_103,-0.437262,nan,-1.73339,nan,0.641278,nan,0.587736,-1.88222,nan,1.17535,-2.03091,2.36004,nan,nan,-0.618512,nan,-3.74483,-2.41369,nan,-4.30505,nan,nan,nan,1.68342,nan,0.878514,nan,1.51766,1.86479,nan,1.70406,0.630069,0.632459,0.269455,nan,1.02002,nan,2.28463,1.82366,0.797071,2.34306,nan,-0.00330048,0.00442571,-0.00617221,-0.00699274,-0.00285843,0.0197309,nan,nan,nan,nan,4.92386e-09,-1.38868e-07,2.83966e-09,3.41525e-09,nan,nan,9.51582e-10,nan,nan,7.15854e-09,nan,2.34408e-07,5.73579e-08,2.69446e-08,2.58677e-08,nan,3.84711e-09,-0.00639757,0.000337796,0.0820979,0.0227146,-0.0298359,0.0114706,-0.030935,0.00880846,0.160308,0.0412238,-0.0331194,0.0553375,nan,9.96617e-10,-0.000252838,3.80653e-08,-0.00337118,-3.29739e-07,nan,0.325209,-0.72865,nan,3.29081,0.000717224,8.36101,-0.00562195
beta_f_mab_virus_65_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_65_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_65_0_322,-0.00487059,nan,1.93884,nan,-0.17707,nan,-0.123527,2.07343,nan,-0.651105,2.20332,-0.618512,nan,nan,2.18049,nan,4.64917,2.57606,nan,3.81473,nan,nan,nan,-1.79455,nan,-0.74959,nan,-1.31721,-1.96973,nan,-1.41353,-0.899175,-1.18636,-0.336636,nan,-1.86626,nan,-2.63983,-1.61531,-0.792535,-1.92226,nan,0.00343874,-0.00184613,0.0047513,0.00499186,0.00637237,-0.0208235,nan,nan,nan,nan,-3.08125e-09,1.00838e-07,-1.87388e-09,-3.93299e-09,nan,nan,-6.50387e-10,nan,nan,-2.49782e-09,nan,-1.99182e-07,-7.43194e-08,-2.22397e-08,-2.2292e-08,nan,-3.26737e-09,0.00503716,-0.00157911,-0.0623443,-0.0191389,0.0219312,-0.0102348,0.0248288,-0.00991956,-0.123681,-0.0391067,0.0215417,-0.0476735,nan,-8.01537e-10,0.000199054,-4.72898e-08,0.00292203,1.67044e-07,nan,-0.232919,0.756404,nan,-4.12451,-0.000941813,-7.8716,0.00480949
beta_f_mab_virus_69_0_103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_274,0.395298,nan,10.0416,nan,-1.39822,nan,-1.08792,10.7684,nan,-3.93504,11.4701,-3.74483,nan,nan,4.64917,nan,49.1091,13.4565,nan,20.4453,nan,nan,nan,-9.47821,nan,-4.0708,nan,-7.12498,-10.4104,nan,-7.69995,-4.61966,-6.46755,-1.84945,nan,-5.56721,nan,-25.2357,-8.72208,-4.25628,-10.4848,nan,0.0191903,-0.0104373,0.0267815,0.0266503,0.0363861,-0.117182,nan,nan,nan,nan,-1.67618e-08,5.66473e-07,-1.05835e-08,-2.13011e-08,nan,nan,-3.56602e-09,nan,nan,-1.59225e-08,nan,-1.05233e-06,-8.68044e-07,-1.21206e-07,-1.20338e-07,nan,-1.79775e-08,0.0275747,-0.0086928,-0.349011,-0.0913161,0.119215,-0.0562341,0.136935,-0.0551256,-0.691472,-0.171301,0.117032,-0.262778,nan,-4.53753e-09,0.00111028,-1.31802e-07,0.0158403,8.68357e-07,nan,-1.29561,4.00792,nan,-23.5286,-0.00474613,-43.8946,0.0265823
beta_f_mab_virus_69_0_276,0.427701,nan,5.77814,nan,-1.02127,nan,-0.845647,6.20797,nan,-2.53433,6.62751,-2.41369,nan,nan,2.57606,nan,13.4565,17.7059,nan,12.2579,nan,nan,nan,-5.43127,nan,-2.44371,nan,-4.26491,-5.97798,nan,-4.65197,-2.51057,-3.92082,-0.976891,nan,-3.21229,nan,-7.80045,-9.58564,-2.45313,-6.35145,nan,0.0105304,-0.00810174,0.0163191,0.0167226,0.0164921,-0.0637557,nan,nan,nan,nan,-1.10425e-08,3.50902e-07,-6.74258e-09,-1.16956e-08,nan,nan,-2.31046e-09,nan,nan,-1.22871e-08,nan,-6.48728e-07,-2.12728e-07,-1.02017e-07,-7.23499e-08,nan,-1.06803e-08,0.0168994,-0.00371529,-0.214735,-0.0566801,0.0754545,-0.0329039,0.0828108,-0.0297294,-0.424031,-0.105368,0.0777712,-0.155154,nan,-2.68036e-09,0.000686042,-8.54635e-08,0.00947022,6.69487e-07,nan,-0.81041,2.30825,nan,-12.7324,-0.00159732,-24.9361,0.0156975
beta_f_mab_virus_69_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_322,1.08369,nan,9.02077,nan,-2.04497,nan,-1.7723,9.71766,nan,-4.51614,10.4041,-4.30505,nan,nan,3.81473,nan,20.4453,12.2579,nan,40.6915,nan,nan,nan,-8.49859,nan,-4.01724,nan,-6.98785,-9.37413,nan,-7.69738,-3.69135,-6.50721,-1.42716,nan,-5.06528,nan,-11.9915,-8.46824,-3.87938,-20.7847,nan,0.0161911,-0.0160081,0.0273768,0.0288506,0.0204775,-0.0973361,nan,nan,nan,nan,-1.96946e-08,5.97373e-07,-1.17391e-08,-1.7776e-08,nan,nan,-4.07519e-09,nan,nan,-2.45903e-08,nan,-1.08228e-06,-3.19109e-07,-1.21469e-07,-1.18927e-07,nan,-1.7507e-08,0.0283581,-0.00413574,-0.363358,-0.0966249,0.129547,-0.0532436,0.137841,-0.0448427,-0.715495,-0.17816,0.138302,-0.253289,nan,-4.41636e-09,0.0011616,-1.51319e-07,0.0155246,1.29191e-06,nan,-1.3864,3.6326,nan,-18.9774,-0.00156918,-39.5125,0.0256633
