id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1,-0.00489936,0.675217,1.77007,0.948755,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.42545,0.48668,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1,-0.00489936,0.675217,1.98744,0.591937,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.46,0.288774,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1,-0.00489936,0.675217,1.21559,94.8849,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.29168,0.475908,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1,-0.00489936,0.675217,1.38673,1.5894,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.20123,0.457123,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1,-0.00489936,0.675217,1.69556,0.816445,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.45336,0.387527,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1,-0.00489936,0.675217,1.86991,0.61716,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.46919,0.36769,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1,-0.00489936,0.675217,1.41163,2.14513,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.29668,0.435327,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1,-0.00489936,0.675217,1.3383,9.65139,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.28488,0.498229,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1,-0.00489936,0.675217,1.32519,0.432791,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.38944,0.302724,2.34291e-05,1.98616e-10,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1,-0.00489936,0.675217,2.00393,0.934671,2.39944e-05,1.95337e-10,1,-0.00504833,0.675217,1.38134,0.361195,2.34291e-05,1.98616e-10,True,70.0|274,411
