rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,-0.0354737,1.60545,-4.58845,0.288098,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,-0.0354737,1.60545,-18.9072,0.185666,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,-0.0354737,1.60545,-6.07764,0.166937,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,-0.0354737,1.60545,-15.243,0.398391,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,-0.0354737,1.60545,-6.56928,0.24042,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,-0.0354737,1.60545,-3.23838,0.0276761,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,-0.0354737,1.60545,-11.5642,0.340678,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,-0.0354737,1.60545,-7.7845,1.53085,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,-0.0354737,1.60545,-0.620624,0.0197443,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,-0.0354737,1.60545,-0.527203,0.101567,1.23175e-06,7.837e-11,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,-0.0354737,8.26115,13.8111,0.0167881,1.23175e-06,7.837e-11,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,-0.0354737,8.26115,-9.09857,0.381853,1.23175e-06,7.837e-11,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,-0.0354737,8.26115,14.6916,11.7178,1.23175e-06,7.837e-11,False,69.0|274,411
