rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0.39622,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-4.32742,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,2.59613,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,1.83261,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,-1.75623,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,-1.77011,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,1.59654,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,1.61788,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,-3.05081,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,-0.81852,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-1.62281,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-1.30594,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-0.353839,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-1.64548,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-1.70813,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-1.911,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-1.9042,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,5.02173,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,2.9266,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0.467533,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.72998,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0.921194,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,3.30948,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,-1.008,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,1.59674,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0.145519,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,-4.61666,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,3.03931,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,3.49972,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,2.26762,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,-4.53196,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,-1.83558,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,-3.16566,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,-3.13383,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,1.59393,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0.00407845,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,-1.32729,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,-2.02909,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,-0.992652,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,-1.86658,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,-2.43636,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,-0.920688,69.0|322,152
