id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.4314,1.54147,0.594826,0.0862451,-8.76376e-05,1.4314,1.5399,0.613922,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.4314,1.54147,0.352349,0.0862451,-8.76376e-05,1.4314,1.5399,0.345467,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.4314,1.54147,0.690669,0.0862451,-8.76376e-05,1.4314,1.5399,0.67234,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.4314,1.54147,0.747868,0.0862451,-8.76376e-05,1.4314,1.5399,0.723329,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.4314,1.54147,0.517733,0.0862451,-8.76376e-05,1.4314,1.5399,0.473429,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.4314,1.54147,0.464648,0.0862451,-8.76376e-05,1.4314,1.5399,0.440541,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.4314,1.54147,0.692193,0.0862451,-8.76376e-05,1.4314,1.5399,0.615318,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.4314,1.54147,0.741611,0.0862451,-8.76376e-05,1.4314,1.5399,0.707797,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.4314,1.54147,0.403137,0.0862451,-8.76376e-05,1.4314,1.5399,0.39753,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.4314,1.54147,0.522327,0.0862451,-8.76376e-05,1.4314,1.5399,0.477008,0.0862432,-8.79219e-05,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.131369,1.54147,43.073,0.0862451,-8.76376e-05,-0.131369,1.5399,1,0.0862432,-8.79219e-05,False,69.0|274,411
