id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0922353,0,-1.64673,0.0934356,0,2.80101e-07,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.287298,0,-0.675414,-0.278537,0,2.61006e-07,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.193713,0,-2.44626,0.175491,0,1.12612e-06,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.199856,0,1.04063,0.207751,0,1.44906e-06,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0898979,0,-0.603538,-0.088189,0,1.22949e-06,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.144963,0,-5.58963,-0.132794,0,6.79377e-07,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.110945,0,2.88651,0.102813,0,1.27677e-06,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.220179,0,-4.93347,0.218618,0,-1.70796e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.170485,0,3.44472,-0.162801,0,1.17231e-06,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0673476,0,-1.71075,-0.071415,0,-8.26496e-07,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.00388712,0,1.12599,-1.64985e-09,0,5.42676e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0112011,0,-0.115453,-2.10149e-09,0,2.79054e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.00317941,0,-0.856495,-1.56874e-09,0,6.71047e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.00948541,0,-3.38875,5.09496e-09,0,-2.54821e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.00625231,0,-1.07048,-1.32849e-08,0,4.10334e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.016196,0,-0.578567,1.69541e-09,0,7.56875e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.00543931,0,-0.176483,3.97818e-09,0,-2.27322e-09,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.00235903,0,1.36821,-3.25188e-09,0,2.61327e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0166306,0,0.439609,-4.59405e-09,0,1.65531e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.00318276,0,-1.19948,2.89683e-09,0,3.12894e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.000843796,0,0.301497,-3.53071e-09,0,2.69449e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.00188787,0,1.86673,-3.09328e-09,0,3.48151e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0114372,0,0.0768416,-5.96815e-10,0,6.84425e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.00441341,0,0.893341,3.14655e-10,0,-4.42125e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.00762151,0,1.10075,-4.9442e-09,0,-4.18123e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.0255522,0,-1.99909,-5.09545e-09,0,-1.87833e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.0212891,0,-2.22467,-0.023112,0,7.28228e-07,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.0477089,0,-3.498,0.0423187,0,6.78561e-07,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.0251118,0,-1.94042,0.015003,0,3.27884e-07,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.04896,0,-4.27626,-0.047057,0,6.98857e-07,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.0840477,0,-0.0234426,-0.0989865,0,7.9705e-07,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.00213183,0,-5.95958,0.00143779,0,-1.2975e-06,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.0105184,0,0.750962,-0.0117318,0,8.80427e-07,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0945602,0,-2.36142,0.0960112,0,1.41041e-07,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.0360111,0,-2.36544,-0.0484543,0,2.24135e-07,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.0298185,0,-1.75541,0.0182711,0,7.8575e-07,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-0.00120598,0,-0.42328,9.79251e-10,0,-4.68143e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.0035468,0,-0.363245,-3.55661e-09,0,6.09957e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-0.011463,0,2.36727,-5.21499e-09,0,-2.77883e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,-0.00933847,0,2.29636,2.07676e-11,0,4.24943e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,-0.00232066,0,0.0190975,2.68003e-09,0,-6.26434e-07,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.00246419,0,-0.751489,-3.79976e-09,0,-9.01321e-07,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.0157461,0,1.20172,3.44436e-09,0,-2.06044e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,-0.0243944,0,0.677243,6.80184e-10,0,-8.12009e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,-0.00663689,0,2.06403,3.11345e-09,0,-6.40164e-08,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-0.00181167,0,-0.310042,-1.81029e-09,0,3.01459e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,-0.00736151,0,-1.28255,2.18814e-09,0,7.48307e-08,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.00135656,0,-0.383225,-4.31533e-09,0,4.28071e-07,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.0297902,0,1.33496,-3.28184e-09,0,-4.53237e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,-0.0243332,0,-0.836849,3.17643e-09,0,6.31001e-07,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,-0.00657387,0,-1.43957,-1.90989e-09,0,7.32063e-07,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.00970219,0,-0.150555,-4.11081e-09,0,3.41081e-07,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.0159659,0,-3.92215,0.0137971,0,5.30177e-07,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,-0.00271332,0,-1.5863,-0.00328148,0,-2.07496e-06,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.0122162,0,-2.94601,0.0115545,0,1.91577e-06,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,-0.0220771,0,-3.72495,-0.021649,0,-1.14361e-06,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,-0.246888,0,-5.08852,-0.261909,0,-2.59968e-07,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,-0.123823,0,-2.72704,-0.140442,0,2.19576e-06,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.169926,0,-2.69788,0.16276,0,7.75329e-07,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.245203,0,-0.848539,0.2259,0,-1.46221e-08,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.0457558,0,-4.50966,0.0466673,0,-2.50664e-09,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,-0.0323664,0,0.20239,-0.0307856,0,-1.11484e-07,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,-0.00742298,0,0.116286,-1.47516e-09,0,2.93531e-07,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,-0.00098881,0,-1.14874,1.92883e-09,0,-4.83212e-07,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,-0.00670078,0,1.29674,1.45911e-09,0,5.0659e-07,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,-0.00954928,0,-0.0779243,-1.00721e-09,0,-2.74882e-07,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,-0.0108967,0,0.476653,8.63245e-10,0,-2.22949e-07,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,-0.00209511,0,-0.68779,2.73973e-09,0,-4.78651e-07,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0.0031866,0,1.38948,4.26472e-09,0,2.0598e-07,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,-0.00711832,0,1.75579,6.9792e-09,0,3.02993e-07,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,0.0219071,0,-0.0289879,5.41821e-09,0,4.95579e-07,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,-0.0122104,0,-0.239564,1.04352e-09,0,4.0202e-07,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,-0.00568558,0,0.984592,5.17425e-09,0,3.75512e-07,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,0.0189078,0,-0.677355,3.57795e-09,0,1.73451e-07,69.0|276,1056
