id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-4.80441e-10,-1.65072e-10,2.92711e-09,4.00531e-10,-2.13086,0,1.45519e-11,2.00089e-11,2.38919e-11,3.28331e-11,-2.13182,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.16897e-09,1.05152e-09,-2.84914e-09,-1.59618e-10,-2.40063,0,-2.91038e-11,-1.81899e-12,-2.18714e-14,3.86358e-14,-2.41288,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-3.83322e-10,-1.66281e-09,-3.15267e-09,-1.99332e-09,-2.45879,0,2.91038e-11,0,-1.22569e-12,1.77636e-13,-2.42987,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.75024e-09,8.00099e-10,5.01544e-09,4.45713e-09,-2.3688,0,0,0,8.43769e-14,-2.4869e-14,-2.3422,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.19647e-10,1.70496e-09,3.8614e-09,1.88703e-09,-2.38643,0,0,1.81899e-12,-4.44089e-15,1.53211e-14,-2.37956,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,9.40127e-10,-2.73381e-09,-2.18653e-09,7.78445e-10,-2.32362,0,0,0,-4.64295e-13,-6.88338e-15,-2.38935,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,4.06861e-10,4.4898e-09,-1.94818e-09,-8.80757e-10,-2.27239,0,0,0,-4.7029e-13,-1.9007e-13,-2.33517,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-5.24644e-10,-4.05715e-09,-6.39011e-09,-3.87986e-09,-2.23938,0,0,5.45697e-12,-3.9968e-15,-1.75415e-14,-2.22829,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.84508e-09,2.7827e-09,-4.15506e-11,1.93766e-09,-1.43557,0,0,0,-9.28202e-13,2.95541e-13,-1.46874,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,6.98309e-10,-2.28134e-09,-4.30872e-09,6.79359e-11,-1.99676,0,2.91038e-11,-1.81899e-12,-4.88498e-15,-3.24185e-14,-2.0897,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.77399e-10,-1.64489e-09,-1.76984e-09,1.39375e-09,-0.507322,0,0,-1.81899e-12,-8.88178e-16,-4.996e-16,3.02954e-07,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.478e-10,-3.82529e-10,-3.24411e-10,1.35372e-12,-0.726954,0,-2.91038e-11,0,1.8352e-11,3.36897e-12,0.00814909,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.89166e-09,-1.33891e-09,9.18995e-12,-3.40866e-10,0.799774,0,-2.91038e-11,-3.45608e-11,-1.66578e-12,-4.11688e-11,0.794505,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,5.28157e-10,-2.03178e-09,2.33057e-10,1.13863e-09,0.270955,0,0,1.81899e-12,-1.33227e-15,-2.22045e-16,-2.04902e-07,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.62858e-09,1.3858e-10,2.21216e-09,1.20447e-09,0.549663,0,2.91038e-11,9.27685e-11,-9.99378e-12,2.86431e-11,0.000407732,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-4.69083e-10,5.09522e-10,-1.4603e-09,-1.31912e-09,0.0435919,0,0,0,5.81757e-14,-9.40914e-14,0.0442444,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.57293e-09,1.6806e-10,-3.39123e-09,-4.04565e-11,-0.326164,0,0,-1.81899e-12,-1.33227e-15,-1.11022e-15,1.57921e-06,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-5.17574e-10,-1.01275e-09,-1.30561e-09,1.55205e-09,1.16432,0,-2.91038e-11,-3.45608e-11,-4.60498e-11,-1.73396e-11,1.18506,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,8.18146e-10,2.18775e-09,-3.73812e-09,-1.80184e-09,-0.242362,0,0,0,-4.32543e-13,-1.02229e-12,-0.247583,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-1.1418e-09,4.51554e-11,8.99211e-10,1.13047e-09,1.07985,0,0,0,9.14824e-14,-4.34097e-13,-0.000684951,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.62717e-10,4.15784e-10,-5.445e-10,-1.15163e-09,-0.188347,0,0,1.81899e-12,-4.44089e-16,2.44249e-15,8.76416e-07,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,6.65784e-10,-2.76025e-09,-2.78621e-09,2.09913e-09,0.711245,0,-1.45519e-10,9.09495e-12,-2.22045e-15,3.88578e-16,-1.04332e-06,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-6.43797e-10,-3.44465e-09,-2.24204e-09,-1.59911e-09,-0.851342,0,0,1.81899e-12,2.66454e-15,-8.88178e-16,-7.67217e-07,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,9.23157e-10,9.09438e-10,2.06287e-09,9.59809e-10,-0.729295,0,0,0,-1.2399e-12,-1.95011e-13,0.000819603,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-6.85582e-10,2.69525e-09,-9.28838e-11,-6.48165e-10,1.07238,0,1.45519e-11,3.63798e-12,-8.93419e-12,2.39034e-11,0.00311315,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-2.85747e-10,1.99081e-09,1.65611e-09,3.89542e-10,1.69051,0,-2.91038e-11,-2.72848e-11,4.29168e-12,3.0205e-11,1.72271,0,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,-1.36295e-09,3.85181e-10,2.18858e-09,1.47762e-09,-46.6298,0,0,0,-6.70575e-13,3.60684e-13,-45.8625,0,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,-8.02864e-11,2.54145e-09,2.33963e-10,6.38181e-11,-48.8062,0,0,0,-1.95399e-14,1.43441e-13,-47.6149,0,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,1.04956e-09,-1.09213e-09,4.72152e-09,-1.10472e-09,-50.5199,0,0,0,9.5346e-13,-4.52e-14,-48.2705,0,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,-7.32021e-10,-4.3325e-10,1.36002e-09,-4.87918e-11,-50.9959,0,-1.45519e-11,1.81899e-12,-3.39195e-12,8.60119e-12,-48.4667,0,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,4.44358e-10,1.4325e-09,-8.42778e-10,-7.46081e-10,-51.4369,0,0,0,1.19194e-12,-3.80113e-13,-48.4357,0,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,-5.45355e-10,-1.39698e-09,1.63942e-09,1.84501e-09,-50.4876,0,0,1.81899e-12,-1.11022e-14,3.29042e-14,-48.1495,0,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,4.05401e-10,-2.90749e-09,2.48227e-09,1.61434e-09,-19.7862,0,-8.29459e-10,8.05812e-10,6.93753e-10,2.74475e-10,-8.43393,0,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,3.01165e-10,-1.09801e-09,1.78357e-09,5.6201e-10,-18.7174,0,0,0,-7.54508e-13,-1.19904e-14,-8.58366,0,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,6.18434e-10,1.09401e-09,-8.80003e-09,-3.01898e-09,-21.6969,0,0,0,-1.94289e-12,1.49658e-13,-10.8496,0,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,-8.83698e-10,-1.68095e-09,3.73218e-09,1.07667e-10,-16.5161,0,-1.45519e-11,-9.09495e-12,-1.23335e-11,-8.27516e-12,-7.24353,0,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,-2.25806e-11,-3.36063e-09,2.03708e-09,-1.71062e-09,-0.879583,0,0,0,-2.22045e-16,1.33227e-15,6.76676e-07,0,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,1.48165e-10,-4.02915e-10,-2.45403e-09,-9.66952e-10,0.150399,0,0,0,1.55431e-15,4.44089e-16,-3.66277e-07,0,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,9.96145e-10,-4.08172e-10,-5.457e-11,7.05075e-10,-0.200281,0,0,0,-2.22045e-16,4.44089e-16,-1.19281e-06,0,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,1.85115e-10,2.31782e-09,-2.8215e-11,-2.08316e-10,-0.3348,0,-2.91038e-11,0,-1.35891e-13,5.22693e-13,-0.340061,0,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,-9.11753e-10,8.03811e-10,3.44619e-09,1.19174e-09,2.26593,0,-5.82077e-10,0,-1.11022e-15,0,5.3475e-07,0,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,-1.69423e-09,-7.98189e-10,-1.53763e-09,-8.30051e-10,0.397389,0,0,0,0,1.33227e-15,1.59906e-08,0,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,6.45211e-10,-8.31729e-10,-1.31314e-10,-8.88556e-10,0.928314,0,1.74623e-10,-1.81899e-10,2.43539e-12,-4.08111e-11,0.116855,0,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,1.81602e-10,-2.39508e-10,-9.07985e-10,-2.13759e-09,-0.877657,0,0,0,-4.44089e-16,8.88178e-16,-1.09881e-06,0,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,3.13756e-10,-1.22112e-09,-3.20444e-09,1.11279e-09,0.469593,0,0,0,0,4.44089e-16,-1.04848e-06,0,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,7.52685e-11,-2.99033e-10,2.92995e-09,1.59259e-09,-0.562111,0,0,0,2.22045e-16,8.88178e-16,4.8552e-07,0,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,-8.64904e-11,-6.9259e-10,1.30435e-09,-1.63436e-09,2.11818,0,1.45519e-11,7.27596e-12,3.25469e-11,-6.08802e-12,0.010804,0,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,1.44926e-10,1.88544e-09,-1.11208e-09,-2.87866e-09,-1.57495,0,0,0,1.33227e-15,8.88178e-16,5.31193e-07,0,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,5.94576e-10,-4.54673e-10,-2.60168e-11,-7.08798e-10,0.698191,0,2.91038e-11,-2.96495e-10,3.26763e-10,9.14082e-11,0.371055,0,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,-3.35561e-10,8.5184e-10,3.03541e-09,-6.20387e-10,-0.140448,0,0,0,-2.22045e-16,-2.22045e-16,-1.02932e-06,0,False,69.0|233,705
