id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0,0.0450042,0,0,0,-6.16653e-06,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0,0.0167536,0,0,0,-8.59387e-06,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-0.0834017,0,0,0,1.94211e-06,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-0.0231138,0,0,0,3.88059e-06,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0,0.00287902,0,0,0,-1.02045e-05,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0,-0.0154547,0,0,0,-9.09684e-06,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,0,-0.0834499,0,0,0,8.6298e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,0,-0.0746665,0,0,0,2.98387e-06,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0,-0.0148087,0,0,0,-9.45959e-06,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0,0.00825967,0,0,0,-8.73676e-06,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,0.00301281,0,0,0,2.36861e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-0.0623271,0,0,0,-1.90549e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,-0.0318598,0,0,0,2.36115e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,0.0139773,0,0,0,1.99917e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,0.0599683,0,0,0,-9.2057e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,0.0660114,0,0,0,1.26188e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,0.0811402,0,0,0,2.52267e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,-0.0133665,0,0,0,1.94892e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,-0.0292534,0,0,0,1.93245e-07,69.0|274,411
