id,importanceSampling
411|4,154.936730
411|3,147.935673
411|5,174.299260
411|6,141.310365
411|8,149.094063
411|7,148.673615
411|9,170.805174
411|10,177.686040
411|12,145.691179
411|11,147.203362
411|1,82.921358
411|2,147.122012
152|8,148.735019
152|7,148.999012
152|6,156.324269
152|5,155.391393
152|12,149.205358
152|11,146.920527
152|10,155.128946
152|9,121.964079
152|3,117.557716
152|4,150.157585
152|1,45.019219
152|2,118.478229
1056|8,145.438940
1056|7,146.263772
1056|6,152.480784
1056|5,152.648972
1056|12,153.143370
1056|11,152.052488
1056|10,117.821127
1056|9,150.945095
1056|4,148.080067
1056|3,147.117874
1056|1,77.235904
1056|2,163.543773
462|6,172.206462
462|5,140.364748
462|4,178.367804
462|3,178.025550
462|9,154.576333
462|10,155.620145
462|7,164.864730
462|8,164.297929
462|11,162.313810
462|12,160.244110
462|1,90.973719
462|2,161.787485
1159|8,153.616992
1159|7,155.869413
1159|5,161.118825
1159|6,161.092872
1159|11,150.739420
1159|12,154.697881
1159|9,155.151940
1159|10,127.706260
1159|4,161.360181
1159|3,159.189687
1159|1,81.658011
1159|2,158.564709
1197|7,146.735681
1197|8,146.475734
1197|6,150.397911
1197|5,150.054507
1197|12,154.556182
1197|10,152.858273
1197|9,151.026647
1197|3,151.031498
1197|4,152.249002
1197|11,155.531237
1197|1,81.428459
1197|2,159.124211
