rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,4.09017,1.63415,0.861442,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,4.09017,1.63415,0.384025,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,4.09017,1.63415,0.648754,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,4.09017,1.63415,0.752065,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,4.09017,1.63415,0.468003,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,4.09017,1.63415,0.497757,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,4.09017,1.63415,0.638243,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,4.09017,1.63415,0.756215,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,4.09017,1.63415,0.440603,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,4.09017,1.63415,0.476959,0.0778857,5.50955e-05,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,4.09017,1.63412,0.00873835,0.0778857,5.50955e-05,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,4.09017,1.63412,23.5345,0.0778857,5.50955e-05,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,4.09017,1.63412,0.00674627,0.0778857,5.50955e-05,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,4.09017,1.63412,0.0819121,0.0778857,5.50955e-05,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,4.09017,1.63412,0.0220477,0.0778857,5.50955e-05,False,69.0|274,411
