id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.43491,0,0,1.35489,0,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.781716,0,0,0.78688,0,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.49608,0,0,1.46549,0,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.5434,0,0,1.5373,0,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.17628,0,0,1.0972,0,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.08529,0,0,1.02517,0,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.39155,0,0,1.37512,0,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.56138,0,0,1.52501,0,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.04538,0,0,0.987668,0,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.13784,0,0,1.12362,0,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0275652,0,0,-2.51121e-07,0,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.172948,0,0,-1.85601e-07,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.046125,0,0,2.88619e-07,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.192958,0,0,-1.32479e-07,0,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0548636,0,0,3.01527e-07,0,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.0118695,0,0,-3.28909e-07,0,0,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0669172,0,0,2.2897e-07,0,0,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0142735,0,0,-2.49321e-07,0,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.00564987,0,0,1.48024e-07,0,0,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.0426145,0,0,2.24007e-07,0,0,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.115031,0,0,3.84279e-07,0,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0936222,0,0,1.16547e-07,0,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.161778,0,0,2.59694e-07,0,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.238796,0,0,-8.3355e-08,0,0,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.0107813,0,0,1.38211e-07,0,0,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.094273,0,0,-9.72673e-08,0,0,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.836012,0,0,0.830452,0,0,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.917608,0,0,0.941786,0,0,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.09303,0,0,1.0549,0,0,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.947529,0,0,0.900929,0,0,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.134354,0,0,-0.152158,0,0,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-0.0418368,0,0,-0.0655202,0,0,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.114702,0,0,-0.125898,0,0,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.143192,0,0,0.129985,0,0,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.663221,0,0,0.64037,0,0,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.785362,0,0,0.766712,0,0,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-0.214664,0,0,-4.01349e-07,0,0,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-0.0238949,0,0,-2.84889e-07,0,0,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.042537,0,0,6.79613e-08,0,0,69.0|322,152
