rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.17601,4.08562e-08,0,2.68381,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.588658,5.05449e-09,0,0.419313,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.20102,-1.19221e-08,0,-3.25977,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.3381,-7.4314e-10,0,-3.95115,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.913942,-7.97104e-09,0,1.96777,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.868268,-2.80295e-08,0,-2.53558,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.22487,1.06792e-08,0,0.51448,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.30376,-2.31703e-08,0,-0.240675,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.808679,-3.33143e-08,0,-2.65051,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.946024,-1.31593e-08,0,1.20821,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-2.3499,-1.30242e-08,0,0.52764,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.84863,-1.24659e-09,0,1.4123,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.53818,4.44904e-08,0,1.83945,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.31602,-9.35951e-09,0,2.54947,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.15427,5.19186e-09,0,-1.70223,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.909009,2.58139e-08,0,-2.56278,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-1.43072,8.61181e-09,0,-0.466438,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.53668,4.21364e-09,0,-3.27573,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-2.2863,1.37863e-08,0,-5.22864,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.588017,-4.29903e-08,0,-0.123414,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.282303,2.02104e-08,0,0.900342,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.640128,-1.82099e-08,0,-0.42439,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.54372,-1.83565e-08,0,-0.631616,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.602624,-2.60376e-08,0,-0.909047,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-1.41642,3.31436e-08,0,3.85586,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.938054,-2.1866e-09,0,-2.16022,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.339926,3.49686e-09,0,-0.279595,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-0.262741,1.79892e-08,0,1.66573,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.354871,-2.3815e-08,0,-0.310841,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.417892,-2.34148e-08,0,0.756458,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.347616,1.09639e-08,0,0.0485447,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.214417,-1.16455e-08,0,1.17348,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-0.277927,-1.86191e-08,0,-1.45866,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-0.101106,8.47859e-09,0,2.64975,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-0.772615,-4.27498e-09,0,1.20233,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-0.588799,1.67567e-08,0,-0.538141,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,2.16171,2.4869e-08,0,-1.06234,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.773169,2.27469e-08,0,2.58057,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,-1.58853,8.86136e-09,0,-1.76694,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,3.17225,-2.05848e-08,0,-3.83575,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-0.201484,-1.31735e-08,0,2.97533,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,1.19813,-1.50858e-08,0,-2.3342,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,2.78506,-1.7927e-08,0,-1.06027,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.629254,-1.36754e-08,0,0.97514,69.0|322,152
